'EPIC GaHL.PID.wOP Log File

'Date,GaHL.PID.wOP
08/06/2023 15:14:37.181,9.500
08/06/2023 15:14:38.192,9.500
08/06/2023 15:14:39.214,9.500
08/06/2023 15:14:40.234,9.500
08/06/2023 15:14:41.252,9.500
08/06/2023 15:14:42.273,9.500
08/06/2023 15:14:43.293,9.500
08/06/2023 15:14:44.314,9.500
08/06/2023 15:14:45.333,9.500
08/06/2023 15:14:46.353,9.500
08/06/2023 15:14:47.372,9.500
08/06/2023 15:14:48.392,9.500
08/06/2023 15:14:49.412,9.500
08/06/2023 15:14:50.433,9.500
08/06/2023 15:14:51.454,9.500
08/06/2023 15:14:52.481,9.500
08/06/2023 15:14:53.493,9.500
08/06/2023 15:14:54.515,9.500
08/06/2023 15:14:55.533,9.500
08/06/2023 15:14:56.553,9.500
08/06/2023 15:14:57.574,9.500
08/06/2023 15:14:58.592,9.500
08/06/2023 15:14:59.614,9.500
08/06/2023 15:15:00.642,9.500
08/06/2023 15:15:01.653,9.500
08/06/2023 15:15:02.673,9.500
08/06/2023 15:15:03.693,9.500
08/06/2023 15:15:04.721,9.500
08/06/2023 15:15:05.741,9.500
08/06/2023 15:15:06.753,9.500
08/06/2023 15:15:07.773,9.500
08/06/2023 15:15:08.792,9.500
08/06/2023 15:15:09.812,9.500
08/06/2023 15:15:10.833,9.500
08/06/2023 15:15:11.852,9.500
08/06/2023 15:15:12.872,9.500
08/06/2023 15:15:13.893,9.500
08/06/2023 15:15:14.913,9.500
08/06/2023 15:15:15.932,9.500
08/06/2023 15:15:16.953,9.500
08/06/2023 15:15:17.973,9.500
08/06/2023 15:15:18.993,9.500
08/06/2023 15:15:20.013,9.500
08/06/2023 15:15:21.042,9.500
08/06/2023 15:15:22.053,9.500
08/06/2023 15:15:23.074,9.500
08/06/2023 15:15:24.093,9.500
08/06/2023 15:15:25.116,9.500
08/06/2023 15:15:26.133,9.500
08/06/2023 15:15:27.153,9.600
08/06/2023 15:15:28.173,9.500
08/06/2023 15:15:29.193,9.500
08/06/2023 15:15:30.213,9.600
08/06/2023 15:15:31.234,9.500
08/06/2023 15:15:32.254,9.500
08/06/2023 15:15:33.274,9.500
08/06/2023 15:15:34.293,9.500
08/06/2023 15:15:35.313,9.500
08/06/2023 15:15:36.333,9.500
08/06/2023 15:15:37.352,9.500
08/06/2023 15:15:38.374,9.500
08/06/2023 15:15:39.393,9.500
08/06/2023 15:15:40.412,9.500
08/06/2023 15:15:41.434,9.500
08/06/2023 15:15:42.454,9.500
08/06/2023 15:15:43.475,9.500
08/06/2023 15:15:44.494,9.500
08/06/2023 15:15:45.513,9.500
08/06/2023 15:15:46.533,9.500
08/06/2023 15:15:47.563,9.500
08/06/2023 15:15:48.573,9.500
08/06/2023 15:15:49.592,9.500
08/06/2023 15:15:50.613,9.500
08/06/2023 15:15:51.632,9.500
08/06/2023 15:15:52.652,9.500
08/06/2023 15:15:53.676,9.500
08/06/2023 15:15:54.693,9.500
08/06/2023 15:15:55.714,9.500
08/06/2023 15:15:56.733,9.500
08/06/2023 15:15:57.753,9.500
08/06/2023 15:15:58.773,9.500
08/06/2023 15:15:59.793,9.500
08/06/2023 15:16:00.821,9.500
08/06/2023 15:16:01.832,9.500
08/06/2023 15:16:02.853,9.500
08/06/2023 15:16:03.874,9.500
08/06/2023 15:16:04.892,9.500
08/06/2023 15:16:05.914,9.500
08/06/2023 15:16:06.933,9.500
08/06/2023 15:16:07.954,9.500
08/06/2023 15:16:08.972,9.500
08/06/2023 15:16:09.993,9.500
08/06/2023 15:16:11.013,9.500
08/06/2023 15:16:12.034,9.500
08/06/2023 15:16:13.065,9.500
08/06/2023 15:16:14.073,9.500
08/06/2023 15:16:15.094,9.500
08/06/2023 15:16:16.113,9.500
08/06/2023 15:16:17.133,9.500
08/06/2023 15:16:18.154,9.500
08/06/2023 15:16:19.172,9.500
08/06/2023 15:16:20.193,9.500
08/06/2023 15:16:21.213,9.500
08/06/2023 15:16:22.235,9.500
08/06/2023 15:16:23.253,9.500
08/06/2023 15:16:24.274,9.500
08/06/2023 15:16:25.293,9.500
08/06/2023 15:16:26.312,9.500
08/06/2023 15:16:27.332,9.500
08/06/2023 15:16:28.353,9.500
08/06/2023 15:16:29.374,9.500
08/06/2023 15:16:30.393,9.500
08/06/2023 15:16:31.418,9.500
08/06/2023 15:16:32.434,9.500
08/06/2023 15:16:33.453,9.500
08/06/2023 15:16:34.473,9.500
08/06/2023 15:16:35.493,9.500
08/06/2023 15:16:36.514,9.500
08/06/2023 15:16:37.532,9.500
08/06/2023 15:16:38.552,9.500
08/06/2023 15:16:39.573,9.600
08/06/2023 15:16:40.593,9.600
08/06/2023 15:16:41.613,9.500
08/06/2023 15:16:42.633,9.500
08/06/2023 15:16:43.653,9.500
08/06/2023 15:16:44.673,9.500
08/06/2023 15:16:45.692,9.500
08/06/2023 15:16:46.716,9.500
08/06/2023 15:16:47.733,9.500
08/06/2023 15:16:48.753,9.600
08/06/2023 15:16:49.773,9.500
08/06/2023 15:16:50.793,9.500
08/06/2023 15:16:51.813,9.500
08/06/2023 15:16:52.833,9.500
08/06/2023 15:16:53.852,9.500
08/06/2023 15:16:54.874,9.500
08/06/2023 15:16:55.893,9.500
08/06/2023 15:16:56.914,9.500
08/06/2023 15:16:57.933,9.500
08/06/2023 15:16:58.954,9.500
08/06/2023 15:16:59.972,9.500
08/06/2023 15:17:00.993,9.500
08/06/2023 15:17:02.015,9.500
08/06/2023 15:17:03.033,9.500
08/06/2023 15:17:04.053,9.500
08/06/2023 15:17:05.083,9.500
08/06/2023 15:17:06.094,9.500
08/06/2023 15:17:07.112,9.500
08/06/2023 15:17:08.133,9.500
08/06/2023 15:17:09.154,9.500
08/06/2023 15:17:10.172,9.500
08/06/2023 15:17:11.192,9.500
08/06/2023 15:17:12.213,9.500
08/06/2023 15:17:13.233,9.500
08/06/2023 15:17:14.254,9.500
08/06/2023 15:17:15.274,9.500
08/06/2023 15:17:16.293,9.500
08/06/2023 15:17:17.313,9.500
08/06/2023 15:17:18.332,9.500
08/06/2023 15:17:19.352,9.500
08/06/2023 15:17:20.374,9.500
08/06/2023 15:17:21.392,9.500
08/06/2023 15:17:22.421,9.500
08/06/2023 15:17:23.432,9.500
08/06/2023 15:17:24.452,9.500
08/06/2023 15:17:25.473,9.500
08/06/2023 15:17:26.496,9.500
08/06/2023 15:17:27.513,9.500
08/06/2023 15:17:28.533,9.500
08/06/2023 15:17:29.553,9.500
08/06/2023 15:17:30.574,9.500
08/06/2023 15:17:31.592,9.500
08/06/2023 15:17:32.614,9.500
08/06/2023 15:17:33.637,9.500
08/06/2023 15:17:34.654,9.500
08/06/2023 15:17:35.672,9.500
08/06/2023 15:17:36.701,9.500
08/06/2023 15:17:37.713,9.500
08/06/2023 15:17:38.733,9.500
08/06/2023 15:17:39.752,9.500
08/06/2023 15:17:40.772,9.500
08/06/2023 15:17:41.794,9.500
08/06/2023 15:17:42.813,9.500
08/06/2023 15:17:43.832,9.500
08/06/2023 15:17:44.854,9.500
08/06/2023 15:17:45.873,9.500
08/06/2023 15:17:46.892,9.500
08/06/2023 15:17:47.913,9.500
08/06/2023 15:17:48.933,9.500
08/06/2023 15:17:49.953,9.500
08/06/2023 15:17:50.974,9.500
08/06/2023 15:17:51.993,9.500
08/06/2023 15:17:53.013,9.500
08/06/2023 15:17:54.033,9.500
08/06/2023 15:17:55.053,9.500
08/06/2023 15:17:56.073,9.500
08/06/2023 15:17:57.092,9.500
08/06/2023 15:17:58.113,9.500
08/06/2023 15:17:59.133,9.500
08/06/2023 15:18:00.153,9.500
08/06/2023 15:18:01.172,9.500
08/06/2023 15:18:02.192,9.500
08/06/2023 15:18:03.212,9.500
08/06/2023 15:18:04.236,9.500
08/06/2023 15:18:05.253,9.500
08/06/2023 15:18:06.263,9.500
08/06/2023 15:18:07.272,9.500
08/06/2023 15:18:08.283,9.500
08/06/2023 15:18:09.293,9.500
08/06/2023 15:18:10.313,9.500
08/06/2023 15:18:11.322,9.500
08/06/2023 15:18:12.332,9.500
08/06/2023 15:18:13.353,9.500
08/06/2023 15:18:14.363,9.500
08/06/2023 15:18:15.390,9.500
08/06/2023 15:18:16.402,9.500
08/06/2023 15:18:17.425,9.500
08/06/2023 15:18:18.440,9.500
08/06/2023 15:18:19.443,9.500
08/06/2023 15:18:20.473,9.500
08/06/2023 15:18:21.483,9.500
08/06/2023 15:18:22.492,9.500
08/06/2023 15:18:23.513,9.500
08/06/2023 15:18:24.522,9.500
08/06/2023 15:18:25.533,9.500
08/06/2023 15:18:26.542,9.500
08/06/2023 15:18:27.565,9.500
08/06/2023 15:18:28.573,9.500
08/06/2023 15:18:29.583,9.500
08/06/2023 15:18:30.603,9.500
08/06/2023 15:18:31.613,9.500
08/06/2023 15:18:32.622,9.500
08/06/2023 15:18:33.643,9.500
08/06/2023 15:18:34.662,9.500
08/06/2023 15:18:35.683,9.500
08/06/2023 15:18:36.703,9.500
08/06/2023 15:18:37.723,9.500
08/06/2023 15:18:38.749,9.500
08/06/2023 15:18:39.763,9.500
08/06/2023 15:18:40.784,9.500
08/06/2023 15:18:41.803,9.500
08/06/2023 15:18:42.823,9.500
08/06/2023 15:18:43.843,9.500
08/06/2023 15:18:44.862,9.500
08/06/2023 15:18:45.884,9.500
08/06/2023 15:18:46.903,9.500
08/06/2023 15:18:47.923,9.500
08/06/2023 15:18:48.943,9.500
08/06/2023 15:18:49.965,9.500
08/06/2023 15:18:50.983,9.500
08/06/2023 15:18:52.004,9.500
08/06/2023 15:18:53.023,9.500
08/06/2023 15:18:54.042,9.500
08/06/2023 15:18:55.062,9.500
08/06/2023 15:18:56.083,9.500
08/06/2023 15:18:57.106,9.500
08/06/2023 15:18:58.123,9.500
08/06/2023 15:18:59.142,9.500
08/06/2023 15:19:00.167,9.500
08/06/2023 15:19:01.184,9.500
08/06/2023 15:19:02.204,9.500
08/06/2023 15:19:03.222,9.500
08/06/2023 15:19:04.242,9.500
08/06/2023 15:19:05.263,9.500
08/06/2023 15:19:06.282,9.500
08/06/2023 15:19:07.303,9.500
08/06/2023 15:19:08.323,9.500
08/06/2023 15:19:09.343,9.500
08/06/2023 15:19:10.364,9.500
08/06/2023 15:19:11.386,9.500
08/06/2023 15:19:12.405,9.500
08/06/2023 15:19:13.422,9.500
08/06/2023 15:19:14.442,9.500
08/06/2023 15:19:15.472,9.500
08/06/2023 15:19:16.483,9.500
08/06/2023 15:19:17.502,9.500
08/06/2023 15:19:18.523,9.500
08/06/2023 15:19:19.544,9.500
08/06/2023 15:19:20.562,9.500
08/06/2023 15:19:21.573,9.500
08/06/2023 15:19:22.596,9.500
08/06/2023 15:19:23.612,9.500
08/06/2023 15:19:24.633,9.500
08/06/2023 15:19:25.654,9.500
08/06/2023 15:19:26.672,9.500
08/06/2023 15:19:27.692,9.500
08/06/2023 15:19:28.722,9.500
08/06/2023 15:19:29.734,9.500
08/06/2023 15:19:30.753,9.500
08/06/2023 15:19:31.774,9.500
08/06/2023 15:19:32.794,9.500
08/06/2023 15:19:33.812,9.500
08/06/2023 15:19:34.833,9.500
08/06/2023 15:19:35.852,9.500
08/06/2023 15:19:36.875,9.500
08/06/2023 15:19:37.893,9.500
08/06/2023 15:19:38.913,9.500
08/06/2023 15:19:39.933,9.500
08/06/2023 15:19:40.953,9.500
08/06/2023 15:19:41.975,9.500
08/06/2023 15:19:42.993,9.500
08/06/2023 15:19:44.013,9.500
08/06/2023 15:19:45.032,9.500
08/06/2023 15:19:46.053,9.500
08/06/2023 15:19:47.072,9.500
08/06/2023 15:19:48.092,9.500
08/06/2023 15:19:49.117,9.500
08/06/2023 15:19:50.136,9.500
08/06/2023 15:19:51.162,9.500
08/06/2023 15:19:52.182,9.500
08/06/2023 15:19:53.203,9.500
08/06/2023 15:19:54.222,9.500
08/06/2023 15:19:55.251,9.500
08/06/2023 15:19:56.262,9.500
08/06/2023 15:19:57.282,9.500
08/06/2023 15:19:58.304,9.500
08/06/2023 15:19:59.324,9.500
08/06/2023 15:20:00.342,9.500
08/06/2023 15:20:01.364,9.500
08/06/2023 15:20:02.382,9.500
08/06/2023 15:20:03.405,9.500
08/06/2023 15:20:04.422,9.500
08/06/2023 15:20:05.443,9.500
08/06/2023 15:20:06.462,9.500
08/06/2023 15:20:07.483,9.500
08/06/2023 15:20:08.503,9.500
08/06/2023 15:20:09.522,9.500
08/06/2023 15:20:10.542,9.500
08/06/2023 15:20:11.555,9.500
08/06/2023 15:20:12.576,9.500
08/06/2023 15:20:13.592,9.500
08/06/2023 15:20:14.613,9.500
08/06/2023 15:20:15.634,9.500
08/06/2023 15:20:16.652,9.500
08/06/2023 15:20:17.672,9.500
08/06/2023 15:20:18.693,9.500
08/06/2023 15:20:19.712,9.500
08/06/2023 15:20:20.732,9.500
08/06/2023 15:20:21.753,9.500
08/06/2023 15:20:22.772,9.500
08/06/2023 15:20:23.792,9.500
08/06/2023 15:20:24.813,9.500
08/06/2023 15:20:25.832,9.500
08/06/2023 15:20:26.852,9.500
08/06/2023 15:20:27.876,9.500
08/06/2023 15:20:28.893,9.500
08/06/2023 15:20:29.913,9.500
08/06/2023 15:20:30.933,9.500
08/06/2023 15:20:31.953,9.500
08/06/2023 15:20:32.972,9.500
08/06/2023 15:20:33.992,9.500
08/06/2023 15:20:35.012,9.500
08/06/2023 15:20:36.033,9.500
08/06/2023 15:20:37.062,9.500
08/06/2023 15:20:38.072,9.500
08/06/2023 15:20:39.091,9.500
08/06/2023 15:20:40.113,9.500
08/06/2023 15:20:41.132,9.500
08/06/2023 15:20:42.147,9.500
08/06/2023 15:20:43.164,9.500
08/06/2023 15:20:44.183,9.500
08/06/2023 15:20:45.202,9.500
08/06/2023 15:20:46.222,9.500
08/06/2023 15:20:47.244,9.500
08/06/2023 15:20:48.262,9.500
08/06/2023 15:20:49.282,9.500
08/06/2023 15:20:50.303,9.500
08/06/2023 15:20:51.322,9.500
08/06/2023 15:20:52.344,9.500
08/06/2023 15:20:53.362,9.500
08/06/2023 15:20:54.383,9.500
08/06/2023 15:20:55.402,9.500
08/06/2023 15:20:56.422,9.500
08/06/2023 15:20:57.433,9.500
08/06/2023 15:20:58.453,9.500
08/06/2023 15:20:59.472,9.500
08/06/2023 15:21:00.492,9.500
08/06/2023 15:21:01.513,9.500
08/06/2023 15:21:02.532,9.500
08/06/2023 15:21:03.553,9.500
08/06/2023 15:21:04.573,9.500
08/06/2023 15:21:05.593,9.500
08/06/2023 15:21:06.613,9.500
08/06/2023 15:21:07.633,9.500
08/06/2023 15:21:08.655,9.500
08/06/2023 15:21:09.673,9.500
08/06/2023 15:21:10.683,9.500
08/06/2023 15:21:11.703,9.500
08/06/2023 15:21:12.722,9.500
08/06/2023 15:21:13.742,9.500
08/06/2023 15:21:14.762,9.500
08/06/2023 15:21:15.782,9.500
08/06/2023 15:21:16.802,9.500
08/06/2023 15:21:17.823,9.500
08/06/2023 15:21:18.844,9.600
08/06/2023 15:21:19.871,9.500
08/06/2023 15:21:20.893,9.500
08/06/2023 15:21:21.913,9.500
08/06/2023 15:21:22.934,9.500
08/06/2023 15:21:23.952,9.500
08/06/2023 15:21:24.972,9.500
08/06/2023 15:21:25.992,9.500
08/06/2023 15:21:27.012,9.500
08/06/2023 15:21:28.032,9.600
08/06/2023 15:21:29.054,9.500
08/06/2023 15:21:30.072,9.500
08/06/2023 15:21:31.093,9.500
08/06/2023 15:21:32.113,9.500
08/06/2023 15:21:33.132,9.500
08/06/2023 15:21:34.153,9.500
08/06/2023 15:21:35.172,9.500
08/06/2023 15:21:36.193,9.500
08/06/2023 15:21:37.213,9.500
08/06/2023 15:21:38.233,9.500
08/06/2023 15:21:39.252,9.500
08/06/2023 15:21:40.275,9.500
08/06/2023 15:21:41.294,9.500
08/06/2023 15:21:42.313,9.500
08/06/2023 15:21:43.332,9.500
08/06/2023 15:21:44.352,9.500
08/06/2023 15:21:45.372,9.500
08/06/2023 15:21:46.392,9.500
08/06/2023 15:21:47.412,9.500
08/06/2023 15:21:48.433,9.500
08/06/2023 15:21:49.454,9.500
08/06/2023 15:21:50.473,9.500
08/06/2023 15:21:51.491,9.500
08/06/2023 15:21:52.512,9.500
08/06/2023 15:21:53.532,9.500
08/06/2023 15:21:54.554,9.500
08/06/2023 15:21:55.574,9.500
08/06/2023 15:21:56.593,9.500
08/06/2023 15:21:57.613,9.500
08/06/2023 15:21:58.632,9.500
08/06/2023 15:21:59.660,9.500
08/06/2023 15:22:00.682,9.500
08/06/2023 15:22:01.692,9.500
08/06/2023 15:22:02.714,9.500
08/06/2023 15:22:03.732,9.500
08/06/2023 15:22:04.752,9.500
08/06/2023 15:22:05.774,9.500
08/06/2023 15:22:06.793,9.500
08/06/2023 15:22:07.813,9.500
08/06/2023 15:22:08.833,9.500
08/06/2023 15:22:09.851,9.500
08/06/2023 15:22:10.873,9.500
08/06/2023 15:22:11.892,9.500
08/06/2023 15:22:12.912,9.500
08/06/2023 15:22:13.940,9.500
08/06/2023 15:22:14.954,9.500
08/06/2023 15:22:15.972,9.500
08/06/2023 15:22:16.992,9.500
08/06/2023 15:22:18.013,9.500
08/06/2023 15:22:19.032,9.500
08/06/2023 15:22:20.052,9.500
08/06/2023 15:22:21.072,9.500
08/06/2023 15:22:22.092,9.500
08/06/2023 15:22:23.112,9.500
08/06/2023 15:22:24.132,9.500
08/06/2023 15:22:25.151,9.500
08/06/2023 15:22:26.173,9.500
08/06/2023 15:22:27.192,9.500
08/06/2023 15:22:28.212,9.500
08/06/2023 15:22:29.235,9.500
08/06/2023 15:22:30.252,9.500
08/06/2023 15:22:31.272,9.500
08/06/2023 15:22:32.292,9.500
08/06/2023 15:22:33.312,9.500
08/06/2023 15:22:34.332,9.500
08/06/2023 15:22:35.353,9.600
08/06/2023 15:22:36.372,9.500
08/06/2023 15:22:37.391,9.500
08/06/2023 15:22:38.413,9.600
08/06/2023 15:22:39.433,9.500
08/06/2023 15:22:40.453,9.500
08/06/2023 15:22:41.475,9.500
08/06/2023 15:22:42.492,9.500
08/06/2023 15:22:43.512,9.500
08/06/2023 15:22:44.541,9.500
08/06/2023 15:22:45.553,9.500
08/06/2023 15:22:46.573,9.500
08/06/2023 15:22:47.592,9.500
08/06/2023 15:22:48.613,9.500
08/06/2023 15:22:49.635,9.500
08/06/2023 15:22:50.653,9.500
08/06/2023 15:22:51.680,9.500
08/06/2023 15:22:52.696,9.500
08/06/2023 15:22:53.712,9.500
08/06/2023 15:22:54.733,9.500
08/06/2023 15:22:55.752,9.500
08/06/2023 15:22:56.781,9.500
08/06/2023 15:22:57.792,9.500
08/06/2023 15:22:58.812,9.500
08/06/2023 15:22:59.832,9.500
08/06/2023 15:23:00.855,9.500
08/06/2023 15:23:01.873,9.500
08/06/2023 15:23:02.891,9.500
08/06/2023 15:23:03.911,9.500
08/06/2023 15:23:04.933,9.500
08/06/2023 15:23:05.952,9.500
08/06/2023 15:23:06.975,9.500
08/06/2023 15:23:07.992,9.500
08/06/2023 15:23:09.013,9.500
08/06/2023 15:23:10.033,9.500
08/06/2023 15:23:11.054,9.500
08/06/2023 15:23:12.072,9.500
08/06/2023 15:23:13.092,9.500
08/06/2023 15:23:14.113,9.500
08/06/2023 15:23:15.132,9.500
08/06/2023 15:23:16.153,9.500
08/06/2023 15:23:17.173,9.500
08/06/2023 15:23:18.193,9.500
08/06/2023 15:23:19.216,9.500
08/06/2023 15:23:20.236,9.500
08/06/2023 15:23:21.253,9.500
08/06/2023 15:23:22.273,9.500
08/06/2023 15:23:23.292,9.500
08/06/2023 15:23:24.315,9.500
08/06/2023 15:23:25.332,9.500
08/06/2023 15:23:26.352,9.500
08/06/2023 15:23:27.372,9.500
08/06/2023 15:23:28.392,9.500
08/06/2023 15:23:29.412,9.500
08/06/2023 15:23:30.432,9.500
08/06/2023 15:23:31.451,9.500
08/06/2023 15:23:32.475,9.500
08/06/2023 15:23:33.492,9.500
08/06/2023 15:23:34.512,9.500
08/06/2023 15:23:35.534,9.500
08/06/2023 15:23:36.554,9.500
08/06/2023 15:23:37.573,9.500
08/06/2023 15:23:38.591,9.500
08/06/2023 15:23:39.613,9.500
08/06/2023 15:23:40.632,9.500
08/06/2023 15:23:41.656,9.500
08/06/2023 15:23:42.672,9.500
08/06/2023 15:23:43.691,9.500
08/06/2023 15:23:44.712,9.500
08/06/2023 15:23:45.732,9.500
08/06/2023 15:23:46.752,9.500
08/06/2023 15:23:47.772,9.500
08/06/2023 15:23:48.792,9.500
08/06/2023 15:23:49.813,9.500
08/06/2023 15:23:50.835,9.500
08/06/2023 15:23:51.852,9.500
08/06/2023 15:23:52.873,9.500
08/06/2023 15:23:53.892,9.500
08/06/2023 15:23:54.912,9.500
08/06/2023 15:23:55.932,9.500
08/06/2023 15:23:56.952,9.500
08/06/2023 15:23:57.972,9.500
08/06/2023 15:23:58.991,9.500
08/06/2023 15:24:00.012,9.500
08/06/2023 15:24:01.032,9.500
08/06/2023 15:24:02.053,9.500
08/06/2023 15:24:03.074,9.500
08/06/2023 15:24:04.092,9.500
08/06/2023 15:24:05.112,9.500
08/06/2023 15:24:06.133,9.500
08/06/2023 15:24:07.153,9.500
08/06/2023 15:24:08.173,9.500
08/06/2023 15:24:09.193,9.500
08/06/2023 15:24:10.212,9.500
08/06/2023 15:24:11.232,9.500
08/06/2023 15:24:12.251,9.500
08/06/2023 15:24:13.274,9.500
08/06/2023 15:24:14.292,9.500
08/06/2023 15:24:15.314,9.500
08/06/2023 15:24:16.334,9.500
08/06/2023 15:24:17.351,9.500
08/06/2023 15:24:18.373,9.500
08/06/2023 15:24:19.392,9.500
08/06/2023 15:24:20.412,9.500
08/06/2023 15:24:21.443,9.500
08/06/2023 15:24:22.453,9.500
08/06/2023 15:24:23.472,9.500
08/06/2023 15:24:24.494,9.500
08/06/2023 15:24:25.513,9.500
08/06/2023 15:24:26.532,9.500
08/06/2023 15:24:27.552,9.500
08/06/2023 15:24:28.572,9.500
08/06/2023 15:24:29.592,9.500
08/06/2023 15:24:30.612,9.500
08/06/2023 15:24:31.633,9.500
08/06/2023 15:24:32.655,9.500
08/06/2023 15:24:33.676,9.500
08/06/2023 15:24:34.692,9.500
08/06/2023 15:24:35.714,9.500
08/06/2023 15:24:36.733,9.500
08/06/2023 15:24:37.752,9.500
08/06/2023 15:24:38.773,9.500
08/06/2023 15:24:39.793,9.500
08/06/2023 15:24:40.813,9.500
08/06/2023 15:24:41.833,9.500
08/06/2023 15:24:42.853,9.500
08/06/2023 15:24:43.872,9.500
08/06/2023 15:24:44.892,9.500
08/06/2023 15:24:45.914,9.500
08/06/2023 15:24:46.933,9.500
08/06/2023 15:24:47.952,9.500
08/06/2023 15:24:48.973,9.500
08/06/2023 15:24:49.992,9.500
08/06/2023 15:24:51.012,9.600
08/06/2023 15:24:52.032,9.500
08/06/2023 15:24:53.052,9.500
08/06/2023 15:24:54.074,9.500
08/06/2023 15:24:55.091,9.500
08/06/2023 15:24:56.112,9.500
08/06/2023 15:24:57.133,9.500
08/06/2023 15:24:58.152,9.500
08/06/2023 15:24:59.172,9.500
08/06/2023 15:25:00.194,9.500
08/06/2023 15:25:01.213,9.500
08/06/2023 15:25:02.233,9.500
08/06/2023 15:25:03.252,9.500
08/06/2023 15:25:04.273,9.500
08/06/2023 15:25:05.292,9.500
08/06/2023 15:25:06.312,9.500
08/06/2023 15:25:07.332,9.500
08/06/2023 15:25:08.354,9.500
08/06/2023 15:25:09.371,9.500
08/06/2023 15:25:10.396,9.500
08/06/2023 15:25:11.413,9.500
08/06/2023 15:25:12.444,9.500
08/06/2023 15:25:13.452,9.500
08/06/2023 15:25:14.472,9.500
08/06/2023 15:25:15.492,9.500
08/06/2023 15:25:16.515,9.500
08/06/2023 15:25:17.532,9.500
08/06/2023 15:25:18.552,9.500
08/06/2023 15:25:19.574,9.500
08/06/2023 15:25:20.591,9.500
08/06/2023 15:25:21.612,9.500
08/06/2023 15:25:22.633,9.500
08/06/2023 15:25:23.652,9.500
08/06/2023 15:25:24.672,9.500
08/06/2023 15:25:25.692,9.500
08/06/2023 15:25:26.712,9.500
08/06/2023 15:25:27.732,9.500
08/06/2023 15:25:28.753,9.500
08/06/2023 15:25:29.775,9.500
08/06/2023 15:25:30.792,9.500
08/06/2023 15:25:31.812,9.500
08/06/2023 15:25:32.833,9.500
08/06/2023 15:25:33.852,9.500
08/06/2023 15:25:34.873,9.500
08/06/2023 15:25:35.893,9.500
08/06/2023 15:25:36.913,9.500
08/06/2023 15:25:37.932,9.500
08/06/2023 15:25:38.953,9.500
08/06/2023 15:25:39.971,9.500
08/06/2023 15:25:41.003,9.500
08/06/2023 15:25:42.012,9.500
08/06/2023 15:25:43.032,9.500
08/06/2023 15:25:44.052,9.500
08/06/2023 15:25:45.072,9.500
08/06/2023 15:25:46.092,9.500
08/06/2023 15:25:47.112,9.500
08/06/2023 15:25:48.132,9.500
08/06/2023 15:25:49.152,9.500
08/06/2023 15:25:50.172,9.500
08/06/2023 15:25:51.192,9.500
08/06/2023 15:25:52.215,9.500
08/06/2023 15:25:53.232,9.500
08/06/2023 15:25:54.252,9.500
08/06/2023 15:25:55.285,9.500
08/06/2023 15:25:56.300,9.500
08/06/2023 15:25:57.311,9.500
08/06/2023 15:25:58.334,9.500
08/06/2023 15:25:59.351,9.500
08/06/2023 15:26:00.373,9.500
08/06/2023 15:26:01.393,9.500
08/06/2023 15:26:02.414,9.500
08/06/2023 15:26:03.432,9.500
08/06/2023 15:26:04.452,9.500
08/06/2023 15:26:05.473,9.500
08/06/2023 15:26:06.492,9.600
08/06/2023 15:26:07.511,9.500
08/06/2023 15:26:08.531,9.500
08/06/2023 15:26:09.552,9.500
08/06/2023 15:26:10.572,9.500
08/06/2023 15:26:11.592,9.500
08/06/2023 15:26:12.613,9.500
08/06/2023 15:26:13.632,9.500
08/06/2023 15:26:14.652,9.500
08/06/2023 15:26:15.672,9.500
08/06/2023 15:26:16.694,9.500
08/06/2023 15:26:17.711,9.500
08/06/2023 15:26:18.732,9.500
08/06/2023 15:26:19.751,9.500
08/06/2023 15:26:20.771,9.500
08/06/2023 15:26:21.803,9.500
08/06/2023 15:26:22.812,9.500
08/06/2023 15:26:23.832,9.500
08/06/2023 15:26:24.851,9.500
08/06/2023 15:26:25.873,9.500
08/06/2023 15:26:26.892,9.500
08/06/2023 15:26:27.912,9.500
08/06/2023 15:26:28.931,9.500
08/06/2023 15:26:29.953,9.500
08/06/2023 15:26:30.972,9.500
08/06/2023 15:26:31.992,9.500
08/06/2023 15:26:33.012,9.500
08/06/2023 15:26:34.031,9.500
08/06/2023 15:26:35.063,9.500
08/06/2023 15:26:36.072,9.500
08/06/2023 15:26:37.092,9.500
08/06/2023 15:26:38.112,9.500
08/06/2023 15:26:39.132,9.500
08/06/2023 15:26:40.153,9.500
08/06/2023 15:26:41.172,9.500
08/06/2023 15:26:42.192,9.500
08/06/2023 15:26:43.213,9.500
08/06/2023 15:26:44.231,9.500
08/06/2023 15:26:45.251,9.500
08/06/2023 15:26:46.272,9.500
08/06/2023 15:26:47.292,9.500
08/06/2023 15:26:48.312,9.500
08/06/2023 15:26:49.331,9.500
08/06/2023 15:26:50.352,9.500
08/06/2023 15:26:51.375,9.500
08/06/2023 15:26:52.392,9.500
08/06/2023 15:26:53.412,9.500
08/06/2023 15:26:54.432,9.500
08/06/2023 15:26:55.453,9.500
08/06/2023 15:26:56.471,9.500
08/06/2023 15:26:57.492,9.500
08/06/2023 15:26:58.513,9.500
08/06/2023 15:26:59.536,9.500
08/06/2023 15:27:00.552,9.500
08/06/2023 15:27:01.572,9.500
08/06/2023 15:27:02.592,9.500
08/06/2023 15:27:03.613,9.500
08/06/2023 15:27:04.632,9.500
