'EPIC In.PID.wOP Log File

'Date,In.PID.wOP
08/06/2023 13:25:39.674,7.300
08/06/2023 13:25:40.694,7.300
08/06/2023 13:25:41.723,7.500
08/06/2023 13:25:42.734,7.400
08/06/2023 13:25:43.755,7.400
08/06/2023 13:25:44.775,7.400
08/06/2023 13:25:45.794,7.300
08/06/2023 13:25:46.815,7.400
08/06/2023 13:25:47.836,7.500
08/06/2023 13:25:48.854,7.300
08/06/2023 13:25:49.874,7.300
08/06/2023 13:25:50.894,7.500
08/06/2023 13:25:51.919,7.400
08/06/2023 13:25:52.935,7.400
08/06/2023 13:25:53.955,7.500
08/06/2023 13:25:54.975,7.400
08/06/2023 13:25:55.994,7.300
08/06/2023 13:25:57.015,7.300
08/06/2023 13:25:58.035,7.400
08/06/2023 13:25:59.055,7.300
08/06/2023 13:26:00.076,7.400
08/06/2023 13:26:01.108,7.400
08/06/2023 13:26:02.126,7.400
08/06/2023 13:26:03.135,7.400
08/06/2023 13:26:04.156,7.400
08/06/2023 13:26:05.174,7.400
08/06/2023 13:26:06.195,7.400
08/06/2023 13:26:07.215,7.400
08/06/2023 13:26:08.235,7.400
08/06/2023 13:26:09.254,7.300
08/06/2023 13:26:10.276,7.400
08/06/2023 13:26:11.295,7.400
08/06/2023 13:26:12.315,7.300
08/06/2023 13:26:13.337,7.300
08/06/2023 13:26:14.363,7.400
08/06/2023 13:26:15.375,7.400
08/06/2023 13:26:16.395,7.400
08/06/2023 13:26:17.415,7.300
08/06/2023 13:26:18.434,7.400
08/06/2023 13:26:19.456,7.400
08/06/2023 13:26:20.474,7.400
08/06/2023 13:26:21.495,7.400
08/06/2023 13:26:22.515,7.400
08/06/2023 13:26:23.537,7.300
08/06/2023 13:26:24.555,7.400
08/06/2023 13:26:25.574,7.500
08/06/2023 13:26:26.595,7.300
08/06/2023 13:26:27.615,7.400
08/06/2023 13:26:28.635,7.400
08/06/2023 13:26:29.655,7.400
08/06/2023 13:26:30.675,7.500
08/06/2023 13:26:31.695,7.400
08/06/2023 13:26:32.714,7.300
08/06/2023 13:26:33.734,7.400
08/06/2023 13:26:34.755,7.400
08/06/2023 13:26:35.774,7.300
08/06/2023 13:26:36.794,7.400
08/06/2023 13:26:37.815,7.400
08/06/2023 13:26:38.835,7.300
08/06/2023 13:26:39.855,7.400
08/06/2023 13:26:40.875,7.400
08/06/2023 13:26:41.895,7.400
08/06/2023 13:26:42.914,7.300
08/06/2023 13:26:43.936,7.300
08/06/2023 13:26:44.957,7.300
08/06/2023 13:26:45.977,7.400
08/06/2023 13:26:46.995,7.400
08/06/2023 13:26:48.016,7.300
08/06/2023 13:26:49.035,7.400
08/06/2023 13:26:50.054,7.400
08/06/2023 13:26:51.076,7.400
08/06/2023 13:26:52.095,7.300
08/06/2023 13:26:53.114,7.400
08/06/2023 13:26:54.143,7.500
08/06/2023 13:26:55.155,7.400
08/06/2023 13:26:56.177,7.400
08/06/2023 13:26:57.198,7.300
08/06/2023 13:26:58.216,7.400
08/06/2023 13:26:59.235,7.400
08/06/2023 13:27:00.255,7.300
08/06/2023 13:27:01.275,7.400
08/06/2023 13:27:02.295,7.300
08/06/2023 13:27:03.315,7.400
08/06/2023 13:27:04.334,7.400
08/06/2023 13:27:05.355,7.400
08/06/2023 13:27:06.375,7.400
08/06/2023 13:27:07.405,7.400
08/06/2023 13:27:08.416,7.400
08/06/2023 13:27:09.435,7.300
08/06/2023 13:27:10.456,7.400
08/06/2023 13:27:11.478,7.400
08/06/2023 13:27:12.495,7.400
08/06/2023 13:27:13.515,7.300
08/06/2023 13:27:14.535,7.300
08/06/2023 13:27:15.547,7.300
08/06/2023 13:27:16.567,7.300
08/06/2023 13:27:17.586,7.300
08/06/2023 13:27:18.608,7.400
08/06/2023 13:27:19.627,7.300
08/06/2023 13:27:20.647,7.400
08/06/2023 13:27:21.669,7.400
08/06/2023 13:27:22.680,7.300
08/06/2023 13:27:23.700,7.400
08/06/2023 13:27:24.710,7.400
08/06/2023 13:27:25.719,7.400
08/06/2023 13:27:26.749,7.400
08/06/2023 13:27:27.767,7.500
08/06/2023 13:27:28.783,7.400
08/06/2023 13:27:29.801,7.300
08/06/2023 13:27:30.815,7.300
08/06/2023 13:27:31.827,7.300
08/06/2023 13:27:32.848,7.300
08/06/2023 13:27:33.868,7.400
08/06/2023 13:27:34.886,7.400
08/06/2023 13:27:35.908,7.300
08/06/2023 13:27:36.928,7.300
08/06/2023 13:27:37.942,7.300
08/06/2023 13:27:38.951,7.400
08/06/2023 13:27:39.970,7.500
08/06/2023 13:27:40.982,7.300
08/06/2023 13:27:41.992,7.300
08/06/2023 13:27:43.012,7.400
08/06/2023 13:27:44.026,7.300
08/06/2023 13:27:45.043,7.200
08/06/2023 13:27:46.062,7.500
08/06/2023 13:27:47.075,7.400
08/06/2023 13:27:48.093,7.400
08/06/2023 13:27:49.107,7.300
08/06/2023 13:27:50.124,7.400
08/06/2023 13:27:51.145,7.300
08/06/2023 13:27:52.164,7.200
08/06/2023 13:27:53.178,7.200
08/06/2023 13:27:54.208,7.300
08/06/2023 13:27:55.231,7.300
08/06/2023 13:27:56.250,7.400
08/06/2023 13:27:57.263,7.300
08/06/2023 13:27:58.279,7.300
08/06/2023 13:27:59.292,7.300
08/06/2023 13:28:00.309,7.300
08/06/2023 13:28:01.318,7.400
08/06/2023 13:28:02.333,7.500
08/06/2023 13:28:03.351,7.300
08/06/2023 13:28:04.372,7.400
08/06/2023 13:28:05.382,7.400
08/06/2023 13:28:06.393,7.300
08/06/2023 13:28:07.404,7.400
08/06/2023 13:28:08.415,7.300
08/06/2023 13:28:09.434,7.400
08/06/2023 13:28:10.448,7.400
08/06/2023 13:28:11.472,7.400
08/06/2023 13:28:12.482,7.200
08/06/2023 13:28:13.499,7.400
08/06/2023 13:28:14.509,7.400
08/06/2023 13:28:15.529,7.300
08/06/2023 13:28:16.552,7.400
08/06/2023 13:28:17.578,7.300
08/06/2023 13:28:18.595,7.300
08/06/2023 13:28:19.615,7.200
08/06/2023 13:28:20.629,7.300
08/06/2023 13:28:21.636,7.400
08/06/2023 13:28:22.653,7.400
08/06/2023 13:28:23.673,7.400
08/06/2023 13:28:24.685,7.400
08/06/2023 13:28:25.705,7.300
08/06/2023 13:28:26.715,7.300
08/06/2023 13:28:27.736,7.500
08/06/2023 13:28:28.749,7.400
08/06/2023 13:28:29.765,7.300
08/06/2023 13:28:30.776,7.300
08/06/2023 13:28:31.789,7.400
08/06/2023 13:28:32.810,7.400
08/06/2023 13:28:33.824,7.300
08/06/2023 13:28:34.836,7.300
08/06/2023 13:28:35.846,7.300
08/06/2023 13:28:36.867,7.300
08/06/2023 13:28:37.879,7.300
08/06/2023 13:28:38.891,7.400
08/06/2023 13:28:39.906,7.400
08/06/2023 13:28:40.924,7.400
08/06/2023 13:28:41.944,7.400
08/06/2023 13:28:42.968,7.400
08/06/2023 13:28:43.987,7.500
08/06/2023 13:28:45.006,7.400
08/06/2023 13:28:46.032,7.200
08/06/2023 13:28:47.046,7.300
08/06/2023 13:28:48.060,7.500
08/06/2023 13:28:49.076,7.500
08/06/2023 13:28:50.091,7.400
08/06/2023 13:28:51.108,7.400
08/06/2023 13:28:52.138,7.400
08/06/2023 13:28:53.157,7.400
08/06/2023 13:28:54.168,7.400
08/06/2023 13:28:55.179,7.400
08/06/2023 13:28:56.197,7.300
08/06/2023 13:28:57.209,7.400
08/06/2023 13:28:58.229,7.300
08/06/2023 13:28:59.248,7.300
08/06/2023 13:29:00.267,7.400
08/06/2023 13:29:01.278,7.400
08/06/2023 13:29:02.299,7.300
08/06/2023 13:29:03.311,7.400
08/06/2023 13:29:04.324,7.500
08/06/2023 13:29:05.335,7.400
08/06/2023 13:29:06.358,7.400
08/06/2023 13:29:07.387,7.500
08/06/2023 13:29:08.398,7.400
08/06/2023 13:29:09.420,7.500
08/06/2023 13:29:10.440,7.400
08/06/2023 13:29:11.451,7.400
08/06/2023 13:29:12.472,7.400
08/06/2023 13:29:13.483,7.300
08/06/2023 13:29:14.489,7.400
08/06/2023 13:29:15.501,7.400
08/06/2023 13:29:16.521,7.400
08/06/2023 13:29:17.534,7.300
08/06/2023 13:29:18.560,7.400
08/06/2023 13:29:19.580,7.300
08/06/2023 13:29:20.599,7.400
08/06/2023 13:29:21.619,7.400
08/06/2023 13:29:22.630,7.400
08/06/2023 13:29:23.660,7.400
08/06/2023 13:29:24.667,7.400
08/06/2023 13:29:25.679,7.300
08/06/2023 13:29:26.701,7.300
08/06/2023 13:29:27.713,7.300
08/06/2023 13:29:28.726,7.300
08/06/2023 13:29:29.737,7.300
08/06/2023 13:29:30.758,7.400
08/06/2023 13:29:31.770,7.400
08/06/2023 13:29:32.791,7.400
08/06/2023 13:29:33.810,7.400
08/06/2023 13:29:34.819,7.400
08/06/2023 13:29:35.839,7.300
08/06/2023 13:29:36.850,7.400
08/06/2023 13:29:37.868,7.500
08/06/2023 13:29:38.890,7.400
08/06/2023 13:29:39.901,7.300
08/06/2023 13:29:40.914,7.300
08/06/2023 13:29:41.940,7.400
08/06/2023 13:29:42.956,7.400
08/06/2023 13:29:43.967,7.300
08/06/2023 13:29:44.988,7.400
08/06/2023 13:29:45.998,7.500
08/06/2023 13:29:47.009,7.400
08/06/2023 13:29:48.030,7.400
08/06/2023 13:29:49.043,7.400
08/06/2023 13:29:50.063,7.400
08/06/2023 13:29:51.078,7.300
08/06/2023 13:29:52.092,7.400
08/06/2023 13:29:53.111,7.400
08/06/2023 13:29:54.131,7.400
08/06/2023 13:29:55.144,7.300
08/06/2023 13:29:56.171,7.400
08/06/2023 13:29:57.189,7.300
08/06/2023 13:29:58.211,7.300
08/06/2023 13:29:59.220,7.400
08/06/2023 13:30:00.232,7.400
08/06/2023 13:30:01.251,7.500
08/06/2023 13:30:02.274,7.400
08/06/2023 13:30:03.293,7.300
08/06/2023 13:30:04.312,7.200
08/06/2023 13:30:05.329,7.400
08/06/2023 13:30:06.342,7.300
08/06/2023 13:30:07.361,7.400
08/06/2023 13:30:08.379,7.300
08/06/2023 13:30:09.388,7.400
08/06/2023 13:30:10.401,7.400
08/06/2023 13:30:11.412,7.300
08/06/2023 13:30:12.432,7.400
08/06/2023 13:30:13.442,7.400
08/06/2023 13:30:14.454,7.300
08/06/2023 13:30:15.466,7.300
08/06/2023 13:30:16.485,7.400
08/06/2023 13:30:17.497,7.400
08/06/2023 13:30:18.516,7.400
08/06/2023 13:30:19.529,7.400
08/06/2023 13:30:20.540,7.200
08/06/2023 13:30:21.554,7.300
08/06/2023 13:30:22.571,7.300
08/06/2023 13:30:23.605,7.300
08/06/2023 13:30:24.614,7.300
08/06/2023 13:30:25.625,7.400
08/06/2023 13:30:26.641,7.400
08/06/2023 13:30:27.654,7.300
08/06/2023 13:30:28.674,7.500
08/06/2023 13:30:29.700,7.400
08/06/2023 13:30:30.712,7.400
08/06/2023 13:30:31.723,7.400
08/06/2023 13:30:32.741,7.500
08/06/2023 13:30:33.764,7.400
08/06/2023 13:30:34.775,7.400
08/06/2023 13:30:35.796,7.400
08/06/2023 13:30:36.816,7.400
08/06/2023 13:30:37.840,7.500
08/06/2023 13:30:38.850,7.400
08/06/2023 13:30:39.871,7.400
08/06/2023 13:30:40.890,7.300
08/06/2023 13:30:41.911,7.400
08/06/2023 13:30:42.924,7.400
08/06/2023 13:30:43.931,7.400
08/06/2023 13:30:44.955,7.400
08/06/2023 13:30:45.964,7.400
08/06/2023 13:30:46.974,7.400
08/06/2023 13:30:47.988,7.400
08/06/2023 13:30:49.008,7.300
08/06/2023 13:30:50.019,7.300
08/06/2023 13:30:51.039,7.300
08/06/2023 13:30:52.059,7.300
08/06/2023 13:30:53.073,7.400
08/06/2023 13:30:54.083,7.300
08/06/2023 13:30:55.102,7.400
08/06/2023 13:30:56.111,7.300
08/06/2023 13:30:57.137,7.300
08/06/2023 13:30:58.152,7.300
08/06/2023 13:30:59.172,7.400
08/06/2023 13:31:00.192,7.400
08/06/2023 13:31:01.213,7.300
08/06/2023 13:31:02.223,7.300
08/06/2023 13:31:03.256,7.300
08/06/2023 13:31:04.272,7.400
08/06/2023 13:31:05.281,7.300
08/06/2023 13:31:06.302,7.300
08/06/2023 13:31:07.324,7.400
08/06/2023 13:31:08.338,7.400
08/06/2023 13:31:09.351,7.400
08/06/2023 13:31:10.374,7.300
08/06/2023 13:31:11.393,7.300
08/06/2023 13:31:12.405,7.300
08/06/2023 13:31:13.424,7.400
08/06/2023 13:31:14.437,7.400
08/06/2023 13:31:15.464,7.400
08/06/2023 13:31:16.474,7.400
08/06/2023 13:31:17.485,7.300
08/06/2023 13:31:18.505,7.300
08/06/2023 13:31:19.515,7.400
08/06/2023 13:31:20.529,7.500
08/06/2023 13:31:21.542,7.400
08/06/2023 13:31:22.554,7.400
08/06/2023 13:31:23.589,7.400
08/06/2023 13:31:24.611,7.500
08/06/2023 13:31:25.619,7.300
08/06/2023 13:31:26.631,7.300
08/06/2023 13:31:27.644,7.400
08/06/2023 13:31:28.664,7.400
08/06/2023 13:31:29.683,7.400
08/06/2023 13:31:30.705,7.500
08/06/2023 13:31:31.716,7.300
08/06/2023 13:31:32.727,7.400
08/06/2023 13:31:33.744,7.400
08/06/2023 13:31:34.765,7.400
08/06/2023 13:31:35.776,7.400
08/06/2023 13:31:36.789,7.400
08/06/2023 13:31:37.808,7.400
08/06/2023 13:31:38.824,7.500
08/06/2023 13:31:39.836,7.400
08/06/2023 13:31:40.852,7.300
08/06/2023 13:31:41.866,7.300
08/06/2023 13:31:42.878,7.400
08/06/2023 13:31:43.898,7.400
08/06/2023 13:31:44.919,7.400
08/06/2023 13:31:45.935,7.400
08/06/2023 13:31:46.957,7.300
08/06/2023 13:31:47.967,7.300
08/06/2023 13:31:48.987,7.400
08/06/2023 13:31:50.006,7.400
08/06/2023 13:31:51.026,7.400
08/06/2023 13:31:52.041,7.400
08/06/2023 13:31:53.061,7.400
08/06/2023 13:31:54.080,7.400
08/06/2023 13:31:55.095,7.300
08/06/2023 13:31:56.115,7.300
08/06/2023 13:31:57.128,7.400
08/06/2023 13:31:58.155,7.400
08/06/2023 13:31:59.173,7.500
08/06/2023 13:32:00.184,7.300
08/06/2023 13:32:01.204,7.200
08/06/2023 13:32:02.220,7.300
08/06/2023 13:32:03.237,7.300
08/06/2023 13:32:04.248,7.300
08/06/2023 13:32:05.261,7.300
08/06/2023 13:32:06.269,7.300
08/06/2023 13:32:07.280,7.400
08/06/2023 13:32:08.294,7.300
08/06/2023 13:32:09.306,7.500
08/06/2023 13:32:10.319,7.400
08/06/2023 13:32:11.337,7.300
08/06/2023 13:32:12.357,7.300
08/06/2023 13:32:13.377,7.500
08/06/2023 13:32:14.406,7.400
08/06/2023 13:32:15.415,7.400
08/06/2023 13:32:16.431,7.400
08/06/2023 13:32:17.453,7.500
08/06/2023 13:32:18.467,7.400
08/06/2023 13:32:19.475,7.400
08/06/2023 13:32:20.494,7.300
08/06/2023 13:32:21.511,7.400
08/06/2023 13:32:22.521,7.400
08/06/2023 13:32:23.536,7.400
08/06/2023 13:32:24.550,7.400
08/06/2023 13:32:25.571,7.400
08/06/2023 13:32:26.592,7.500
08/06/2023 13:32:27.606,7.400
08/06/2023 13:32:28.625,7.200
08/06/2023 13:32:29.638,7.400
08/06/2023 13:32:30.651,7.400
08/06/2023 13:32:31.673,7.400
08/06/2023 13:32:32.686,7.400
08/06/2023 13:32:33.705,7.400
08/06/2023 13:32:34.729,7.300
08/06/2023 13:32:35.740,7.300
08/06/2023 13:32:36.749,7.300
08/06/2023 13:32:37.762,7.300
08/06/2023 13:32:38.780,7.400
08/06/2023 13:32:39.794,7.300
08/06/2023 13:32:40.805,7.400
08/06/2023 13:32:41.824,7.400
08/06/2023 13:32:42.861,7.500
08/06/2023 13:32:43.871,7.400
08/06/2023 13:32:44.889,7.400
08/06/2023 13:32:45.909,7.500
08/06/2023 13:32:46.919,7.500
08/06/2023 13:32:47.939,7.400
08/06/2023 13:32:48.956,7.400
08/06/2023 13:32:49.991,7.300
08/06/2023 13:32:51.011,7.400
08/06/2023 13:32:52.028,7.300
08/06/2023 13:32:53.048,7.400
08/06/2023 13:32:54.065,7.300
08/06/2023 13:32:55.078,7.400
08/06/2023 13:32:56.086,7.300
08/06/2023 13:32:57.110,7.400
08/06/2023 13:32:58.120,7.300
08/06/2023 13:32:59.141,7.400
08/06/2023 13:33:00.161,7.400
08/06/2023 13:33:01.186,7.300
08/06/2023 13:33:02.200,7.300
08/06/2023 13:33:03.213,7.300
08/06/2023 13:33:04.234,7.300
08/06/2023 13:33:05.245,7.300
08/06/2023 13:33:06.262,7.400
08/06/2023 13:33:07.285,7.400
08/06/2023 13:33:08.291,7.400
08/06/2023 13:33:09.311,7.300
08/06/2023 13:33:10.326,7.300
08/06/2023 13:33:11.341,7.200
08/06/2023 13:33:12.363,7.300
08/06/2023 13:33:13.373,7.500
08/06/2023 13:33:14.386,7.300
08/06/2023 13:33:15.405,7.300
08/06/2023 13:33:16.424,7.300
08/06/2023 13:33:17.452,7.300
08/06/2023 13:33:18.461,7.400
08/06/2023 13:33:19.490,7.300
08/06/2023 13:33:20.499,7.300
08/06/2023 13:33:21.520,7.300
08/06/2023 13:33:22.539,7.300
08/06/2023 13:33:23.559,7.400
08/06/2023 13:33:24.577,7.300
08/06/2023 13:33:25.598,7.300
08/06/2023 13:33:26.610,7.500
08/06/2023 13:33:27.643,7.500
08/06/2023 13:33:28.656,7.300
08/06/2023 13:33:29.667,7.300
08/06/2023 13:33:30.689,7.300
08/06/2023 13:33:31.709,7.400
08/06/2023 13:33:32.729,7.200
08/06/2023 13:33:33.748,7.300
08/06/2023 13:33:34.769,7.400
08/06/2023 13:33:35.778,7.400
08/06/2023 13:33:36.803,7.400
08/06/2023 13:33:37.811,7.300
08/06/2023 13:33:38.832,7.400
08/06/2023 13:33:39.847,7.500
08/06/2023 13:33:40.859,7.400
08/06/2023 13:33:41.878,7.400
08/06/2023 13:33:42.888,7.300
08/06/2023 13:33:43.904,7.300
08/06/2023 13:33:44.922,7.300
08/06/2023 13:33:45.942,7.300
08/06/2023 13:33:46.962,7.400
08/06/2023 13:33:47.983,7.300
08/06/2023 13:33:49.001,7.300
08/06/2023 13:33:50.019,7.200
08/06/2023 13:33:51.027,7.300
08/06/2023 13:33:52.041,7.400
08/06/2023 13:33:53.054,7.300
08/06/2023 13:33:54.064,7.400
08/06/2023 13:33:55.094,7.400
08/06/2023 13:33:56.114,7.400
08/06/2023 13:33:57.135,7.300
08/06/2023 13:33:58.146,7.200
08/06/2023 13:33:59.168,7.300
08/06/2023 13:34:00.190,7.300
08/06/2023 13:34:01.205,7.400
08/06/2023 13:34:02.226,7.300
08/06/2023 13:34:03.236,7.300
08/06/2023 13:34:04.247,7.500
08/06/2023 13:34:05.258,7.300
08/06/2023 13:34:06.278,7.400
08/06/2023 13:34:07.289,7.300
08/06/2023 13:34:08.305,7.400
08/06/2023 13:34:09.320,7.400
08/06/2023 13:34:10.332,7.500
08/06/2023 13:34:11.344,7.400
08/06/2023 13:34:12.364,7.300
08/06/2023 13:34:13.385,7.400
08/06/2023 13:34:14.396,7.400
08/06/2023 13:34:15.418,7.400
08/06/2023 13:34:16.430,7.300
08/06/2023 13:34:17.450,7.300
08/06/2023 13:34:18.463,7.400
08/06/2023 13:34:19.478,7.400
08/06/2023 13:34:20.500,7.400
08/06/2023 13:34:21.512,7.400
08/06/2023 13:34:22.523,7.500
08/06/2023 13:34:23.538,7.400
08/06/2023 13:34:24.561,7.500
08/06/2023 13:34:25.577,7.300
08/06/2023 13:34:26.588,7.400
08/06/2023 13:34:27.598,7.400
08/06/2023 13:34:28.614,7.400
08/06/2023 13:34:29.633,7.400
08/06/2023 13:34:30.643,7.400
08/06/2023 13:34:31.668,7.300
08/06/2023 13:34:32.688,7.400
08/06/2023 13:34:33.707,7.400
08/06/2023 13:34:34.717,7.300
08/06/2023 13:34:35.733,7.400
08/06/2023 13:34:36.745,7.400
08/06/2023 13:34:37.762,7.400
08/06/2023 13:34:38.773,7.400
08/06/2023 13:34:39.794,7.300
08/06/2023 13:34:40.806,7.400
08/06/2023 13:34:41.826,7.400
08/06/2023 13:34:42.846,7.400
08/06/2023 13:34:43.870,7.400
08/06/2023 13:34:44.887,7.400
08/06/2023 13:34:45.898,7.400
08/06/2023 13:34:46.909,7.400
08/06/2023 13:34:47.922,7.400
08/06/2023 13:34:48.932,7.300
08/06/2023 13:34:49.944,7.500
08/06/2023 13:34:50.961,7.300
08/06/2023 13:34:51.983,7.400
08/06/2023 13:34:53.003,7.300
08/06/2023 13:34:54.035,7.400
08/06/2023 13:34:55.044,7.400
08/06/2023 13:34:56.063,7.400
08/06/2023 13:34:57.076,7.400
08/06/2023 13:34:58.085,7.300
08/06/2023 13:34:59.106,7.400
08/06/2023 13:35:00.126,7.400
08/06/2023 13:35:01.145,7.500
08/06/2023 13:35:02.168,7.400
08/06/2023 13:35:03.188,7.400
08/06/2023 13:35:04.203,7.400
08/06/2023 13:35:05.215,7.300
08/06/2023 13:35:06.232,7.400
08/06/2023 13:35:07.242,7.400
08/06/2023 13:35:08.264,7.300
08/06/2023 13:35:09.278,7.500
08/06/2023 13:35:10.298,7.500
08/06/2023 13:35:11.332,7.400
08/06/2023 13:35:12.348,7.400
08/06/2023 13:35:13.371,7.300
08/06/2023 13:35:14.379,7.300
08/06/2023 13:35:15.394,7.400
08/06/2023 13:35:16.407,7.300
08/06/2023 13:35:17.423,7.400
08/06/2023 13:35:18.433,7.400
08/06/2023 13:35:19.444,7.400
08/06/2023 13:35:20.459,7.300
08/06/2023 13:35:21.471,7.400
08/06/2023 13:35:22.483,7.400
08/06/2023 13:35:23.493,7.300
08/06/2023 13:35:24.503,7.300
08/06/2023 13:35:25.517,7.400
08/06/2023 13:35:26.536,7.400
08/06/2023 13:35:27.561,7.400
08/06/2023 13:35:28.577,7.500
08/06/2023 13:35:29.598,7.400
08/06/2023 13:35:30.616,7.300
08/06/2023 13:35:31.631,7.300
08/06/2023 13:35:32.651,7.400
08/06/2023 13:35:33.673,7.400
08/06/2023 13:35:34.686,7.300
08/06/2023 13:35:35.706,7.400
08/06/2023 13:35:36.726,7.400
08/06/2023 13:35:37.749,7.400
08/06/2023 13:35:38.756,7.300
08/06/2023 13:35:39.778,7.300
08/06/2023 13:35:40.791,7.300
08/06/2023 13:35:41.806,7.300
08/06/2023 13:35:42.827,7.400
08/06/2023 13:35:43.841,7.300
08/06/2023 13:35:44.851,7.300
08/06/2023 13:35:45.871,7.300
08/06/2023 13:35:46.894,7.400
08/06/2023 13:35:47.904,7.400
08/06/2023 13:35:48.922,7.300
08/06/2023 13:35:49.933,7.400
08/06/2023 13:35:50.950,7.400
08/06/2023 13:35:51.969,7.400
08/06/2023 13:35:52.980,7.300
08/06/2023 13:35:54.002,7.500
08/06/2023 13:35:55.010,7.300
08/06/2023 13:35:56.030,7.300
08/06/2023 13:35:57.050,7.400
08/06/2023 13:35:58.062,7.400
08/06/2023 13:35:59.081,7.400
08/06/2023 13:36:00.109,7.300
08/06/2023 13:36:01.131,7.300
08/06/2023 13:36:02.138,7.300
08/06/2023 13:36:03.152,7.400
08/06/2023 13:36:04.173,7.300
08/06/2023 13:36:05.193,7.400
08/06/2023 13:36:06.207,7.400
08/06/2023 13:36:07.218,7.400
08/06/2023 13:36:08.229,7.500
08/06/2023 13:36:09.248,7.400
08/06/2023 13:36:10.267,7.400
08/06/2023 13:36:11.281,7.200
08/06/2023 13:36:12.290,7.300
08/06/2023 13:36:13.307,7.200
08/06/2023 13:36:14.328,7.300
08/06/2023 13:36:15.342,7.400
08/06/2023 13:36:16.357,7.400
08/06/2023 13:36:17.380,7.500
08/06/2023 13:36:18.390,7.400
08/06/2023 13:36:19.409,7.400
08/06/2023 13:36:20.420,7.400
08/06/2023 13:36:21.437,7.500
08/06/2023 13:36:22.449,7.400
08/06/2023 13:36:23.463,7.400
08/06/2023 13:36:24.484,7.300
08/06/2023 13:36:25.496,7.300
08/06/2023 13:36:26.507,7.300
08/06/2023 13:36:27.523,7.400
08/06/2023 13:36:28.543,7.400
08/06/2023 13:36:29.565,7.400
08/06/2023 13:36:30.586,7.300
08/06/2023 13:36:31.608,7.300
08/06/2023 13:36:32.622,7.300
08/06/2023 13:36:33.633,7.400
08/06/2023 13:36:34.654,7.300
08/06/2023 13:36:35.673,7.300
08/06/2023 13:36:36.684,7.200
08/06/2023 13:36:37.693,7.300
08/06/2023 13:36:38.705,7.400
08/06/2023 13:36:39.723,7.400
08/06/2023 13:36:40.734,7.300
08/06/2023 13:36:41.746,7.300
08/06/2023 13:36:42.766,7.400
08/06/2023 13:36:43.785,7.300
08/06/2023 13:36:44.806,7.300
08/06/2023 13:36:45.827,7.500
08/06/2023 13:36:46.839,7.400
08/06/2023 13:36:47.858,7.400
08/06/2023 13:36:48.890,7.400
08/06/2023 13:36:49.899,7.300
08/06/2023 13:36:50.915,7.300
08/06/2023 13:36:51.936,7.400
08/06/2023 13:36:52.951,7.300
08/06/2023 13:36:53.968,7.300
08/06/2023 13:36:54.988,7.400
08/06/2023 13:36:56.009,7.500
08/06/2023 13:36:57.018,7.300
08/06/2023 13:36:58.037,7.300
08/06/2023 13:36:59.051,7.300
08/06/2023 13:37:00.062,7.400
08/06/2023 13:37:01.076,7.400
08/06/2023 13:37:02.089,7.400
08/06/2023 13:37:03.104,7.400
08/06/2023 13:37:04.126,7.500
08/06/2023 13:37:05.139,7.400
08/06/2023 13:37:06.151,7.500
08/06/2023 13:37:07.162,7.400
08/06/2023 13:37:08.183,7.300
08/06/2023 13:37:09.202,7.400
08/06/2023 13:37:10.210,7.500
08/06/2023 13:37:11.231,7.400
08/06/2023 13:37:12.245,7.400
08/06/2023 13:37:13.256,7.300
08/06/2023 13:37:14.276,7.300
08/06/2023 13:37:15.300,7.500
08/06/2023 13:37:16.315,7.400
08/06/2023 13:37:17.336,7.400
08/06/2023 13:37:18.356,7.400
08/06/2023 13:37:19.376,7.300
08/06/2023 13:37:20.390,7.300
08/06/2023 13:37:21.397,7.400
08/06/2023 13:37:22.417,7.400
08/06/2023 13:37:23.436,7.400
08/06/2023 13:37:24.453,7.300
08/06/2023 13:37:25.472,7.300
08/06/2023 13:37:26.493,7.500
08/06/2023 13:37:27.517,7.400
08/06/2023 13:37:28.527,7.400
08/06/2023 13:37:29.546,7.300
08/06/2023 13:37:30.565,7.400
08/06/2023 13:37:31.575,7.400
08/06/2023 13:37:32.584,7.300
08/06/2023 13:37:33.593,7.300
08/06/2023 13:37:34.605,7.400
08/06/2023 13:37:35.617,7.400
08/06/2023 13:37:36.633,7.300
08/06/2023 13:37:37.647,7.400
08/06/2023 13:37:38.666,7.300
08/06/2023 13:37:39.686,7.400
08/06/2023 13:37:40.700,7.400
08/06/2023 13:37:41.709,7.300
08/06/2023 13:37:42.719,7.400
08/06/2023 13:37:43.732,7.500
08/06/2023 13:37:44.751,7.400
08/06/2023 13:37:45.767,7.500
08/06/2023 13:37:46.787,7.300
08/06/2023 13:37:47.814,7.400
08/06/2023 13:37:48.826,7.300
08/06/2023 13:37:49.840,7.400
08/06/2023 13:37:50.852,7.200
08/06/2023 13:37:51.867,7.300
08/06/2023 13:37:52.879,7.500
08/06/2023 13:37:53.897,7.400
08/06/2023 13:37:54.908,7.300
08/06/2023 13:37:55.920,7.400
08/06/2023 13:37:56.936,7.400
08/06/2023 13:37:57.944,7.300
08/06/2023 13:37:58.957,7.500
08/06/2023 13:37:59.971,7.300
08/06/2023 13:38:00.991,7.400
08/06/2023 13:38:01.999,7.400
08/06/2023 13:38:03.015,7.400
08/06/2023 13:38:04.025,7.400
08/06/2023 13:38:05.045,7.400
08/06/2023 13:38:06.064,7.300
