'EPIC La.PID.wOP Log File

'Date,La.PID.wOP
08/06/2023 11:41:41.335,6.300
08/06/2023 11:41:42.361,6.300
08/06/2023 11:41:43.373,6.300
08/06/2023 11:41:44.374,6.300
08/06/2023 11:41:45.393,6.300
08/06/2023 11:41:47.393,6.300
08/06/2023 11:41:48.394,6.300
08/06/2023 11:41:49.414,6.300
08/06/2023 11:41:51.413,6.300
08/06/2023 11:41:53.413,6.300
08/06/2023 11:41:55.414,6.300
08/06/2023 11:41:57.413,6.300
08/06/2023 11:41:59.413,6.300
08/06/2023 11:42:00.419,6.300
08/06/2023 11:42:01.438,6.300
08/06/2023 11:42:02.452,6.300
08/06/2023 11:42:04.453,6.300
08/06/2023 11:42:06.452,6.300
08/06/2023 11:42:07.455,6.300
08/06/2023 11:42:08.474,6.300
08/06/2023 11:42:10.473,6.300
08/06/2023 11:42:12.473,6.300
08/06/2023 11:42:14.473,6.300
08/06/2023 11:42:16.472,6.300
08/06/2023 11:42:18.473,6.300
08/06/2023 11:42:20.473,6.300
08/06/2023 11:42:22.472,6.300
08/06/2023 11:42:23.474,6.300
08/06/2023 11:42:24.493,6.300
08/06/2023 11:42:26.494,6.300
08/06/2023 11:42:27.517,6.300
08/06/2023 11:42:28.535,6.300
08/06/2023 11:42:29.555,6.300
08/06/2023 11:42:30.573,6.300
08/06/2023 11:42:31.575,6.300
08/06/2023 11:42:32.594,6.300
08/06/2023 11:42:33.616,6.300
08/06/2023 11:42:34.634,6.300
08/06/2023 11:42:35.654,6.300
08/06/2023 11:42:36.674,6.300
08/06/2023 11:42:37.695,6.300
08/06/2023 11:42:38.718,6.300
08/06/2023 11:42:39.735,6.300
08/06/2023 11:42:40.756,6.300
08/06/2023 11:42:41.774,6.300
08/06/2023 11:42:42.797,6.300
08/06/2023 11:42:43.817,6.300
08/06/2023 11:42:44.833,6.300
08/06/2023 11:42:46.845,6.300
08/06/2023 11:42:47.865,6.300
08/06/2023 11:42:48.892,6.300
08/06/2023 11:42:49.905,6.300
08/06/2023 11:42:50.924,6.300
08/06/2023 11:42:51.945,6.300
08/06/2023 11:42:52.965,6.300
08/06/2023 11:42:53.984,6.300
08/06/2023 11:42:55.006,6.300
08/06/2023 11:42:56.025,6.300
08/06/2023 11:42:57.044,6.300
08/06/2023 11:42:58.064,6.300
08/06/2023 11:42:59.090,6.300
08/06/2023 11:43:00.104,6.300
08/06/2023 11:43:01.131,6.300
08/06/2023 11:43:02.145,6.300
08/06/2023 11:43:03.166,6.300
08/06/2023 11:43:04.184,6.300
08/06/2023 11:43:05.205,6.300
08/06/2023 11:43:06.224,6.300
08/06/2023 11:43:07.245,6.300
08/06/2023 11:43:08.266,6.300
08/06/2023 11:43:09.284,6.300
08/06/2023 11:43:10.316,6.300
08/06/2023 11:43:11.324,6.300
08/06/2023 11:43:12.345,6.300
08/06/2023 11:43:13.365,6.300
08/06/2023 11:43:14.385,6.300
08/06/2023 11:43:15.404,6.300
08/06/2023 11:43:16.425,6.300
08/06/2023 11:43:17.444,6.300
08/06/2023 11:43:18.466,6.300
08/06/2023 11:43:19.485,6.300
08/06/2023 11:43:20.503,6.300
08/06/2023 11:43:21.506,6.300
08/06/2023 11:43:22.525,6.300
08/06/2023 11:43:23.545,6.300
08/06/2023 11:43:24.569,6.300
08/06/2023 11:43:25.584,6.300
08/06/2023 11:43:26.604,6.300
08/06/2023 11:43:27.625,6.300
08/06/2023 11:43:28.645,6.300
08/06/2023 11:43:29.665,6.300
08/06/2023 11:43:30.685,6.300
08/06/2023 11:43:31.705,6.300
08/06/2023 11:43:32.725,6.300
08/06/2023 11:43:33.745,6.300
08/06/2023 11:43:34.765,6.300
08/06/2023 11:43:35.787,6.300
08/06/2023 11:43:36.808,6.300
08/06/2023 11:43:37.834,6.300
08/06/2023 11:43:38.845,6.300
08/06/2023 11:43:39.864,6.300
08/06/2023 11:43:40.884,6.300
08/06/2023 11:43:41.904,6.300
08/06/2023 11:43:42.924,6.300
08/06/2023 11:43:43.944,6.300
08/06/2023 11:43:44.965,6.300
08/06/2023 11:43:45.989,6.300
08/06/2023 11:43:47.009,6.300
08/06/2023 11:43:48.027,6.300
08/06/2023 11:43:49.044,6.300
08/06/2023 11:43:50.065,6.300
08/06/2023 11:43:51.085,6.300
08/06/2023 11:43:52.104,6.300
08/06/2023 11:43:53.124,6.300
08/06/2023 11:43:54.144,6.300
08/06/2023 11:43:55.166,6.300
08/06/2023 11:43:56.186,6.300
08/06/2023 11:43:57.208,6.300
08/06/2023 11:43:58.225,6.300
08/06/2023 11:43:59.244,6.300
08/06/2023 11:44:00.265,6.300
08/06/2023 11:44:01.286,6.300
08/06/2023 11:44:02.304,6.300
08/06/2023 11:44:03.333,6.300
08/06/2023 11:44:04.345,6.300
08/06/2023 11:44:05.363,6.300
08/06/2023 11:44:07.363,6.300
08/06/2023 11:44:09.364,6.300
08/06/2023 11:44:10.387,6.300
08/06/2023 11:44:11.411,6.300
08/06/2023 11:44:12.430,6.300
08/06/2023 11:44:13.445,6.300
08/06/2023 11:44:14.464,6.300
08/06/2023 11:44:15.484,6.300
08/06/2023 11:44:16.505,6.300
08/06/2023 11:44:17.525,6.300
08/06/2023 11:44:18.544,6.300
08/06/2023 11:44:19.565,6.300
08/06/2023 11:44:20.589,6.300
08/06/2023 11:44:21.606,6.300
08/06/2023 11:44:22.625,6.300
08/06/2023 11:44:23.645,6.300
08/06/2023 11:44:24.664,6.300
08/06/2023 11:44:25.685,6.300
08/06/2023 11:44:26.706,6.300
08/06/2023 11:44:27.725,6.300
08/06/2023 11:44:28.745,6.300
08/06/2023 11:44:29.769,6.300
08/06/2023 11:44:30.786,6.300
08/06/2023 11:44:31.805,6.300
08/06/2023 11:44:32.847,6.300
08/06/2023 11:44:33.865,6.300
08/06/2023 11:44:34.885,6.300
08/06/2023 11:44:35.905,6.300
08/06/2023 11:44:36.924,6.300
08/06/2023 11:44:37.945,6.300
08/06/2023 11:44:38.965,6.300
08/06/2023 11:44:39.986,6.300
08/06/2023 11:44:41.005,6.300
08/06/2023 11:44:42.024,6.300
08/06/2023 11:44:43.045,6.300
08/06/2023 11:44:44.064,6.300
08/06/2023 11:44:45.085,6.300
08/06/2023 11:44:46.105,6.300
08/06/2023 11:44:47.124,6.300
08/06/2023 11:44:48.146,6.300
08/06/2023 11:44:49.165,6.300
08/06/2023 11:44:50.185,6.300
08/06/2023 11:44:51.205,6.300
08/06/2023 11:44:52.225,6.300
08/06/2023 11:44:53.245,6.300
08/06/2023 11:44:54.267,6.300
08/06/2023 11:44:55.288,6.300
08/06/2023 11:44:56.308,6.300
08/06/2023 11:44:57.325,6.300
08/06/2023 11:44:58.345,6.300
08/06/2023 11:44:59.363,6.300
08/06/2023 11:45:01.363,6.300
08/06/2023 11:45:03.363,6.300
08/06/2023 11:45:05.363,6.300
08/06/2023 11:45:07.363,6.300
08/06/2023 11:45:09.363,6.300
08/06/2023 11:45:10.384,6.300
08/06/2023 11:45:11.405,6.300
08/06/2023 11:45:12.425,6.300
08/06/2023 11:45:13.444,6.300
08/06/2023 11:45:14.464,6.300
08/06/2023 11:45:15.485,6.300
08/06/2023 11:45:16.506,6.300
08/06/2023 11:45:17.525,6.300
08/06/2023 11:45:18.545,6.300
08/06/2023 11:45:19.566,6.300
08/06/2023 11:45:20.585,6.300
08/06/2023 11:45:21.606,6.300
08/06/2023 11:45:22.624,6.300
08/06/2023 11:45:23.644,6.300
08/06/2023 11:45:24.673,6.300
08/06/2023 11:45:25.685,6.300
08/06/2023 11:45:26.704,6.300
08/06/2023 11:45:27.725,6.300
08/06/2023 11:45:28.744,6.300
08/06/2023 11:45:29.767,6.300
08/06/2023 11:45:30.786,6.300
08/06/2023 11:45:31.805,6.300
08/06/2023 11:45:32.824,6.300
08/06/2023 11:45:33.845,6.300
08/06/2023 11:45:34.871,6.300
08/06/2023 11:45:35.885,6.300
08/06/2023 11:45:36.904,6.300
08/06/2023 11:45:37.925,6.300
08/06/2023 11:45:38.945,6.300
08/06/2023 11:45:39.965,6.300
08/06/2023 11:45:40.985,6.300
08/06/2023 11:45:42.005,6.300
08/06/2023 11:45:43.024,6.300
08/06/2023 11:45:44.045,6.300
08/06/2023 11:45:45.064,6.300
08/06/2023 11:45:46.084,6.300
08/06/2023 11:45:47.105,6.300
08/06/2023 11:45:48.124,6.300
08/06/2023 11:45:49.144,6.300
08/06/2023 11:45:50.164,6.300
08/06/2023 11:45:51.184,6.300
08/06/2023 11:45:52.205,6.300
08/06/2023 11:45:53.224,6.300
08/06/2023 11:45:54.254,6.300
08/06/2023 11:45:55.264,6.300
08/06/2023 11:45:56.286,6.300
08/06/2023 11:45:57.305,6.300
08/06/2023 11:45:58.325,6.300
08/06/2023 11:45:59.346,6.300
08/06/2023 11:46:00.363,6.300
08/06/2023 11:46:02.363,6.300
08/06/2023 11:46:03.364,6.300
08/06/2023 11:46:04.384,6.300
08/06/2023 11:46:05.404,6.300
08/06/2023 11:46:06.425,6.300
08/06/2023 11:46:07.444,6.300
08/06/2023 11:46:08.464,6.300
08/06/2023 11:46:09.485,6.300
08/06/2023 11:46:10.504,6.300
08/06/2023 11:46:11.525,6.300
08/06/2023 11:46:12.545,6.300
08/06/2023 11:46:13.569,6.300
08/06/2023 11:46:14.584,6.300
08/06/2023 11:46:15.604,6.300
08/06/2023 11:46:16.625,6.300
08/06/2023 11:46:17.644,6.300
08/06/2023 11:46:18.664,6.300
08/06/2023 11:46:19.685,6.300
08/06/2023 11:46:20.704,6.300
08/06/2023 11:46:21.726,6.300
08/06/2023 11:46:22.745,6.300
08/06/2023 11:46:23.765,6.300
08/06/2023 11:46:24.788,6.300
08/06/2023 11:46:25.804,6.300
08/06/2023 11:46:26.825,6.300
08/06/2023 11:46:27.844,6.300
08/06/2023 11:46:28.864,6.300
08/06/2023 11:46:29.884,6.300
08/06/2023 11:46:30.909,6.300
08/06/2023 11:46:31.925,6.300
08/06/2023 11:46:32.945,6.300
08/06/2023 11:46:33.965,6.300
08/06/2023 11:46:34.986,6.300
08/06/2023 11:46:36.004,6.300
08/06/2023 11:46:37.033,6.300
08/06/2023 11:46:38.045,6.300
08/06/2023 11:46:39.065,6.300
08/06/2023 11:46:40.085,6.300
08/06/2023 11:46:41.105,6.300
08/06/2023 11:46:42.125,6.300
08/06/2023 11:46:43.145,6.300
08/06/2023 11:46:44.164,6.300
08/06/2023 11:46:45.185,6.300
08/06/2023 11:46:46.205,6.300
08/06/2023 11:46:47.225,6.300
08/06/2023 11:46:48.245,6.300
08/06/2023 11:46:49.266,6.300
08/06/2023 11:46:50.285,6.300
08/06/2023 11:46:51.305,6.300
08/06/2023 11:46:52.335,6.300
08/06/2023 11:46:53.345,6.300
08/06/2023 11:46:54.363,6.300
08/06/2023 11:46:55.386,6.300
08/06/2023 11:46:56.407,6.300
08/06/2023 11:46:57.427,6.300
08/06/2023 11:46:58.446,6.300
08/06/2023 11:46:59.466,6.300
08/06/2023 11:47:00.486,6.300
08/06/2023 11:47:01.509,6.300
08/06/2023 11:47:02.526,6.300
08/06/2023 11:47:03.544,6.300
08/06/2023 11:47:04.564,6.300
08/06/2023 11:47:05.584,6.300
08/06/2023 11:47:06.604,6.300
08/06/2023 11:47:07.624,6.300
08/06/2023 11:47:08.644,6.300
08/06/2023 11:47:09.664,6.300
08/06/2023 11:47:10.687,6.300
08/06/2023 11:47:11.705,6.300
08/06/2023 11:47:12.725,6.300
08/06/2023 11:47:13.745,6.300
08/06/2023 11:47:14.764,6.300
08/06/2023 11:47:15.785,6.300
08/06/2023 11:47:16.804,6.300
08/06/2023 11:47:17.825,6.300
08/06/2023 11:47:18.845,6.300
08/06/2023 11:47:19.867,6.300
08/06/2023 11:47:20.884,6.300
08/06/2023 11:47:21.905,6.300
08/06/2023 11:47:22.924,6.300
08/06/2023 11:47:23.945,6.300
08/06/2023 11:47:24.967,6.300
08/06/2023 11:47:25.984,6.300
08/06/2023 11:47:27.006,6.300
08/06/2023 11:47:28.024,6.300
08/06/2023 11:47:29.044,6.300
08/06/2023 11:47:30.066,6.300
08/06/2023 11:47:31.088,6.300
08/06/2023 11:47:32.104,6.300
08/06/2023 11:47:33.125,6.300
08/06/2023 11:47:34.144,6.300
08/06/2023 11:47:35.173,6.300
08/06/2023 11:47:36.186,6.300
08/06/2023 11:47:37.206,6.300
08/06/2023 11:47:38.224,6.300
08/06/2023 11:47:39.246,6.300
08/06/2023 11:47:40.264,6.300
08/06/2023 11:47:41.285,6.300
08/06/2023 11:47:42.306,6.300
08/06/2023 11:47:43.338,6.300
08/06/2023 11:47:44.345,6.300
08/06/2023 11:47:45.363,6.300
08/06/2023 11:47:47.363,6.300
08/06/2023 11:47:48.385,6.300
08/06/2023 11:47:49.405,6.300
08/06/2023 11:47:50.424,6.300
08/06/2023 11:47:51.444,6.300
08/06/2023 11:47:52.468,6.300
08/06/2023 11:47:53.486,6.300
08/06/2023 11:47:54.506,6.300
08/06/2023 11:47:55.527,6.300
08/06/2023 11:47:56.544,6.300
08/06/2023 11:47:57.565,6.300
08/06/2023 11:47:58.584,6.300
08/06/2023 11:47:59.605,6.300
08/06/2023 11:48:00.625,6.300
08/06/2023 11:48:01.644,6.300
08/06/2023 11:48:02.664,6.300
08/06/2023 11:48:03.686,6.300
08/06/2023 11:48:04.704,6.300
08/06/2023 11:48:05.725,6.300
08/06/2023 11:48:06.744,6.300
08/06/2023 11:48:07.764,6.300
08/06/2023 11:48:08.785,6.300
08/06/2023 11:48:09.804,6.300
08/06/2023 11:48:10.824,6.300
08/06/2023 11:48:11.845,6.300
08/06/2023 11:48:12.864,6.300
08/06/2023 11:48:13.884,6.300
08/06/2023 11:48:14.908,6.300
08/06/2023 11:48:15.927,6.300
08/06/2023 11:48:16.945,6.300
08/06/2023 11:48:17.966,6.300
08/06/2023 11:48:18.984,6.300
08/06/2023 11:48:20.004,6.300
08/06/2023 11:48:21.026,6.300
08/06/2023 11:48:22.044,6.300
08/06/2023 11:48:23.065,6.300
08/06/2023 11:48:24.084,6.300
08/06/2023 11:48:25.106,6.300
08/06/2023 11:48:26.126,6.300
08/06/2023 11:48:27.144,6.300
08/06/2023 11:48:28.165,6.300
08/06/2023 11:48:29.185,6.300
08/06/2023 11:48:30.205,6.300
08/06/2023 11:48:31.224,6.300
08/06/2023 11:48:32.249,6.300
08/06/2023 11:48:33.264,6.300
08/06/2023 11:48:34.284,6.300
08/06/2023 11:48:35.305,6.300
08/06/2023 11:48:36.336,6.300
08/06/2023 11:48:37.345,6.300
08/06/2023 11:48:38.363,6.300
08/06/2023 11:48:39.385,6.300
08/06/2023 11:48:40.404,6.300
08/06/2023 11:48:41.413,6.300
08/06/2023 11:48:42.434,6.300
08/06/2023 11:48:43.455,6.300
08/06/2023 11:48:44.475,6.300
08/06/2023 11:48:45.494,6.300
08/06/2023 11:48:46.518,6.300
08/06/2023 11:48:47.536,6.300
08/06/2023 11:48:48.556,6.300
08/06/2023 11:48:49.576,6.300
08/06/2023 11:48:50.595,6.300
08/06/2023 11:48:51.614,6.300
08/06/2023 11:48:52.635,6.300
08/06/2023 11:48:53.655,6.300
08/06/2023 11:48:54.674,6.300
08/06/2023 11:48:55.695,6.300
08/06/2023 11:48:56.715,6.300
08/06/2023 11:48:57.734,6.300
08/06/2023 11:48:58.757,6.300
08/06/2023 11:48:59.774,6.300
08/06/2023 11:49:00.795,6.300
08/06/2023 11:49:01.814,6.300
08/06/2023 11:49:02.834,6.300
08/06/2023 11:49:03.863,6.300
08/06/2023 11:49:04.874,6.300
08/06/2023 11:49:05.895,6.300
08/06/2023 11:49:06.914,6.300
08/06/2023 11:49:07.934,6.300
08/06/2023 11:49:08.954,6.300
08/06/2023 11:49:09.974,6.300
08/06/2023 11:49:10.998,6.300
08/06/2023 11:49:12.014,6.300
08/06/2023 11:49:13.034,6.300
08/06/2023 11:49:14.054,6.300
08/06/2023 11:49:15.079,6.300
08/06/2023 11:49:16.095,6.300
08/06/2023 11:49:17.114,6.300
08/06/2023 11:49:18.134,6.300
08/06/2023 11:49:19.154,6.300
08/06/2023 11:49:20.178,6.300
08/06/2023 11:49:21.196,6.300
08/06/2023 11:49:22.219,6.300
08/06/2023 11:49:23.234,6.300
08/06/2023 11:49:24.254,6.300
08/06/2023 11:49:25.274,6.300
08/06/2023 11:49:26.294,6.300
08/06/2023 11:49:27.316,6.300
08/06/2023 11:49:28.333,6.300
08/06/2023 11:49:29.366,6.300
08/06/2023 11:49:30.375,6.300
08/06/2023 11:49:31.394,6.300
08/06/2023 11:49:32.414,6.300
08/06/2023 11:49:33.436,6.300
08/06/2023 11:49:34.455,6.300
08/06/2023 11:49:35.475,6.300
08/06/2023 11:49:36.495,6.300
08/06/2023 11:49:37.514,6.300
08/06/2023 11:49:38.534,6.300
08/06/2023 11:49:39.555,6.300
08/06/2023 11:49:40.575,6.300
08/06/2023 11:49:41.594,6.300
08/06/2023 11:49:42.613,6.300
08/06/2023 11:49:43.644,6.300
08/06/2023 11:49:44.656,6.300
08/06/2023 11:49:45.674,6.300
08/06/2023 11:49:46.696,6.300
08/06/2023 11:49:47.713,6.300
08/06/2023 11:49:48.733,6.300
08/06/2023 11:49:49.753,6.300
08/06/2023 11:49:50.775,6.300
08/06/2023 11:49:51.794,6.300
08/06/2023 11:49:52.814,6.300
08/06/2023 11:49:53.834,6.300
08/06/2023 11:49:54.854,6.300
08/06/2023 11:49:55.874,6.300
08/06/2023 11:49:56.894,6.300
08/06/2023 11:49:57.914,6.300
08/06/2023 11:49:58.938,6.300
08/06/2023 11:49:59.953,6.300
08/06/2023 11:50:00.974,6.300
08/06/2023 11:50:01.994,6.300
08/06/2023 11:50:03.014,6.300
08/06/2023 11:50:04.034,6.300
08/06/2023 11:50:05.054,6.300
08/06/2023 11:50:06.074,6.300
08/06/2023 11:50:07.095,6.300
08/06/2023 11:50:08.113,6.300
08/06/2023 11:50:09.135,6.300
08/06/2023 11:50:10.155,6.300
08/06/2023 11:50:11.177,6.300
08/06/2023 11:50:12.196,6.300
08/06/2023 11:50:13.214,6.300
08/06/2023 11:50:14.235,6.300
08/06/2023 11:50:15.254,6.300
08/06/2023 11:50:16.274,6.300
08/06/2023 11:50:17.295,6.300
08/06/2023 11:50:18.315,6.300
08/06/2023 11:50:19.334,6.300
08/06/2023 11:50:20.352,6.300
08/06/2023 11:50:22.353,6.300
08/06/2023 11:50:23.373,6.300
08/06/2023 11:50:24.394,6.300
08/06/2023 11:50:25.424,6.300
08/06/2023 11:50:26.434,6.300
08/06/2023 11:50:27.454,6.300
08/06/2023 11:50:28.474,6.300
08/06/2023 11:50:29.494,6.300
08/06/2023 11:50:30.514,6.300
08/06/2023 11:50:31.534,6.300
08/06/2023 11:50:32.555,6.300
08/06/2023 11:50:33.574,6.300
08/06/2023 11:50:34.594,6.300
08/06/2023 11:50:35.616,6.300
08/06/2023 11:50:36.652,6.300
08/06/2023 11:50:37.674,6.300
08/06/2023 11:50:38.694,6.300
08/06/2023 11:50:39.714,6.300
08/06/2023 11:50:40.735,6.300
08/06/2023 11:50:41.753,6.300
08/06/2023 11:50:42.775,6.300
08/06/2023 11:50:43.794,6.300
08/06/2023 11:50:44.814,6.300
08/06/2023 11:50:45.837,6.300
08/06/2023 11:50:46.855,6.300
08/06/2023 11:50:47.875,6.300
08/06/2023 11:50:48.894,6.300
08/06/2023 11:50:49.923,6.300
08/06/2023 11:50:50.934,6.300
08/06/2023 11:50:51.954,6.300
08/06/2023 11:50:52.974,6.300
08/06/2023 11:50:53.994,6.300
08/06/2023 11:50:55.015,6.300
08/06/2023 11:50:56.036,6.300
08/06/2023 11:50:57.055,6.300
08/06/2023 11:50:58.079,6.300
08/06/2023 11:50:59.097,6.300
08/06/2023 11:51:00.114,6.300
08/06/2023 11:51:01.134,6.300
08/06/2023 11:51:02.155,6.300
08/06/2023 11:51:03.185,6.300
08/06/2023 11:51:04.194,6.300
08/06/2023 11:51:05.213,6.300
08/06/2023 11:51:06.234,6.300
08/06/2023 11:51:07.254,6.300
08/06/2023 11:51:08.274,6.300
08/06/2023 11:51:09.294,6.300
08/06/2023 11:51:10.313,6.300
08/06/2023 11:51:11.339,6.300
08/06/2023 11:51:12.352,6.300
08/06/2023 11:51:13.354,6.300
08/06/2023 11:51:14.375,6.300
08/06/2023 11:51:15.394,6.300
08/06/2023 11:51:16.414,6.300
08/06/2023 11:51:17.434,6.300
08/06/2023 11:51:18.453,6.300
08/06/2023 11:51:19.474,6.300
08/06/2023 11:51:20.493,6.300
08/06/2023 11:51:21.514,6.300
08/06/2023 11:51:22.533,6.300
08/06/2023 11:51:23.553,6.300
08/06/2023 11:51:24.578,6.300
08/06/2023 11:51:25.595,6.300
08/06/2023 11:51:26.614,6.300
08/06/2023 11:51:27.634,6.300
08/06/2023 11:51:28.653,6.300
08/06/2023 11:51:29.674,6.300
08/06/2023 11:51:30.694,6.300
08/06/2023 11:51:31.714,6.300
08/06/2023 11:51:32.734,6.300
08/06/2023 11:51:33.756,6.300
08/06/2023 11:51:34.774,6.300
08/06/2023 11:51:35.794,6.300
08/06/2023 11:51:36.815,6.300
08/06/2023 11:51:37.839,6.300
08/06/2023 11:51:38.859,6.300
08/06/2023 11:51:39.874,6.300
08/06/2023 11:51:40.894,6.300
08/06/2023 11:51:41.914,6.300
08/06/2023 11:51:42.934,6.300
08/06/2023 11:51:43.954,6.300
08/06/2023 11:51:44.973,6.300
08/06/2023 11:51:45.994,6.300
08/06/2023 11:51:47.014,6.300
08/06/2023 11:51:48.034,6.300
08/06/2023 11:51:49.054,6.300
08/06/2023 11:51:50.083,6.300
08/06/2023 11:51:51.094,6.300
08/06/2023 11:51:52.114,6.300
08/06/2023 11:51:53.134,6.300
08/06/2023 11:51:54.154,6.300
08/06/2023 11:51:55.175,6.300
08/06/2023 11:51:56.194,6.300
08/06/2023 11:51:57.213,6.300
08/06/2023 11:51:58.233,6.300
08/06/2023 11:51:59.253,6.300
08/06/2023 11:52:00.274,6.300
08/06/2023 11:52:01.293,6.300
08/06/2023 11:52:02.314,6.300
08/06/2023 11:52:03.336,6.300
08/06/2023 11:52:04.352,6.300
08/06/2023 11:52:06.353,6.300
08/06/2023 11:52:08.354,6.300
08/06/2023 11:52:09.373,6.300
08/06/2023 11:52:10.393,6.300
08/06/2023 11:52:11.413,6.300
08/06/2023 11:52:12.433,6.300
08/06/2023 11:52:13.453,6.300
08/06/2023 11:52:14.474,6.300
08/06/2023 11:52:15.493,6.300
08/06/2023 11:52:16.515,6.300
08/06/2023 11:52:17.536,6.300
08/06/2023 11:52:18.553,6.300
08/06/2023 11:52:19.573,6.300
08/06/2023 11:52:20.595,6.300
08/06/2023 11:52:21.614,6.300
08/06/2023 11:52:22.634,6.300
08/06/2023 11:52:23.653,6.300
08/06/2023 11:52:24.677,6.300
08/06/2023 11:52:25.697,6.300
08/06/2023 11:52:26.716,6.300
08/06/2023 11:52:27.736,6.300
08/06/2023 11:52:28.756,6.300
08/06/2023 11:52:29.773,6.300
08/06/2023 11:52:30.793,6.300
08/06/2023 11:52:32.793,6.300
08/06/2023 11:52:33.815,6.300
08/06/2023 11:52:34.835,6.300
08/06/2023 11:52:35.853,6.300
08/06/2023 11:52:36.873,6.300
08/06/2023 11:52:37.897,6.300
08/06/2023 11:52:38.914,6.300
08/06/2023 11:52:39.934,6.300
08/06/2023 11:52:40.955,6.300
08/06/2023 11:52:41.975,6.300
08/06/2023 11:52:42.993,6.300
08/06/2023 11:52:44.014,6.300
08/06/2023 11:52:45.034,6.300
08/06/2023 11:52:46.054,6.300
08/06/2023 11:52:47.086,6.300
08/06/2023 11:52:48.094,6.300
08/06/2023 11:52:49.114,6.300
08/06/2023 11:52:50.134,6.300
08/06/2023 11:52:51.154,6.300
08/06/2023 11:52:52.173,6.300
08/06/2023 11:52:54.173,6.300
08/06/2023 11:52:55.194,6.300
08/06/2023 11:52:56.214,6.300
08/06/2023 11:52:57.233,6.300
08/06/2023 11:52:58.254,6.300
08/06/2023 11:52:59.275,6.300
08/06/2023 11:53:00.294,6.300
08/06/2023 11:53:01.314,6.300
08/06/2023 11:53:02.334,6.300
08/06/2023 11:53:03.354,6.300
08/06/2023 11:53:04.373,6.300
08/06/2023 11:53:05.406,6.300
08/06/2023 11:53:06.428,6.300
08/06/2023 11:53:07.449,6.300
08/06/2023 11:53:08.453,6.300
08/06/2023 11:53:09.473,6.300
08/06/2023 11:53:10.493,6.300
08/06/2023 11:53:11.515,6.300
08/06/2023 11:53:12.533,6.300
08/06/2023 11:53:13.555,6.300
08/06/2023 11:53:14.574,6.300
08/06/2023 11:53:15.595,6.300
08/06/2023 11:53:16.613,6.300
08/06/2023 11:53:17.634,6.300
08/06/2023 11:53:18.654,6.300
08/06/2023 11:53:19.675,6.300
08/06/2023 11:53:20.693,6.300
08/06/2023 11:53:21.714,6.300
08/06/2023 11:53:22.738,6.300
08/06/2023 11:53:23.753,6.300
08/06/2023 11:53:24.773,6.300
08/06/2023 11:53:25.794,6.300
08/06/2023 11:53:26.813,6.300
08/06/2023 11:53:27.834,6.300
08/06/2023 11:53:28.854,6.300
08/06/2023 11:53:29.874,6.300
08/06/2023 11:53:30.893,6.300
08/06/2023 11:53:31.915,6.300
08/06/2023 11:53:32.933,6.300
08/06/2023 11:53:33.954,6.300
08/06/2023 11:53:34.982,6.300
08/06/2023 11:53:35.993,6.300
08/06/2023 11:53:37.014,6.300
08/06/2023 11:53:38.033,6.300
08/06/2023 11:53:39.053,6.300
08/06/2023 11:53:40.074,6.300
08/06/2023 11:53:41.093,6.300
08/06/2023 11:53:42.113,6.300
08/06/2023 11:53:43.134,6.300
08/06/2023 11:53:44.153,6.300
08/06/2023 11:53:45.173,6.300
08/06/2023 11:53:46.194,6.300
08/06/2023 11:53:47.225,6.300
08/06/2023 11:53:48.234,6.300
08/06/2023 11:53:49.254,6.300
08/06/2023 11:53:50.274,6.300
08/06/2023 11:53:51.293,6.300
08/06/2023 11:53:52.314,6.300
08/06/2023 11:53:53.334,6.300
08/06/2023 11:53:54.352,6.300
08/06/2023 11:53:55.353,6.300
08/06/2023 11:53:56.357,6.300
08/06/2023 11:53:57.373,6.300
08/06/2023 11:53:59.373,6.300
08/06/2023 11:54:01.372,6.300
08/06/2023 11:54:03.374,6.300
08/06/2023 11:54:04.397,6.300
08/06/2023 11:54:05.414,6.300
08/06/2023 11:54:06.433,6.300
08/06/2023 11:54:07.453,6.300
08/06/2023 11:54:08.476,6.300
08/06/2023 11:54:09.494,6.300
08/06/2023 11:54:10.513,6.300
08/06/2023 11:54:11.533,6.300
08/06/2023 11:54:12.555,6.300
08/06/2023 11:54:13.573,6.300
08/06/2023 11:54:14.594,6.300
08/06/2023 11:54:15.613,6.300
08/06/2023 11:54:16.634,6.300
08/06/2023 11:54:17.655,6.300
08/06/2023 11:54:18.673,6.300
08/06/2023 11:54:19.693,6.300
08/06/2023 11:54:20.715,6.300
08/06/2023 11:54:21.734,6.300
08/06/2023 11:54:22.754,6.300
08/06/2023 11:54:23.774,6.300
08/06/2023 11:54:24.793,6.300
08/06/2023 11:54:25.814,6.300
08/06/2023 11:54:26.837,6.300
08/06/2023 11:54:27.853,6.300
08/06/2023 11:54:29.852,6.300
08/06/2023 11:54:30.857,6.300
08/06/2023 11:54:31.875,6.300
08/06/2023 11:54:32.894,6.300
08/06/2023 11:54:33.914,6.300
08/06/2023 11:54:34.935,6.300
08/06/2023 11:54:35.954,6.300
08/06/2023 11:54:36.973,6.300
08/06/2023 11:54:37.994,6.300
08/06/2023 11:54:39.014,6.300
08/06/2023 11:54:40.036,6.300
08/06/2023 11:54:41.054,6.300
08/06/2023 11:54:42.073,6.300
08/06/2023 11:54:43.096,6.300
08/06/2023 11:54:44.113,6.300
