'EPIC GeO.PID.wOP Log File

'Date,GeO.PID.wOP
08/06/2023 12:47:07.315,12.40
08/06/2023 12:47:09.316,12.50
08/06/2023 12:47:11.316,12.50
08/06/2023 12:47:13.316,12.50
08/06/2023 12:47:14.325,12.50
08/06/2023 12:47:15.327,12.50
08/06/2023 12:47:16.345,12.40
08/06/2023 12:47:17.350,12.40
08/06/2023 12:47:18.357,12.40
08/06/2023 12:47:19.382,12.50
08/06/2023 12:47:20.396,12.50
08/06/2023 12:47:21.416,12.50
08/06/2023 12:47:22.426,12.50
08/06/2023 12:47:24.435,12.50
08/06/2023 12:47:25.438,12.50
08/06/2023 12:47:26.456,12.50
08/06/2023 12:47:27.476,12.40
08/06/2023 12:47:29.487,12.50
08/06/2023 12:47:30.496,12.50
08/06/2023 12:47:31.497,12.50
08/06/2023 12:47:32.515,12.50
08/06/2023 12:47:33.526,12.50
08/06/2023 12:47:35.535,12.50
08/06/2023 12:47:36.556,12.50
08/06/2023 12:47:38.556,12.50
08/06/2023 12:47:39.575,12.50
08/06/2023 12:47:41.575,12.40
08/06/2023 12:47:43.576,12.50
08/06/2023 12:47:45.575,12.50
08/06/2023 12:47:47.574,12.50
08/06/2023 12:47:48.575,12.50
08/06/2023 12:47:50.575,12.50
08/06/2023 12:47:51.577,12.50
08/06/2023 12:47:52.595,12.40
08/06/2023 12:47:53.616,12.50
08/06/2023 12:47:54.640,12.50
08/06/2023 12:47:55.655,12.50
08/06/2023 12:47:57.656,12.50
08/06/2023 12:47:59.656,12.50
08/06/2023 12:48:01.655,12.50
08/06/2023 12:48:03.654,12.50
08/06/2023 12:48:04.656,12.50
08/06/2023 12:48:05.675,12.50
08/06/2023 12:48:07.675,12.50
08/06/2023 12:48:09.675,12.50
08/06/2023 12:48:10.676,12.50
08/06/2023 12:48:12.687,12.50
08/06/2023 12:48:13.695,12.40
08/06/2023 12:48:15.695,12.50
08/06/2023 12:48:17.695,12.50
08/06/2023 12:48:18.705,12.50
08/06/2023 12:48:19.718,12.50
08/06/2023 12:48:20.736,12.50
08/06/2023 12:48:22.736,12.50
08/06/2023 12:48:24.735,12.50
08/06/2023 12:48:25.736,12.40
08/06/2023 12:48:27.735,12.50
08/06/2023 12:48:29.736,12.50
08/06/2023 12:48:31.736,12.50
08/06/2023 12:48:33.735,12.50
08/06/2023 12:48:35.735,12.50
08/06/2023 12:48:37.735,12.50
08/06/2023 12:48:38.736,12.50
08/06/2023 12:48:40.738,12.50
08/06/2023 12:48:41.755,12.50
08/06/2023 12:48:43.756,12.50
08/06/2023 12:48:44.776,12.50
08/06/2023 12:48:45.796,12.50
08/06/2023 12:48:46.818,12.50
08/06/2023 12:48:47.835,12.50
08/06/2023 12:48:48.836,12.50
08/06/2023 12:48:50.836,12.50
08/06/2023 12:48:51.855,12.50
08/06/2023 12:48:53.856,12.50
08/06/2023 12:48:55.856,12.50
08/06/2023 12:48:57.857,12.50
08/06/2023 12:48:58.876,12.50
08/06/2023 12:49:00.875,12.50
08/06/2023 12:49:02.877,12.50
08/06/2023 12:49:03.895,12.50
08/06/2023 12:49:04.896,12.50
08/06/2023 12:49:05.915,12.50
08/06/2023 12:49:06.916,12.50
08/06/2023 12:49:07.936,12.50
08/06/2023 12:49:09.936,12.50
08/06/2023 12:49:11.936,12.50
08/06/2023 12:49:13.937,12.50
08/06/2023 12:49:14.956,12.50
08/06/2023 12:49:15.978,12.50
08/06/2023 12:49:16.996,12.50
08/06/2023 12:49:18.996,12.50
08/06/2023 12:49:19.997,12.50
08/06/2023 12:49:21.015,12.50
08/06/2023 12:49:22.016,12.50
08/06/2023 12:49:24.014,12.50
08/06/2023 12:49:25.016,12.50
08/06/2023 12:49:26.037,12.50
08/06/2023 12:49:27.057,12.50
08/06/2023 12:49:28.075,12.50
08/06/2023 12:49:30.076,12.50
08/06/2023 12:49:31.095,12.50
08/06/2023 12:49:32.096,12.50
08/06/2023 12:49:34.095,12.50
08/06/2023 12:49:35.098,12.50
08/06/2023 12:49:36.117,12.50
08/06/2023 12:49:37.138,12.50
08/06/2023 12:49:38.156,12.50
08/06/2023 12:49:40.156,12.50
08/06/2023 12:49:42.156,12.50
08/06/2023 12:49:44.156,12.50
08/06/2023 12:49:46.156,12.50
08/06/2023 12:49:47.158,12.50
08/06/2023 12:49:48.175,12.50
08/06/2023 12:49:50.176,12.50
08/06/2023 12:49:52.175,12.50
08/06/2023 12:49:54.176,12.50
08/06/2023 12:49:55.180,12.50
08/06/2023 12:49:56.204,12.50
08/06/2023 12:49:57.215,12.50
08/06/2023 12:49:59.215,12.50
08/06/2023 12:50:00.240,12.50
08/06/2023 12:50:01.255,12.50
08/06/2023 12:50:03.255,12.50
08/06/2023 12:50:05.255,12.50
08/06/2023 12:50:07.255,12.50
08/06/2023 12:50:09.255,12.50
08/06/2023 12:50:11.255,12.50
08/06/2023 12:50:13.255,12.50
08/06/2023 12:50:15.255,12.50
08/06/2023 12:50:17.255,12.50
08/06/2023 12:50:18.256,12.50
08/06/2023 12:50:20.255,12.50
08/06/2023 12:50:22.255,12.50
08/06/2023 12:50:23.257,12.50
08/06/2023 12:50:24.276,12.50
08/06/2023 12:50:26.276,12.50
08/06/2023 12:50:27.295,12.50
08/06/2023 12:50:28.315,12.50
08/06/2023 12:50:29.344,12.50
08/06/2023 12:50:30.356,12.50
08/06/2023 12:50:31.374,12.50
08/06/2023 12:50:33.373,12.50
08/06/2023 12:50:35.373,12.50
08/06/2023 12:50:37.374,12.50
08/06/2023 12:50:39.373,12.50
08/06/2023 12:50:41.374,12.50
08/06/2023 12:50:42.395,12.50
08/06/2023 12:50:44.395,12.50
08/06/2023 12:50:46.395,12.50
08/06/2023 12:50:48.394,12.50
08/06/2023 12:50:49.395,12.50
08/06/2023 12:50:51.395,12.50
08/06/2023 12:50:53.398,12.50
08/06/2023 12:50:54.415,12.50
08/06/2023 12:50:56.414,12.50
08/06/2023 12:50:57.417,12.50
08/06/2023 12:50:58.439,12.50
08/06/2023 12:50:59.455,12.50
08/06/2023 12:51:01.455,12.50
08/06/2023 12:51:03.455,12.50
08/06/2023 12:51:05.455,12.50
08/06/2023 12:51:07.455,12.50
08/06/2023 12:51:08.456,12.50
08/06/2023 12:51:09.475,12.50
08/06/2023 12:51:10.499,12.50
08/06/2023 12:51:11.515,12.50
08/06/2023 12:51:12.516,12.50
08/06/2023 12:51:14.516,12.50
08/06/2023 12:51:15.520,12.50
08/06/2023 12:51:16.536,12.50
08/06/2023 12:51:18.536,12.50
08/06/2023 12:51:19.556,12.50
08/06/2023 12:51:20.575,12.50
08/06/2023 12:51:22.578,12.50
08/06/2023 12:51:23.596,12.50
08/06/2023 12:51:24.616,12.50
08/06/2023 12:51:25.637,12.50
08/06/2023 12:51:26.655,12.50
08/06/2023 12:51:28.655,12.50
08/06/2023 12:51:29.657,12.50
08/06/2023 12:51:30.675,12.50
08/06/2023 12:51:32.675,12.50
08/06/2023 12:51:34.677,12.50
08/06/2023 12:51:35.696,12.50
08/06/2023 12:51:36.716,12.50
08/06/2023 12:51:38.716,12.50
08/06/2023 12:51:39.735,12.50
08/06/2023 12:51:40.756,12.50
08/06/2023 12:51:41.787,12.50
08/06/2023 12:51:42.795,12.50
08/06/2023 12:51:43.800,12.50
08/06/2023 12:51:44.816,12.50
08/06/2023 12:51:46.815,12.50
08/06/2023 12:51:48.815,12.50
08/06/2023 12:51:50.824,12.50
08/06/2023 12:51:51.835,12.50
08/06/2023 12:51:53.834,12.50
08/06/2023 12:51:54.836,12.50
08/06/2023 12:51:55.857,12.50
08/06/2023 12:51:56.876,12.50
08/06/2023 12:51:57.896,12.50
08/06/2023 12:51:59.895,12.50
08/06/2023 12:52:00.896,12.50
08/06/2023 12:52:02.896,12.50
08/06/2023 12:52:04.895,12.40
08/06/2023 12:52:06.895,12.50
08/06/2023 12:52:08.898,12.50
08/06/2023 12:52:09.915,12.50
08/06/2023 12:52:10.917,12.50
08/06/2023 12:52:11.936,12.50
08/06/2023 12:52:13.934,12.40
08/06/2023 12:52:14.936,12.40
08/06/2023 12:52:15.937,12.40
08/06/2023 12:52:16.955,12.50
08/06/2023 12:52:17.976,12.50
08/06/2023 12:52:19.975,12.50
08/06/2023 12:52:21.975,12.40
08/06/2023 12:52:23.974,12.50
08/06/2023 12:52:24.975,12.50
08/06/2023 12:52:26.975,12.50
08/06/2023 12:52:27.976,12.50
08/06/2023 12:52:29.974,12.50
08/06/2023 12:52:31.976,12.40
08/06/2023 12:52:33.979,12.40
08/06/2023 12:52:35.000,12.50
08/06/2023 12:52:36.015,12.50
08/06/2023 12:52:38.019,12.50
08/06/2023 12:52:39.035,12.40
08/06/2023 12:52:41.036,12.50
08/06/2023 12:52:43.035,12.40
08/06/2023 12:52:45.034,12.50
08/06/2023 12:52:46.037,12.50
08/06/2023 12:52:47.056,12.50
08/06/2023 12:52:49.055,12.50
08/06/2023 12:52:51.057,12.40
08/06/2023 12:52:52.076,12.50
08/06/2023 12:52:54.075,12.50
08/06/2023 12:52:55.097,12.50
08/06/2023 12:52:56.127,12.40
08/06/2023 12:52:57.138,12.40
08/06/2023 12:52:58.154,12.40
08/06/2023 12:52:59.156,12.50
08/06/2023 12:53:01.154,12.50
08/06/2023 12:53:02.155,12.50
08/06/2023 12:53:03.157,12.50
08/06/2023 12:53:04.174,12.40
08/06/2023 12:53:05.175,12.40
08/06/2023 12:53:07.175,12.50
08/06/2023 12:53:09.175,12.50
08/06/2023 12:53:11.175,12.40
08/06/2023 12:53:13.175,12.40
08/06/2023 12:53:15.175,12.50
08/06/2023 12:53:17.175,12.50
08/06/2023 12:53:18.176,12.40
08/06/2023 12:53:19.196,12.50
08/06/2023 12:53:20.215,12.50
08/06/2023 12:53:21.234,12.50
08/06/2023 12:53:22.240,12.50
08/06/2023 12:53:23.255,12.50
08/06/2023 12:53:25.255,12.40
08/06/2023 12:53:26.280,12.50
08/06/2023 12:53:27.297,12.50
08/06/2023 12:53:28.318,12.50
08/06/2023 12:53:29.337,12.50
08/06/2023 12:53:30.356,12.50
08/06/2023 12:53:32.357,12.50
08/06/2023 12:53:33.387,12.40
08/06/2023 12:53:34.395,12.50
08/06/2023 12:53:36.394,12.50
08/06/2023 12:53:38.394,12.50
08/06/2023 12:53:40.395,12.50
08/06/2023 12:53:42.394,12.50
08/06/2023 12:53:44.395,12.50
08/06/2023 12:53:46.394,12.50
08/06/2023 12:53:47.396,12.50
08/06/2023 12:53:48.414,12.50
08/06/2023 12:53:49.416,12.50
08/06/2023 12:53:50.436,12.50
08/06/2023 12:53:51.439,12.40
08/06/2023 12:53:52.455,12.50
08/06/2023 12:53:54.455,12.40
08/06/2023 12:53:56.454,12.50
08/06/2023 12:53:57.455,12.50
08/06/2023 12:53:59.478,12.50
08/06/2023 12:54:00.495,12.40
08/06/2023 12:54:02.495,12.50
08/06/2023 12:54:04.495,12.50
08/06/2023 12:54:06.496,12.50
08/06/2023 12:54:08.494,12.40
08/06/2023 12:54:09.496,12.40
08/06/2023 12:54:11.495,12.50
08/06/2023 12:54:13.496,12.50
08/06/2023 12:54:15.494,12.40
08/06/2023 12:54:16.495,12.50
08/06/2023 12:54:18.495,12.50
08/06/2023 12:54:20.495,12.50
08/06/2023 12:54:22.517,12.50
08/06/2023 12:54:23.534,12.50
08/06/2023 12:54:25.536,12.50
08/06/2023 12:54:26.560,12.50
08/06/2023 12:54:27.577,12.40
08/06/2023 12:54:28.595,12.40
08/06/2023 12:54:30.595,12.40
08/06/2023 12:54:32.596,12.50
08/06/2023 12:54:33.615,12.50
08/06/2023 12:54:35.615,12.40
08/06/2023 12:54:37.616,12.50
08/06/2023 12:54:38.636,12.50
08/06/2023 12:54:40.635,12.50
08/06/2023 12:54:41.656,12.50
08/06/2023 12:54:43.656,12.50
08/06/2023 12:54:44.675,12.50
08/06/2023 12:54:46.676,12.40
08/06/2023 12:54:47.695,12.50
08/06/2023 12:54:49.695,12.50
08/06/2023 12:54:51.695,12.40
08/06/2023 12:54:53.694,12.40
08/06/2023 12:54:55.694,12.50
08/06/2023 12:54:56.695,12.50
08/06/2023 12:54:58.695,12.40
08/06/2023 12:55:00.696,12.40
08/06/2023 12:55:01.699,12.50
08/06/2023 12:55:02.715,12.50
08/06/2023 12:55:03.719,12.50
08/06/2023 12:55:04.734,12.50
08/06/2023 12:55:06.736,12.40
08/06/2023 12:55:07.755,12.50
08/06/2023 12:55:09.755,12.50
08/06/2023 12:55:11.756,12.50
08/06/2023 12:55:13.754,12.40
08/06/2023 12:55:15.754,12.40
08/06/2023 12:55:17.755,12.50
08/06/2023 12:55:19.754,12.50
08/06/2023 12:55:20.755,12.40
08/06/2023 12:55:22.754,12.50
08/06/2023 12:55:24.754,12.50
08/06/2023 12:55:25.775,12.50
08/06/2023 12:55:27.784,12.40
08/06/2023 12:55:28.799,12.40
08/06/2023 12:55:29.815,12.50
08/06/2023 12:55:31.815,12.50
08/06/2023 12:55:32.816,12.50
08/06/2023 12:55:33.836,12.50
08/06/2023 12:55:34.855,12.50
08/06/2023 12:55:35.877,12.50
08/06/2023 12:55:36.898,12.50
08/06/2023 12:55:37.916,12.50
08/06/2023 12:55:38.935,12.50
08/06/2023 12:55:40.935,12.50
08/06/2023 12:55:42.938,12.50
08/06/2023 12:55:43.955,12.50
08/06/2023 12:55:44.976,12.40
08/06/2023 12:55:45.994,12.40
08/06/2023 12:55:46.995,12.50
08/06/2023 12:55:48.995,12.50
08/06/2023 12:55:50.996,12.40
08/06/2023 12:55:52.015,12.50
08/06/2023 12:55:54.017,12.40
08/06/2023 12:55:55.034,12.40
08/06/2023 12:55:57.038,12.50
08/06/2023 12:55:58.055,12.50
08/06/2023 12:55:59.064,12.50
08/06/2023 12:56:00.077,12.40
08/06/2023 12:56:01.096,12.40
08/06/2023 12:56:02.114,12.40
08/06/2023 12:56:04.114,12.50
08/06/2023 12:56:06.117,12.50
08/06/2023 12:56:07.135,12.50
08/06/2023 12:56:08.156,12.40
08/06/2023 12:56:09.175,12.40
08/06/2023 12:56:11.175,12.50
08/06/2023 12:56:13.178,12.40
08/06/2023 12:56:14.194,12.40
08/06/2023 12:56:16.197,12.50
08/06/2023 12:56:17.214,12.50
08/06/2023 12:56:19.217,12.50
08/06/2023 12:56:20.235,12.40
08/06/2023 12:56:22.235,12.50
08/06/2023 12:56:24.237,12.50
08/06/2023 12:56:25.255,12.50
08/06/2023 12:56:27.255,12.40
08/06/2023 12:56:29.255,12.50
08/06/2023 12:56:31.258,12.40
08/06/2023 12:56:32.276,12.40
08/06/2023 12:56:33.296,12.40
08/06/2023 12:56:34.316,12.50
08/06/2023 12:56:35.334,12.50
08/06/2023 12:56:36.366,12.50
08/06/2023 12:56:37.384,12.40
08/06/2023 12:56:38.393,12.40
08/06/2023 12:56:39.401,12.40
08/06/2023 12:56:40.415,12.50
08/06/2023 12:56:41.416,12.50
08/06/2023 12:56:43.415,12.40
08/06/2023 12:56:44.434,12.40
08/06/2023 12:56:45.457,12.40
08/06/2023 12:56:46.474,12.50
08/06/2023 12:56:48.476,12.50
08/06/2023 12:56:49.494,12.40
08/06/2023 12:56:50.501,12.40
08/06/2023 12:56:51.515,12.40
08/06/2023 12:56:53.514,12.50
08/06/2023 12:56:55.515,12.50
08/06/2023 12:56:56.517,12.40
08/06/2023 12:56:57.536,12.40
08/06/2023 12:56:58.561,12.50
08/06/2023 12:56:59.576,12.50
08/06/2023 12:57:00.595,12.50
08/06/2023 12:57:02.594,12.40
08/06/2023 12:57:03.595,12.50
08/06/2023 12:57:05.594,12.50
08/06/2023 12:57:07.595,12.40
08/06/2023 12:57:09.594,12.50
08/06/2023 12:57:10.595,12.40
08/06/2023 12:57:12.595,12.50
08/06/2023 12:57:14.597,12.40
08/06/2023 12:57:15.616,12.40
08/06/2023 12:57:16.636,12.50
08/06/2023 12:57:17.654,12.50
08/06/2023 12:57:19.654,12.50
08/06/2023 12:57:20.656,12.50
08/06/2023 12:57:21.678,12.40
08/06/2023 12:57:22.695,12.50
08/06/2023 12:57:24.695,12.50
08/06/2023 12:57:26.696,12.50
08/06/2023 12:57:27.715,12.50
08/06/2023 12:57:28.734,12.40
08/06/2023 12:57:30.735,12.50
08/06/2023 12:57:32.734,12.50
08/06/2023 12:57:34.736,12.50
08/06/2023 12:57:36.735,12.40
08/06/2023 12:57:38.734,12.50
08/06/2023 12:57:39.737,12.50
08/06/2023 12:57:40.755,12.50
08/06/2023 12:57:41.764,12.50
08/06/2023 12:57:42.775,12.50
08/06/2023 12:57:43.794,12.40
08/06/2023 12:57:44.815,12.50
08/06/2023 12:57:46.816,12.50
08/06/2023 12:57:47.834,12.50
08/06/2023 12:57:48.835,12.50
08/06/2023 12:57:50.834,12.40
08/06/2023 12:57:51.836,12.40
08/06/2023 12:57:52.855,12.50
08/06/2023 12:57:54.854,12.50
08/06/2023 12:57:56.854,12.40
08/06/2023 12:57:57.858,12.40
08/06/2023 12:57:58.874,12.40
08/06/2023 12:58:00.874,12.50
08/06/2023 12:58:02.874,12.50
08/06/2023 12:58:03.878,12.40
08/06/2023 12:58:04.894,12.40
08/06/2023 12:58:06.901,12.50
08/06/2023 12:58:07.916,12.50
08/06/2023 12:58:08.936,12.50
08/06/2023 12:58:09.956,12.50
08/06/2023 12:58:10.975,12.40
08/06/2023 12:58:12.975,12.50
08/06/2023 12:58:14.974,12.50
08/06/2023 12:58:15.975,12.50
08/06/2023 12:58:17.974,12.50
08/06/2023 12:58:18.976,12.40
08/06/2023 12:58:20.976,12.50
08/06/2023 12:58:21.994,12.50
08/06/2023 12:58:23.019,12.40
08/06/2023 12:58:24.035,12.40
08/06/2023 12:58:25.056,12.50
08/06/2023 12:58:26.074,12.50
08/06/2023 12:58:27.076,12.50
08/06/2023 12:58:28.094,12.50
08/06/2023 12:58:30.095,12.40
08/06/2023 12:58:32.094,12.50
08/06/2023 12:58:34.095,12.50
08/06/2023 12:58:35.099,12.50
08/06/2023 12:58:36.116,12.50
08/06/2023 12:58:37.139,12.40
08/06/2023 12:58:38.155,12.40
08/06/2023 12:58:40.155,12.50
08/06/2023 12:58:42.156,12.50
08/06/2023 12:58:43.175,12.40
08/06/2023 12:58:45.175,12.40
08/06/2023 12:58:47.174,12.50
08/06/2023 12:58:48.176,12.50
08/06/2023 12:58:49.199,12.50
08/06/2023 12:58:50.215,12.50
08/06/2023 12:58:52.215,12.40
08/06/2023 12:58:54.215,12.50
08/06/2023 12:58:55.234,12.50
08/06/2023 12:58:56.254,12.50
08/06/2023 12:58:58.255,12.50
08/06/2023 12:59:00.255,12.50
08/06/2023 12:59:01.256,12.50
08/06/2023 12:59:03.254,12.40
08/06/2023 12:59:05.254,12.50
08/06/2023 12:59:07.254,12.50
08/06/2023 12:59:08.255,12.50
08/06/2023 12:59:09.274,12.50
08/06/2023 12:59:10.276,12.40
08/06/2023 12:59:11.295,12.50
08/06/2023 12:59:13.296,12.50
08/06/2023 12:59:14.314,12.50
08/06/2023 12:59:16.314,12.50
08/06/2023 12:59:18.317,12.50
08/06/2023 12:59:19.337,12.50
08/06/2023 12:59:20.355,12.50
08/06/2023 12:59:21.364,12.40
08/06/2023 12:59:22.374,12.40
08/06/2023 12:59:23.377,12.40
08/06/2023 12:59:24.392,12.50
08/06/2023 12:59:25.402,12.50
08/06/2023 12:59:26.414,12.50
08/06/2023 12:59:28.414,12.40
08/06/2023 12:59:29.416,12.50
08/06/2023 12:59:30.434,12.50
08/06/2023 12:59:32.444,12.40
08/06/2023 12:59:33.454,12.40
08/06/2023 12:59:34.468,12.50
08/06/2023 12:59:35.484,12.40
08/06/2023 12:59:37.494,12.50
08/06/2023 12:59:39.504,12.50
08/06/2023 12:59:40.508,12.50
08/06/2023 12:59:41.525,12.50
08/06/2023 12:59:42.545,12.40
08/06/2023 12:59:44.545,12.50
08/06/2023 12:59:46.544,12.50
08/06/2023 12:59:48.555,12.40
08/06/2023 12:59:49.565,12.40
08/06/2023 12:59:51.564,12.50
08/06/2023 12:59:52.566,12.50
08/06/2023 12:59:53.587,12.40
08/06/2023 12:59:54.605,12.40
08/06/2023 12:59:55.625,12.40
08/06/2023 12:59:57.624,12.50
08/06/2023 12:59:58.626,12.50
08/06/2023 12:59:59.644,12.40
08/06/2023 13:00:01.644,12.50
08/06/2023 13:00:02.646,12.50
08/06/2023 13:00:03.665,12.50
08/06/2023 13:00:05.665,12.40
08/06/2023 13:00:07.666,12.50
08/06/2023 13:00:08.687,12.50
08/06/2023 13:00:09.706,12.50
08/06/2023 13:00:10.724,12.50
08/06/2023 13:00:11.725,12.40
08/06/2023 13:00:13.724,12.50
08/06/2023 13:00:14.725,12.40
08/06/2023 13:00:15.744,12.50
08/06/2023 13:00:17.745,12.40
08/06/2023 13:00:18.747,12.40
08/06/2023 13:00:19.765,12.40
08/06/2023 13:00:20.786,12.50
08/06/2023 13:00:21.807,12.50
08/06/2023 13:00:22.825,12.50
08/06/2023 13:00:23.846,12.40
08/06/2023 13:00:24.867,12.40
08/06/2023 13:00:25.884,12.50
08/06/2023 13:00:26.886,12.40
08/06/2023 13:00:27.905,12.50
08/06/2023 13:00:29.906,12.40
08/06/2023 13:00:30.924,12.50
08/06/2023 13:00:32.923,12.40
08/06/2023 13:00:33.925,12.50
08/06/2023 13:00:35.925,12.50
08/06/2023 13:00:36.934,12.40
08/06/2023 13:00:37.944,12.40
08/06/2023 13:00:39.944,12.50
08/06/2023 13:00:41.944,12.50
08/06/2023 13:00:42.946,12.50
08/06/2023 13:00:43.967,12.50
08/06/2023 13:00:44.987,12.40
08/06/2023 13:00:46.004,12.40
08/06/2023 13:00:47.006,12.50
08/06/2023 13:00:48.025,12.40
08/06/2023 13:00:50.024,12.50
08/06/2023 13:00:51.026,12.50
08/06/2023 13:00:52.045,12.40
08/06/2023 13:00:53.064,12.40
08/06/2023 13:00:55.068,12.50
08/06/2023 13:00:56.084,12.50
08/06/2023 13:00:58.085,12.50
08/06/2023 13:00:59.106,12.50
08/06/2023 13:01:00.124,12.40
08/06/2023 13:01:02.127,12.50
08/06/2023 13:01:03.146,12.50
08/06/2023 13:01:04.164,12.50
08/06/2023 13:01:05.165,12.50
08/06/2023 13:01:07.164,12.40
08/06/2023 13:01:09.165,12.50
08/06/2023 13:01:10.185,12.50
08/06/2023 13:01:12.184,12.40
08/06/2023 13:01:14.184,12.50
08/06/2023 13:01:16.187,12.40
08/06/2023 13:01:17.199,12.50
08/06/2023 13:01:18.205,12.40
08/06/2023 13:01:19.250,12.50
08/06/2023 13:01:20.260,12.50
08/06/2023 13:01:22.265,12.50
08/06/2023 13:01:23.271,12.50
08/06/2023 13:01:24.282,12.40
08/06/2023 13:01:25.296,12.50
08/06/2023 13:01:26.307,12.50
08/06/2023 13:01:27.310,12.50
08/06/2023 13:01:28.318,12.50
08/06/2023 13:01:29.324,12.50
08/06/2023 13:01:30.334,12.40
08/06/2023 13:01:31.351,12.40
08/06/2023 13:01:32.353,12.50
08/06/2023 13:01:34.359,12.50
08/06/2023 13:01:36.359,12.50
08/06/2023 13:01:37.360,12.50
08/06/2023 13:01:38.373,12.40
08/06/2023 13:01:39.392,12.40
08/06/2023 13:01:40.408,12.40
08/06/2023 13:01:41.418,12.40
08/06/2023 13:01:42.420,12.50
08/06/2023 13:01:43.422,12.50
08/06/2023 13:01:45.421,12.40
08/06/2023 13:01:46.433,12.40
08/06/2023 13:01:47.452,12.50
08/06/2023 13:01:49.452,12.40
08/06/2023 13:01:50.454,12.50
08/06/2023 13:01:51.472,12.50
08/06/2023 13:01:52.495,12.50
08/06/2023 13:01:53.512,12.50
08/06/2023 13:01:55.514,12.50
08/06/2023 13:01:56.533,12.40
08/06/2023 13:01:57.542,12.40
08/06/2023 13:01:59.545,12.50
08/06/2023 13:02:00.555,12.50
08/06/2023 13:02:01.581,12.50
08/06/2023 13:02:02.591,12.40
08/06/2023 13:02:03.593,12.40
08/06/2023 13:02:05.593,12.50
08/06/2023 13:02:07.592,12.50
08/06/2023 13:02:09.592,12.50
08/06/2023 13:02:10.616,12.40
08/06/2023 13:02:11.635,12.40
08/06/2023 13:02:12.654,12.50
08/06/2023 13:02:13.672,12.50
08/06/2023 13:02:14.682,12.50
08/06/2023 13:02:16.683,12.40
08/06/2023 13:02:18.684,12.50
08/06/2023 13:02:19.704,12.50
08/06/2023 13:02:20.722,12.40
08/06/2023 13:02:22.723,12.40
08/06/2023 13:02:23.747,12.40
08/06/2023 13:02:24.763,12.50
08/06/2023 13:02:26.762,12.50
08/06/2023 13:02:28.762,12.50
08/06/2023 13:02:30.762,12.40
08/06/2023 13:02:31.764,12.50
08/06/2023 13:02:32.784,12.50
08/06/2023 13:02:33.802,12.50
08/06/2023 13:02:34.805,12.40
08/06/2023 13:02:35.823,12.50
08/06/2023 13:02:36.832,12.50
08/06/2023 13:02:37.843,12.50
08/06/2023 13:02:39.842,12.50
08/06/2023 13:02:41.843,12.50
08/06/2023 13:02:43.842,12.50
08/06/2023 13:02:45.842,12.50
08/06/2023 13:02:46.843,12.40
08/06/2023 13:02:48.842,12.50
08/06/2023 13:02:50.842,12.50
08/06/2023 13:02:51.843,12.50
08/06/2023 13:02:52.844,12.40
08/06/2023 13:02:53.867,12.50
08/06/2023 13:02:54.882,12.50
08/06/2023 13:02:56.884,12.40
08/06/2023 13:02:57.902,12.50
08/06/2023 13:02:59.903,12.50
08/06/2023 13:03:01.903,12.40
08/06/2023 13:03:03.905,12.50
08/06/2023 13:03:04.925,12.50
08/06/2023 13:03:05.943,12.50
08/06/2023 13:03:07.942,12.50
08/06/2023 13:03:08.943,12.50
08/06/2023 13:03:09.962,12.50
08/06/2023 13:03:11.962,12.40
08/06/2023 13:03:12.963,12.50
08/06/2023 13:03:14.963,12.50
08/06/2023 13:03:15.964,12.50
08/06/2023 13:03:16.984,12.50
08/06/2023 13:03:18.002,12.50
08/06/2023 13:03:19.003,12.50
08/06/2023 13:03:21.003,12.50
08/06/2023 13:03:22.024,12.50
08/06/2023 13:03:23.042,12.50
08/06/2023 13:03:25.043,12.40
08/06/2023 13:03:27.042,12.50
08/06/2023 13:03:29.042,12.50
08/06/2023 13:03:30.046,12.50
08/06/2023 13:03:31.067,12.50
08/06/2023 13:03:32.083,12.50
08/06/2023 13:03:34.083,12.50
08/06/2023 13:03:35.102,12.50
08/06/2023 13:03:36.111,12.40
08/06/2023 13:03:37.122,12.40
08/06/2023 13:03:38.123,12.50
08/06/2023 13:03:39.142,12.50
08/06/2023 13:03:41.142,12.50
08/06/2023 13:03:42.163,12.50
08/06/2023 13:03:43.185,12.50
08/06/2023 13:03:44.202,12.40
08/06/2023 13:03:45.203,12.40
08/06/2023 13:03:47.204,12.50
08/06/2023 13:03:48.223,12.50
08/06/2023 13:03:50.223,12.50
08/06/2023 13:03:51.244,12.50
08/06/2023 13:03:52.263,12.50
08/06/2023 13:03:54.263,12.50
08/06/2023 13:03:56.263,12.40
08/06/2023 13:03:58.263,12.50
08/06/2023 13:03:59.286,12.50
08/06/2023 13:04:00.303,12.50
08/06/2023 13:04:02.303,12.40
08/06/2023 13:04:04.303,12.50
08/06/2023 13:04:05.323,12.50
08/06/2023 13:04:06.344,12.50
08/06/2023 13:04:07.363,12.50
08/06/2023 13:04:09.364,12.50
08/06/2023 13:04:10.391,12.50
08/06/2023 13:04:11.404,12.50
08/06/2023 13:04:12.423,12.40
08/06/2023 13:04:14.423,12.50
08/06/2023 13:04:16.421,12.50
08/06/2023 13:04:18.422,12.40
08/06/2023 13:04:20.422,12.40
08/06/2023 13:04:22.421,12.40
08/06/2023 13:04:23.422,12.50
08/06/2023 13:04:25.423,12.50
08/06/2023 13:04:26.442,12.50
08/06/2023 13:04:28.443,12.50
08/06/2023 13:04:30.442,12.50
08/06/2023 13:04:31.461,12.50
