'EPIC SiO.PID.wOP Log File

'Date,SiO.PID.wOP
08/06/2023 07:29:56.303,9.800
08/06/2023 07:29:57.341,9.700
08/06/2023 07:29:58.353,9.700
08/06/2023 07:29:59.365,9.700
08/06/2023 07:30:00.387,9.700
08/06/2023 07:30:01.399,9.700
08/06/2023 07:30:02.421,9.800
08/06/2023 07:30:03.444,9.700
08/06/2023 07:30:04.467,9.800
08/06/2023 07:30:05.490,9.700
08/06/2023 07:30:06.513,9.700
08/06/2023 07:30:07.534,9.700
08/06/2023 07:30:08.545,9.800
08/06/2023 07:30:09.568,9.700
08/06/2023 07:30:10.590,9.700
08/06/2023 07:30:11.601,9.700
08/06/2023 07:30:12.623,9.800
08/06/2023 07:30:13.652,9.700
08/06/2023 07:30:14.671,9.800
08/06/2023 07:30:15.693,9.800
08/06/2023 07:30:16.703,9.800
08/06/2023 07:30:17.720,9.700
08/06/2023 07:30:18.740,9.800
08/06/2023 07:30:19.767,9.700
08/06/2023 07:30:20.778,9.700
08/06/2023 07:30:21.805,9.700
08/06/2023 07:30:22.814,9.700
08/06/2023 07:30:23.851,9.700
08/06/2023 07:30:24.871,9.700
08/06/2023 07:30:25.885,9.800
08/06/2023 07:30:26.895,9.800
08/06/2023 07:30:27.908,9.700
08/06/2023 07:30:28.932,9.800
08/06/2023 07:30:29.945,9.700
08/06/2023 07:30:30.965,9.800
08/06/2023 07:30:31.974,9.700
08/06/2023 07:30:32.985,9.700
08/06/2023 07:30:34.004,9.800
08/06/2023 07:30:35.018,9.700
08/06/2023 07:30:36.039,9.700
08/06/2023 07:30:37.063,9.700
08/06/2023 07:30:38.072,9.800
08/06/2023 07:30:39.083,9.800
08/06/2023 07:30:40.103,9.700
08/06/2023 07:30:41.114,9.800
08/06/2023 07:30:42.136,9.800
08/06/2023 07:30:43.148,9.800
08/06/2023 07:30:44.168,9.800
08/06/2023 07:30:45.191,9.700
08/06/2023 07:30:46.214,9.700
08/06/2023 07:30:47.238,9.800
08/06/2023 07:30:48.250,9.800
08/06/2023 07:30:49.264,9.700
08/06/2023 07:30:50.280,9.700
08/06/2023 07:30:51.289,9.700
08/06/2023 07:30:52.312,9.800
08/06/2023 07:30:53.332,9.700
08/06/2023 07:30:54.341,9.800
08/06/2023 07:30:55.353,9.700
08/06/2023 07:30:56.375,9.700
08/06/2023 07:30:57.396,9.700
08/06/2023 07:30:58.425,9.700
08/06/2023 07:30:59.443,9.800
08/06/2023 07:31:00.452,9.700
08/06/2023 07:31:01.474,9.700
08/06/2023 07:31:02.497,9.700
08/06/2023 07:31:03.509,9.800
08/06/2023 07:31:04.529,9.700
08/06/2023 07:31:05.539,9.700
08/06/2023 07:31:06.550,9.700
08/06/2023 07:31:07.572,9.700
08/06/2023 07:31:08.594,9.800
08/06/2023 07:31:09.612,9.800
08/06/2023 07:31:10.633,9.800
08/06/2023 07:31:11.654,9.800
08/06/2023 07:31:12.669,9.800
08/06/2023 07:31:13.687,9.700
08/06/2023 07:31:14.695,9.800
08/06/2023 07:31:15.711,9.800
08/06/2023 07:31:16.733,9.800
08/06/2023 07:31:17.743,9.700
08/06/2023 07:31:18.753,9.800
08/06/2023 07:31:19.763,9.700
08/06/2023 07:31:20.781,9.700
08/06/2023 07:31:21.792,9.800
08/06/2023 07:31:22.812,9.700
08/06/2023 07:31:23.832,9.800
08/06/2023 07:31:24.862,9.800
08/06/2023 07:31:25.877,9.700
08/06/2023 07:31:26.899,9.700
08/06/2023 07:31:27.921,9.800
08/06/2023 07:31:28.940,9.700
08/06/2023 07:31:29.959,9.700
08/06/2023 07:31:30.981,9.800
08/06/2023 07:31:32.005,9.800
08/06/2023 07:31:33.031,9.800
08/06/2023 07:31:34.053,9.800
08/06/2023 07:31:35.073,9.700
08/06/2023 07:31:36.082,9.700
08/06/2023 07:31:37.092,9.800
08/06/2023 07:31:38.115,9.800
08/06/2023 07:31:39.136,9.700
08/06/2023 07:31:40.155,9.800
08/06/2023 07:31:41.174,9.800
08/06/2023 07:31:42.185,9.800
08/06/2023 07:31:43.208,9.800
08/06/2023 07:31:44.230,9.800
08/06/2023 07:31:45.250,9.800
08/06/2023 07:31:46.277,9.800
08/06/2023 07:31:47.298,9.800
08/06/2023 07:31:48.321,9.800
08/06/2023 07:31:49.332,9.700
08/06/2023 07:31:50.352,9.700
08/06/2023 07:31:51.362,9.800
08/06/2023 07:31:52.372,9.700
08/06/2023 07:31:53.385,9.700
08/06/2023 07:31:54.399,9.700
08/06/2023 07:31:55.434,9.800
08/06/2023 07:31:56.457,9.700
08/06/2023 07:31:57.479,9.700
08/06/2023 07:31:58.488,9.700
08/06/2023 07:31:59.496,9.700
08/06/2023 07:32:00.509,9.700
08/06/2023 07:32:01.532,9.700
08/06/2023 07:32:02.555,9.700
08/06/2023 07:32:03.563,9.700
08/06/2023 07:32:04.572,9.700
08/06/2023 07:32:05.596,9.700
08/06/2023 07:32:06.619,9.700
08/06/2023 07:32:07.632,9.800
08/06/2023 07:32:08.643,9.700
08/06/2023 07:32:09.654,9.800
08/06/2023 07:32:10.679,9.800
08/06/2023 07:32:11.699,9.800
08/06/2023 07:32:12.711,9.800
08/06/2023 07:32:13.736,9.800
08/06/2023 07:32:14.756,9.800
08/06/2023 07:32:15.778,9.800
08/06/2023 07:32:16.800,9.700
08/06/2023 07:32:17.812,9.800
08/06/2023 07:32:18.829,9.700
08/06/2023 07:32:19.853,9.800
08/06/2023 07:32:20.875,9.800
08/06/2023 07:32:21.892,9.800
08/06/2023 07:32:22.903,9.800
08/06/2023 07:32:23.921,9.800
08/06/2023 07:32:24.939,9.800
08/06/2023 07:32:25.947,9.800
08/06/2023 07:32:26.968,9.800
08/06/2023 07:32:27.984,9.700
08/06/2023 07:32:29.003,9.800
08/06/2023 07:32:30.021,9.800
08/06/2023 07:32:31.044,9.700
08/06/2023 07:32:32.069,9.800
08/06/2023 07:32:33.083,9.800
08/06/2023 07:32:34.107,9.700
08/06/2023 07:32:35.116,9.800
08/06/2023 07:32:36.146,9.700
08/06/2023 07:32:37.158,9.700
08/06/2023 07:32:38.170,9.700
08/06/2023 07:32:39.179,9.800
08/06/2023 07:32:40.189,9.800
08/06/2023 07:32:41.210,9.800
08/06/2023 07:32:42.238,9.700
08/06/2023 07:32:43.250,9.700
08/06/2023 07:32:44.260,9.700
08/06/2023 07:32:45.281,9.700
08/06/2023 07:32:46.300,9.700
08/06/2023 07:32:47.308,9.700
08/06/2023 07:32:48.329,9.800
08/06/2023 07:32:49.352,9.700
08/06/2023 07:32:50.370,9.700
08/06/2023 07:32:51.378,9.700
08/06/2023 07:32:52.395,9.800
08/06/2023 07:32:53.407,9.800
08/06/2023 07:32:54.433,9.800
08/06/2023 07:32:55.455,9.700
08/06/2023 07:32:56.463,9.800
08/06/2023 07:32:57.472,9.700
08/06/2023 07:32:58.493,9.700
08/06/2023 07:32:59.504,9.800
08/06/2023 07:33:00.518,9.700
08/06/2023 07:33:01.544,9.800
08/06/2023 07:33:02.556,9.800
08/06/2023 07:33:03.568,9.700
08/06/2023 07:33:04.577,9.800
08/06/2023 07:33:05.590,9.800
08/06/2023 07:33:06.612,9.700
08/06/2023 07:33:07.632,9.800
08/06/2023 07:33:08.641,9.800
08/06/2023 07:33:09.661,9.800
08/06/2023 07:33:10.685,9.700
08/06/2023 07:33:11.710,9.700
08/06/2023 07:33:12.733,9.700
08/06/2023 07:33:13.742,9.700
08/06/2023 07:33:14.762,9.700
08/06/2023 07:33:15.783,9.700
08/06/2023 07:33:16.804,9.700
08/06/2023 07:33:17.823,9.800
08/06/2023 07:33:18.842,9.800
08/06/2023 07:33:19.864,9.800
08/06/2023 07:33:20.879,9.700
08/06/2023 07:33:21.893,9.700
08/06/2023 07:33:22.906,9.700
08/06/2023 07:33:23.920,9.700
08/06/2023 07:33:24.944,9.700
08/06/2023 07:33:25.966,9.700
08/06/2023 07:33:26.983,9.800
08/06/2023 07:33:28.004,9.700
08/06/2023 07:33:29.027,9.800
08/06/2023 07:33:30.045,9.800
08/06/2023 07:33:31.064,9.700
08/06/2023 07:33:32.078,9.700
08/06/2023 07:33:33.108,9.800
08/06/2023 07:33:34.126,9.800
08/06/2023 07:33:35.145,9.800
08/06/2023 07:33:36.166,9.800
08/06/2023 07:33:37.186,9.800
08/06/2023 07:33:38.211,9.800
08/06/2023 07:33:39.234,9.800
08/06/2023 07:33:40.258,9.700
08/06/2023 07:33:41.266,9.800
08/06/2023 07:33:42.276,9.800
08/06/2023 07:33:43.285,9.700
08/06/2023 07:33:44.294,9.700
08/06/2023 07:33:45.309,9.800
08/06/2023 07:33:46.328,9.800
08/06/2023 07:33:47.351,9.800
08/06/2023 07:33:48.372,9.800
08/06/2023 07:33:49.387,9.700
08/06/2023 07:33:50.396,9.700
08/06/2023 07:33:51.404,9.800
08/06/2023 07:33:52.413,9.800
08/06/2023 07:33:53.421,9.700
08/06/2023 07:33:54.444,9.800
08/06/2023 07:33:55.465,9.800
08/06/2023 07:33:56.485,9.700
08/06/2023 07:33:57.499,9.800
08/06/2023 07:33:58.519,9.700
08/06/2023 07:33:59.531,9.800
08/06/2023 07:34:00.554,9.700
08/06/2023 07:34:01.581,9.700
08/06/2023 07:34:02.590,9.700
08/06/2023 07:34:03.599,9.800
08/06/2023 07:34:04.607,9.800
08/06/2023 07:34:05.623,9.800
08/06/2023 07:34:06.634,9.800
08/06/2023 07:34:07.655,9.800
08/06/2023 07:34:08.679,9.700
08/06/2023 07:34:09.688,9.800
08/06/2023 07:34:10.708,9.800
08/06/2023 07:34:11.718,9.700
08/06/2023 07:34:12.727,9.700
08/06/2023 07:34:13.750,9.800
08/06/2023 07:34:14.764,9.800
08/06/2023 07:34:15.785,9.800
08/06/2023 07:34:16.798,9.800
08/06/2023 07:34:17.810,9.800
08/06/2023 07:34:18.821,9.700
08/06/2023 07:34:19.842,9.800
08/06/2023 07:34:20.854,9.800
08/06/2023 07:34:21.869,9.800
08/06/2023 07:34:22.890,9.800
08/06/2023 07:34:23.899,9.700
08/06/2023 07:34:24.910,9.800
08/06/2023 07:34:25.937,9.800
08/06/2023 07:34:26.957,9.800
08/06/2023 07:34:27.965,9.700
08/06/2023 07:34:28.983,9.700
08/06/2023 07:34:30.004,9.800
08/06/2023 07:34:31.026,9.700
08/06/2023 07:34:32.044,9.700
08/06/2023 07:34:33.061,9.700
08/06/2023 07:34:34.088,9.700
08/06/2023 07:34:35.109,9.700
08/06/2023 07:34:36.124,9.800
08/06/2023 07:34:37.146,9.800
08/06/2023 07:34:38.159,9.800
08/06/2023 07:34:39.188,9.800
08/06/2023 07:34:40.208,9.800
08/06/2023 07:34:41.221,9.700
08/06/2023 07:34:42.234,9.800
08/06/2023 07:34:43.257,9.700
08/06/2023 07:34:44.277,9.800
08/06/2023 07:34:45.298,9.800
08/06/2023 07:34:46.320,9.800
08/06/2023 07:34:47.343,9.800
08/06/2023 07:34:48.365,9.800
08/06/2023 07:34:49.375,9.700
08/06/2023 07:34:50.404,9.800
08/06/2023 07:34:51.418,9.800
08/06/2023 07:34:52.440,9.800
08/06/2023 07:34:53.462,9.800
08/06/2023 07:34:54.478,9.800
08/06/2023 07:34:55.493,9.800
08/06/2023 07:34:56.507,9.800
08/06/2023 07:34:57.532,9.800
08/06/2023 07:34:58.554,9.700
08/06/2023 07:34:59.575,9.800
08/06/2023 07:35:00.588,9.800
08/06/2023 07:35:01.609,9.800
08/06/2023 07:35:02.633,9.800
08/06/2023 07:35:03.669,9.800
08/06/2023 07:35:04.681,9.800
08/06/2023 07:35:05.704,9.800
08/06/2023 07:35:06.727,9.700
08/06/2023 07:35:07.750,9.800
08/06/2023 07:35:08.764,9.800
08/06/2023 07:35:09.786,9.700
08/06/2023 07:35:10.796,9.700
08/06/2023 07:35:11.804,9.700
08/06/2023 07:35:12.812,9.800
08/06/2023 07:35:13.821,9.700
08/06/2023 07:35:14.833,9.800
08/06/2023 07:35:15.858,9.800
08/06/2023 07:35:16.879,9.800
08/06/2023 07:35:17.887,9.800
08/06/2023 07:35:18.896,9.700
08/06/2023 07:35:19.916,9.800
08/06/2023 07:35:20.937,9.700
08/06/2023 07:35:21.947,9.700
08/06/2023 07:35:22.958,9.800
08/06/2023 07:35:23.969,9.700
08/06/2023 07:35:24.977,9.800
08/06/2023 07:35:25.999,9.700
08/06/2023 07:35:27.013,9.700
08/06/2023 07:35:28.037,9.800
08/06/2023 07:35:29.061,9.700
08/06/2023 07:35:30.085,9.800
08/06/2023 07:35:31.099,9.700
08/06/2023 07:35:32.113,9.800
08/06/2023 07:35:33.125,9.700
08/06/2023 07:35:34.147,9.700
08/06/2023 07:35:35.155,9.800
08/06/2023 07:35:36.185,9.800
08/06/2023 07:35:37.194,9.800
08/06/2023 07:35:38.232,9.800
08/06/2023 07:35:39.248,9.800
08/06/2023 07:35:40.272,9.800
08/06/2023 07:35:41.283,9.700
08/06/2023 07:35:42.293,9.800
08/06/2023 07:35:43.302,9.800
08/06/2023 07:35:44.315,9.700
08/06/2023 07:35:45.325,9.700
08/06/2023 07:35:46.335,9.700
08/06/2023 07:35:47.347,9.800
08/06/2023 07:35:48.364,9.700
08/06/2023 07:35:49.386,9.700
08/06/2023 07:35:50.410,9.700
08/06/2023 07:35:51.432,9.800
08/06/2023 07:35:52.451,9.800
08/06/2023 07:35:53.474,9.800
08/06/2023 07:35:54.493,9.800
08/06/2023 07:35:55.503,9.700
08/06/2023 07:35:56.525,9.800
08/06/2023 07:35:57.550,9.800
08/06/2023 07:35:58.571,9.700
08/06/2023 07:35:59.592,9.700
08/06/2023 07:36:00.616,9.800
08/06/2023 07:36:01.625,9.700
08/06/2023 07:36:02.634,9.800
08/06/2023 07:36:03.656,9.700
08/06/2023 07:36:04.676,9.800
08/06/2023 07:36:05.686,9.700
08/06/2023 07:36:06.707,9.700
08/06/2023 07:36:07.721,9.700
08/06/2023 07:36:08.734,9.700
08/06/2023 07:36:09.752,9.700
08/06/2023 07:36:10.763,9.700
08/06/2023 07:36:11.783,9.700
08/06/2023 07:36:12.797,9.700
08/06/2023 07:36:13.816,9.800
08/06/2023 07:36:14.840,9.800
08/06/2023 07:36:15.863,9.700
08/06/2023 07:36:16.885,9.700
08/06/2023 07:36:17.912,9.700
08/06/2023 07:36:18.928,9.800
08/06/2023 07:36:19.936,9.700
08/06/2023 07:36:20.962,9.700
08/06/2023 07:36:21.970,9.700
08/06/2023 07:36:22.981,9.800
08/06/2023 07:36:24.002,9.700
08/06/2023 07:36:25.029,9.700
08/06/2023 07:36:26.049,9.700
08/06/2023 07:36:27.059,9.800
08/06/2023 07:36:28.068,9.700
08/06/2023 07:36:29.094,9.800
08/06/2023 07:36:30.105,9.800
08/06/2023 07:36:31.128,9.800
08/06/2023 07:36:32.139,9.800
08/06/2023 07:36:33.154,9.700
08/06/2023 07:36:34.177,9.800
08/06/2023 07:36:35.188,9.700
08/06/2023 07:36:36.195,9.800
08/06/2023 07:36:37.203,9.700
08/06/2023 07:36:38.213,9.700
08/06/2023 07:36:39.236,9.800
08/06/2023 07:36:40.258,9.800
08/06/2023 07:36:41.277,9.700
08/06/2023 07:36:42.293,9.700
08/06/2023 07:36:43.313,9.800
08/06/2023 07:36:44.342,9.800
08/06/2023 07:36:45.360,9.700
08/06/2023 07:36:46.380,9.700
08/06/2023 07:36:47.394,9.700
08/06/2023 07:36:48.405,9.700
08/06/2023 07:36:49.418,9.800
08/06/2023 07:36:50.429,9.800
08/06/2023 07:36:51.450,9.800
08/06/2023 07:36:52.474,9.700
08/06/2023 07:36:53.489,9.700
08/06/2023 07:36:54.500,9.800
08/06/2023 07:36:55.524,9.700
08/06/2023 07:36:56.545,9.700
08/06/2023 07:36:57.576,9.700
08/06/2023 07:36:58.595,9.700
08/06/2023 07:36:59.605,9.700
08/06/2023 07:37:00.623,9.700
08/06/2023 07:37:01.637,9.700
08/06/2023 07:37:02.646,9.700
08/06/2023 07:37:03.665,9.700
08/06/2023 07:37:04.692,9.700
08/06/2023 07:37:05.710,9.700
08/06/2023 07:37:06.734,9.800
08/06/2023 07:37:07.763,9.700
08/06/2023 07:37:08.782,9.700
08/06/2023 07:37:09.806,9.700
08/06/2023 07:37:10.820,9.800
08/06/2023 07:37:11.848,9.800
08/06/2023 07:37:12.869,9.800
08/06/2023 07:37:13.879,9.700
08/06/2023 07:37:14.900,9.700
08/06/2023 07:37:15.921,9.800
08/06/2023 07:37:16.948,9.800
08/06/2023 07:37:17.969,9.700
08/06/2023 07:37:18.992,9.700
08/06/2023 07:37:20.001,9.700
08/06/2023 07:37:21.016,9.800
08/06/2023 07:37:22.037,9.700
08/06/2023 07:37:23.052,9.700
08/06/2023 07:37:24.076,9.700
08/06/2023 07:37:25.099,9.800
08/06/2023 07:37:26.111,9.800
08/06/2023 07:37:27.120,9.800
08/06/2023 07:37:28.147,9.700
08/06/2023 07:37:29.179,9.700
08/06/2023 07:37:30.194,9.800
08/06/2023 07:37:31.212,9.700
08/06/2023 07:37:32.234,9.800
08/06/2023 07:37:33.245,9.800
08/06/2023 07:37:34.256,9.700
08/06/2023 07:37:35.278,9.800
08/06/2023 07:37:36.286,9.700
08/06/2023 07:37:37.294,9.800
08/06/2023 07:37:38.304,9.800
08/06/2023 07:37:39.325,9.700
08/06/2023 07:37:40.337,9.700
08/06/2023 07:37:41.360,9.800
08/06/2023 07:37:42.379,9.800
08/06/2023 07:37:43.402,9.700
08/06/2023 07:37:44.424,9.800
08/06/2023 07:37:45.440,9.800
08/06/2023 07:37:46.454,9.800
08/06/2023 07:37:47.466,9.700
08/06/2023 07:37:48.480,9.800
08/06/2023 07:37:49.502,9.800
08/06/2023 07:37:50.515,9.800
08/06/2023 07:37:51.539,9.700
08/06/2023 07:37:52.564,9.800
08/06/2023 07:37:53.591,9.700
08/06/2023 07:37:54.604,9.700
08/06/2023 07:37:55.613,9.800
08/06/2023 07:37:56.635,9.800
08/06/2023 07:37:57.657,9.700
08/06/2023 07:37:58.685,9.700
08/06/2023 07:37:59.703,9.800
08/06/2023 07:38:00.718,9.700
08/06/2023 07:38:01.734,9.700
08/06/2023 07:38:02.759,9.800
08/06/2023 07:38:03.786,9.800
08/06/2023 07:38:04.810,9.700
08/06/2023 07:38:05.831,9.800
08/06/2023 07:38:06.854,9.700
08/06/2023 07:38:07.868,9.800
08/06/2023 07:38:08.885,9.700
08/06/2023 07:38:09.897,9.700
08/06/2023 07:38:10.907,9.700
08/06/2023 07:38:11.930,9.700
08/06/2023 07:38:12.943,9.700
08/06/2023 07:38:13.973,9.700
08/06/2023 07:38:14.989,9.700
08/06/2023 07:38:16.010,9.800
08/06/2023 07:38:17.039,9.700
08/06/2023 07:38:18.067,9.700
08/06/2023 07:38:19.084,9.700
08/06/2023 07:38:20.105,9.700
08/06/2023 07:38:21.127,9.700
08/06/2023 07:38:22.144,9.700
08/06/2023 07:38:23.165,9.700
08/06/2023 07:38:24.177,9.700
08/06/2023 07:38:25.196,9.700
08/06/2023 07:38:26.218,9.700
08/06/2023 07:38:27.241,9.700
08/06/2023 07:38:28.263,9.800
08/06/2023 07:38:29.283,9.700
08/06/2023 07:38:30.306,9.700
08/06/2023 07:38:31.325,9.700
08/06/2023 07:38:32.343,9.700
08/06/2023 07:38:33.355,9.800
08/06/2023 07:38:34.376,9.800
08/06/2023 07:38:35.384,9.700
08/06/2023 07:38:36.393,9.700
08/06/2023 07:38:37.415,9.700
08/06/2023 07:38:38.438,9.800
08/06/2023 07:38:39.456,9.800
08/06/2023 07:38:40.466,9.800
08/06/2023 07:38:41.481,9.800
08/06/2023 07:38:42.506,9.800
08/06/2023 07:38:43.520,9.800
08/06/2023 07:38:44.536,9.800
08/06/2023 07:38:45.546,9.800
08/06/2023 07:38:46.554,9.700
08/06/2023 07:38:47.567,9.800
08/06/2023 07:38:48.586,9.700
08/06/2023 07:38:49.594,9.800
08/06/2023 07:38:50.607,9.700
08/06/2023 07:38:51.629,9.700
08/06/2023 07:38:52.648,9.800
08/06/2023 07:38:53.668,9.800
08/06/2023 07:38:54.685,9.800
08/06/2023 07:38:55.700,9.700
08/06/2023 07:38:56.713,9.700
08/06/2023 07:38:57.737,9.700
08/06/2023 07:38:58.760,9.700
08/06/2023 07:38:59.769,9.700
08/06/2023 07:39:00.781,9.700
08/06/2023 07:39:01.803,9.700
08/06/2023 07:39:02.812,9.800
08/06/2023 07:39:03.821,9.700
08/06/2023 07:39:04.845,9.700
08/06/2023 07:39:05.875,9.800
08/06/2023 07:39:06.897,9.800
08/06/2023 07:39:07.914,9.800
08/06/2023 07:39:08.923,9.700
08/06/2023 07:39:09.945,9.700
08/06/2023 07:39:10.977,9.700
08/06/2023 07:39:11.996,9.700
08/06/2023 07:39:13.014,9.800
08/06/2023 07:39:14.029,9.700
08/06/2023 07:39:15.052,9.700
08/06/2023 07:39:16.061,9.700
08/06/2023 07:39:17.092,9.800
08/06/2023 07:39:18.109,9.700
08/06/2023 07:39:19.129,9.700
08/06/2023 07:39:20.157,9.800
08/06/2023 07:39:21.176,9.800
08/06/2023 07:39:22.200,9.800
08/06/2023 07:39:23.220,9.700
08/06/2023 07:39:24.232,9.800
08/06/2023 07:39:25.251,9.800
08/06/2023 07:39:26.282,9.800
08/06/2023 07:39:27.296,9.800
08/06/2023 07:39:28.325,9.800
08/06/2023 07:39:29.345,9.800
08/06/2023 07:39:30.354,9.800
08/06/2023 07:39:31.369,9.800
08/06/2023 07:39:32.391,9.800
08/06/2023 07:39:33.411,9.800
08/06/2023 07:39:34.430,9.800
08/06/2023 07:39:35.450,9.800
08/06/2023 07:39:36.459,9.800
08/06/2023 07:39:37.479,9.800
08/06/2023 07:39:38.497,9.800
08/06/2023 07:39:39.515,9.800
08/06/2023 07:39:40.536,9.700
08/06/2023 07:39:41.546,9.800
08/06/2023 07:39:42.553,9.800
08/06/2023 07:39:43.568,9.700
08/06/2023 07:39:44.589,9.800
08/06/2023 07:39:45.597,9.800
08/06/2023 07:39:46.620,9.800
08/06/2023 07:39:47.643,9.700
08/06/2023 07:39:48.676,9.700
08/06/2023 07:39:49.699,9.800
08/06/2023 07:39:50.712,9.700
08/06/2023 07:39:51.721,9.700
08/06/2023 07:39:52.751,9.800
08/06/2023 07:39:53.776,9.700
08/06/2023 07:39:54.792,9.800
08/06/2023 07:39:55.800,9.800
08/06/2023 07:39:56.809,9.800
08/06/2023 07:39:57.819,9.700
08/06/2023 07:39:58.841,9.800
08/06/2023 07:39:59.863,9.700
08/06/2023 07:40:00.883,9.700
08/06/2023 07:40:01.892,9.700
08/06/2023 07:40:02.914,9.800
08/06/2023 07:40:03.932,9.700
08/06/2023 07:40:04.942,9.700
08/06/2023 07:40:05.964,9.700
08/06/2023 07:40:06.987,9.800
08/06/2023 07:40:08.010,9.800
08/06/2023 07:40:09.028,9.800
08/06/2023 07:40:10.041,9.700
08/06/2023 07:40:11.052,9.700
08/06/2023 07:40:12.075,9.800
08/06/2023 07:40:13.085,9.800
08/06/2023 07:40:14.095,9.700
08/06/2023 07:40:15.105,9.700
08/06/2023 07:40:16.129,9.800
08/06/2023 07:40:17.152,9.700
08/06/2023 07:40:18.175,9.700
08/06/2023 07:40:19.193,9.800
08/06/2023 07:40:20.202,9.800
08/06/2023 07:40:21.224,9.800
08/06/2023 07:40:22.234,9.800
08/06/2023 07:40:23.256,9.800
08/06/2023 07:40:24.266,9.800
08/06/2023 07:40:25.280,9.700
08/06/2023 07:40:26.307,9.800
08/06/2023 07:40:27.333,9.800
08/06/2023 07:40:28.353,9.800
08/06/2023 07:40:29.362,9.700
08/06/2023 07:40:30.373,9.700
08/06/2023 07:40:31.394,9.700
08/06/2023 07:40:32.414,9.800
08/06/2023 07:40:33.434,9.800
08/06/2023 07:40:34.455,9.800
08/06/2023 07:40:35.470,9.800
08/06/2023 07:40:36.484,9.800
08/06/2023 07:40:37.504,9.800
08/06/2023 07:40:38.513,9.800
08/06/2023 07:40:39.533,9.700
08/06/2023 07:40:40.554,9.700
08/06/2023 07:40:41.565,9.700
08/06/2023 07:40:42.585,9.800
08/06/2023 07:40:43.593,9.700
08/06/2023 07:40:44.614,9.700
08/06/2023 07:40:45.625,9.800
08/06/2023 07:40:46.643,9.800
08/06/2023 07:40:47.664,9.800
08/06/2023 07:40:48.673,9.800
08/06/2023 07:40:49.700,9.800
08/06/2023 07:40:50.724,9.700
08/06/2023 07:40:51.747,9.800
08/06/2023 07:40:52.766,9.800
08/06/2023 07:40:53.784,9.700
08/06/2023 07:40:54.796,9.800
08/06/2023 07:40:55.808,9.800
08/06/2023 07:40:56.836,9.800
08/06/2023 07:40:57.855,9.800
08/06/2023 07:40:58.866,9.800
08/06/2023 07:40:59.888,9.700
08/06/2023 07:41:00.896,9.700
08/06/2023 07:41:01.905,9.700
08/06/2023 07:41:02.921,9.700
08/06/2023 07:41:03.939,9.700
08/06/2023 07:41:04.962,9.700
08/06/2023 07:41:05.984,9.700
08/06/2023 07:41:06.994,9.700
08/06/2023 07:41:08.004,9.700
08/06/2023 07:41:09.017,9.700
08/06/2023 07:41:10.039,9.700
08/06/2023 07:41:11.050,9.800
08/06/2023 07:41:12.063,9.800
08/06/2023 07:41:13.074,9.800
08/06/2023 07:41:14.092,9.700
08/06/2023 07:41:15.107,9.800
08/06/2023 07:41:16.128,9.700
08/06/2023 07:41:17.147,9.700
08/06/2023 07:41:18.158,9.700
08/06/2023 07:41:19.179,9.800
08/06/2023 07:41:20.216,9.800
08/06/2023 07:41:21.230,9.800
08/06/2023 07:41:22.251,9.800
08/06/2023 07:41:23.262,9.800
08/06/2023 07:41:24.277,9.800
08/06/2023 07:41:25.290,9.700
08/06/2023 07:41:26.299,9.700
08/06/2023 07:41:27.319,9.800
08/06/2023 07:41:28.339,9.800
08/06/2023 07:41:29.354,9.800
08/06/2023 07:41:30.376,9.700
08/06/2023 07:41:31.400,9.700
08/06/2023 07:41:32.424,9.700
08/06/2023 07:41:33.446,9.800
08/06/2023 07:41:34.469,9.700
08/06/2023 07:41:35.490,9.700
08/06/2023 07:41:36.510,9.800
08/06/2023 07:41:37.533,9.800
08/06/2023 07:41:38.556,9.700
08/06/2023 07:41:39.579,9.700
08/06/2023 07:41:40.601,9.700
08/06/2023 07:41:41.623,9.700
08/06/2023 07:41:42.635,9.700
08/06/2023 07:41:43.646,9.700
08/06/2023 07:41:44.658,9.700
08/06/2023 07:41:45.665,9.700
08/06/2023 07:41:46.682,9.700
08/06/2023 07:41:47.703,9.700
08/06/2023 07:41:48.719,9.800
08/06/2023 07:41:49.748,9.800
08/06/2023 07:41:50.765,9.700
08/06/2023 07:41:51.786,9.800
08/06/2023 07:41:52.806,9.800
08/06/2023 07:41:53.831,9.800
08/06/2023 07:41:54.852,9.800
08/06/2023 07:41:55.873,9.800
08/06/2023 07:41:56.890,9.800
08/06/2023 07:41:57.898,9.800
08/06/2023 07:41:58.928,9.800
08/06/2023 07:41:59.944,9.800
08/06/2023 07:42:00.964,9.800
08/06/2023 07:42:01.982,9.800
08/06/2023 07:42:03.001,9.800
08/06/2023 07:42:04.026,9.800
08/06/2023 07:42:05.043,9.700
08/06/2023 07:42:06.053,9.800
08/06/2023 07:42:07.070,9.800
08/06/2023 07:42:08.092,9.700
08/06/2023 07:42:09.111,9.800
08/06/2023 07:42:10.123,9.700
08/06/2023 07:42:11.137,9.700
08/06/2023 07:42:12.165,9.800
08/06/2023 07:42:13.188,9.800
08/06/2023 07:42:14.209,9.700
08/06/2023 07:42:15.230,9.800
08/06/2023 07:42:16.239,9.800
08/06/2023 07:42:17.268,9.700
08/06/2023 07:42:18.282,9.800
08/06/2023 07:42:19.313,9.700
08/06/2023 07:42:20.340,9.800
08/06/2023 07:42:21.357,9.700
08/06/2023 07:42:22.376,9.800
08/06/2023 07:42:23.396,9.800
