'EPIC SnO.PID.wOP Log File

'Date,SnO.PID.wOP
08/06/2023 09:52:57.249,12.80
08/06/2023 09:52:58.250,12.80
08/06/2023 09:52:59.277,12.70
08/06/2023 09:53:00.291,12.70
08/06/2023 09:53:01.309,12.70
08/06/2023 09:53:03.309,12.80
08/06/2023 09:53:05.308,12.70
08/06/2023 09:53:07.309,12.70
08/06/2023 09:53:09.309,12.70
08/06/2023 09:53:11.308,12.70
08/06/2023 09:53:12.310,12.70
08/06/2023 09:53:13.328,12.70
08/06/2023 09:53:15.328,12.70
08/06/2023 09:53:17.331,12.70
08/06/2023 09:53:18.351,12.70
08/06/2023 09:53:19.370,12.70
08/06/2023 09:53:20.391,12.70
08/06/2023 09:53:21.411,12.70
08/06/2023 09:53:22.429,12.70
08/06/2023 09:53:24.429,12.70
08/06/2023 09:53:26.429,12.70
08/06/2023 09:53:28.431,12.70
08/06/2023 09:53:29.449,12.70
08/06/2023 09:53:31.452,12.70
08/06/2023 09:53:32.471,12.70
08/06/2023 09:53:33.489,12.70
08/06/2023 09:53:35.489,12.70
08/06/2023 09:53:37.488,12.70
08/06/2023 09:53:39.487,12.70
08/06/2023 09:53:40.488,12.70
08/06/2023 09:53:42.489,12.70
08/06/2023 09:53:44.489,12.70
08/06/2023 09:53:46.489,12.70
08/06/2023 09:53:48.489,12.70
08/06/2023 09:53:50.489,12.60
08/06/2023 09:53:52.489,12.70
08/06/2023 09:53:54.489,12.70
08/06/2023 09:53:56.488,12.70
08/06/2023 09:53:58.488,12.70
08/06/2023 09:53:59.490,12.60
08/06/2023 09:54:01.488,12.60
08/06/2023 09:54:02.511,12.60
08/06/2023 09:54:03.528,12.60
08/06/2023 09:54:04.535,12.60
08/06/2023 09:54:05.548,12.60
08/06/2023 09:54:07.558,12.60
08/06/2023 09:54:09.559,12.60
08/06/2023 09:54:11.559,12.60
08/06/2023 09:54:13.559,12.60
08/06/2023 09:54:15.558,12.60
08/06/2023 09:54:17.569,12.60
08/06/2023 09:54:19.569,12.60
08/06/2023 09:54:21.569,12.60
08/06/2023 09:54:23.570,12.60
08/06/2023 09:54:24.571,12.60
08/06/2023 09:54:25.589,12.60
08/06/2023 09:54:26.610,12.60
08/06/2023 09:54:27.629,12.60
08/06/2023 09:54:28.649,12.60
08/06/2023 09:54:30.653,12.60
08/06/2023 09:54:31.669,12.60
08/06/2023 09:54:32.688,12.60
08/06/2023 09:54:34.688,12.60
08/06/2023 09:54:36.691,12.60
08/06/2023 09:54:37.709,12.60
08/06/2023 09:54:39.709,12.60
08/06/2023 09:54:41.708,12.60
08/06/2023 09:54:43.709,12.50
08/06/2023 09:54:45.709,12.50
08/06/2023 09:54:47.707,12.50
08/06/2023 09:54:48.709,12.50
08/06/2023 09:54:50.709,12.50
08/06/2023 09:54:52.708,12.50
08/06/2023 09:54:54.708,12.50
08/06/2023 09:54:56.709,12.60
08/06/2023 09:54:58.708,12.50
08/06/2023 09:55:00.709,12.50
08/06/2023 09:55:02.709,12.60
08/06/2023 09:55:04.709,12.50
08/06/2023 09:55:05.713,12.50
08/06/2023 09:55:06.729,12.50
08/06/2023 09:55:07.751,12.50
08/06/2023 09:55:08.769,12.50
08/06/2023 09:55:10.769,12.50
08/06/2023 09:55:12.769,12.50
08/06/2023 09:55:14.770,12.50
08/06/2023 09:55:16.769,12.60
08/06/2023 09:55:18.769,12.50
08/06/2023 09:55:20.769,12.50
08/06/2023 09:55:22.770,12.50
08/06/2023 09:55:23.789,12.50
08/06/2023 09:55:25.788,12.50
08/06/2023 09:55:27.788,12.50
08/06/2023 09:55:28.789,12.50
08/06/2023 09:55:30.788,12.50
08/06/2023 09:55:31.790,12.50
08/06/2023 09:55:32.809,12.50
08/06/2023 09:55:34.809,12.50
08/06/2023 09:55:36.818,12.50
08/06/2023 09:55:38.819,12.50
08/06/2023 09:55:40.819,12.50
08/06/2023 09:55:42.819,12.50
08/06/2023 09:55:44.818,12.50
08/06/2023 09:55:46.818,12.50
08/06/2023 09:55:47.819,12.50
08/06/2023 09:55:49.818,12.50
08/06/2023 09:55:51.818,12.50
08/06/2023 09:55:53.818,12.50
08/06/2023 09:55:55.818,12.50
08/06/2023 09:55:57.818,12.50
08/06/2023 09:55:58.829,12.50
08/06/2023 09:55:59.849,12.50
08/06/2023 09:56:00.870,12.50
08/06/2023 09:56:01.889,12.50
08/06/2023 09:56:03.888,12.50
08/06/2023 09:56:04.899,12.50
08/06/2023 09:56:06.898,12.50
08/06/2023 09:56:08.899,12.50
08/06/2023 09:56:10.900,12.50
08/06/2023 09:56:11.918,12.50
08/06/2023 09:56:13.919,12.50
08/06/2023 09:56:15.919,12.50
08/06/2023 09:56:17.920,12.50
08/06/2023 09:56:19.918,12.50
08/06/2023 09:56:21.919,12.50
08/06/2023 09:56:23.919,12.50
08/06/2023 09:56:25.919,12.50
08/06/2023 09:56:26.929,12.50
08/06/2023 09:56:27.953,12.50
08/06/2023 09:56:28.969,12.50
08/06/2023 09:56:29.988,12.50
08/06/2023 09:56:31.990,12.50
08/06/2023 09:56:33.010,12.50
08/06/2023 09:56:34.029,12.50
08/06/2023 09:56:36.029,12.50
08/06/2023 09:56:38.028,12.50
08/06/2023 09:56:40.028,12.50
08/06/2023 09:56:42.029,12.50
08/06/2023 09:56:44.030,12.50
08/06/2023 09:56:45.049,12.50
08/06/2023 09:56:47.049,12.50
08/06/2023 09:56:49.049,12.50
08/06/2023 09:56:51.049,12.50
08/06/2023 09:56:53.048,12.50
08/06/2023 09:56:54.058,12.50
08/06/2023 09:56:55.060,12.50
08/06/2023 09:56:56.079,12.50
08/06/2023 09:56:58.078,12.50
08/06/2023 09:57:00.079,12.50
08/06/2023 09:57:02.079,12.50
08/06/2023 09:57:04.079,12.50
08/06/2023 09:57:06.079,12.50
08/06/2023 09:57:08.079,12.50
08/06/2023 09:57:10.078,12.50
08/06/2023 09:57:12.078,12.50
08/06/2023 09:57:13.098,12.50
08/06/2023 09:57:14.108,12.50
08/06/2023 09:57:15.119,12.50
08/06/2023 09:57:16.142,12.50
08/06/2023 09:57:17.162,12.50
08/06/2023 09:57:18.178,12.50
08/06/2023 09:57:19.197,12.50
08/06/2023 09:57:20.209,12.50
08/06/2023 09:57:21.218,12.50
08/06/2023 09:57:22.228,12.50
08/06/2023 09:57:23.238,12.50
08/06/2023 09:57:25.239,12.50
08/06/2023 09:57:26.259,12.50
08/06/2023 09:57:27.268,12.50
08/06/2023 09:57:28.269,12.50
08/06/2023 09:57:30.268,12.50
08/06/2023 09:57:32.279,12.50
08/06/2023 09:57:34.280,12.50
08/06/2023 09:57:35.289,12.50
08/06/2023 09:57:37.298,12.50
08/06/2023 09:57:38.308,12.50
08/06/2023 09:57:40.308,12.50
08/06/2023 09:57:41.318,12.50
08/06/2023 09:57:43.318,12.50
08/06/2023 09:57:45.319,12.50
08/06/2023 09:57:46.329,12.50
08/06/2023 09:57:48.338,12.50
08/06/2023 09:57:50.348,12.50
08/06/2023 09:57:52.349,12.50
08/06/2023 09:57:53.358,12.50
08/06/2023 09:57:54.359,12.50
08/06/2023 09:57:55.368,12.50
08/06/2023 09:57:57.379,12.50
08/06/2023 09:57:59.378,12.50
08/06/2023 09:58:00.390,12.50
08/06/2023 09:58:01.410,12.50
08/06/2023 09:58:02.430,12.50
08/06/2023 09:58:03.448,12.50
08/06/2023 09:58:05.458,12.50
08/06/2023 09:58:06.459,12.50
08/06/2023 09:58:07.468,12.50
08/06/2023 09:58:08.479,12.50
08/06/2023 09:58:09.500,12.50
08/06/2023 09:58:10.522,12.50
08/06/2023 09:58:11.539,12.50
08/06/2023 09:58:12.548,12.50
08/06/2023 09:58:13.558,12.50
08/06/2023 09:58:14.571,12.50
08/06/2023 09:58:15.591,12.50
08/06/2023 09:58:16.608,12.50
08/06/2023 09:58:17.618,12.50
08/06/2023 09:58:19.628,12.50
08/06/2023 09:58:20.638,12.50
08/06/2023 09:58:21.648,12.50
08/06/2023 09:58:22.658,12.50
08/06/2023 09:58:23.668,12.50
08/06/2023 09:58:25.669,12.50
08/06/2023 09:58:27.679,12.50
08/06/2023 09:58:29.680,12.50
08/06/2023 09:58:30.699,12.50
08/06/2023 09:58:31.708,12.50
08/06/2023 09:58:32.719,12.50
08/06/2023 09:58:34.719,12.50
08/06/2023 09:58:35.728,12.50
08/06/2023 09:58:36.739,12.50
08/06/2023 09:58:37.758,12.50
08/06/2023 09:58:38.779,12.50
08/06/2023 09:58:40.778,12.50
08/06/2023 09:58:42.779,12.50
08/06/2023 09:58:43.798,12.50
08/06/2023 09:58:45.799,12.50
08/06/2023 09:58:47.798,12.50
08/06/2023 09:58:49.799,12.50
08/06/2023 09:58:51.815,12.50
08/06/2023 09:58:52.828,12.50
08/06/2023 09:58:54.828,12.50
08/06/2023 09:58:56.828,12.50
08/06/2023 09:58:58.829,12.50
08/06/2023 09:59:00.830,12.50
08/06/2023 09:59:01.848,12.50
08/06/2023 09:59:03.848,12.50
08/06/2023 09:59:05.858,12.50
08/06/2023 09:59:07.860,12.50
08/06/2023 09:59:08.878,12.50
08/06/2023 09:59:10.878,12.50
08/06/2023 09:59:12.879,12.50
08/06/2023 09:59:14.878,12.50
08/06/2023 09:59:15.900,12.50
08/06/2023 09:59:16.919,12.50
08/06/2023 09:59:17.938,12.50
08/06/2023 09:59:18.939,12.50
08/06/2023 09:59:19.958,12.50
08/06/2023 09:59:21.958,12.50
08/06/2023 09:59:23.958,12.50
08/06/2023 09:59:25.958,12.50
08/06/2023 09:59:27.959,12.50
08/06/2023 09:59:29.958,12.50
08/06/2023 09:59:31.958,12.50
08/06/2023 09:59:33.958,12.50
08/06/2023 09:59:35.958,12.50
08/06/2023 09:59:37.959,12.50
08/06/2023 09:59:38.980,12.50
08/06/2023 09:59:39.998,12.50
08/06/2023 09:59:42.000,12.50
08/06/2023 09:59:43.019,12.50
08/06/2023 09:59:45.018,12.50
08/06/2023 09:59:47.018,12.50
08/06/2023 09:59:49.018,12.50
08/06/2023 09:59:50.020,12.50
08/06/2023 09:59:51.038,12.50
08/06/2023 09:59:53.038,12.50
08/06/2023 09:59:55.038,12.50
08/06/2023 09:59:57.038,12.50
08/06/2023 09:59:59.038,12.50
08/06/2023 10:00:01.048,12.50
08/06/2023 10:00:02.051,12.50
08/06/2023 10:00:03.068,12.50
08/06/2023 10:00:05.068,12.50
08/06/2023 10:00:07.068,12.50
08/06/2023 10:00:09.067,12.50
08/06/2023 10:00:11.067,12.50
08/06/2023 10:00:12.069,12.50
08/06/2023 10:00:13.072,12.50
08/06/2023 10:00:14.088,12.50
08/06/2023 10:00:15.090,12.50
08/06/2023 10:00:16.108,12.50
08/06/2023 10:00:18.108,12.50
08/06/2023 10:00:20.111,12.50
08/06/2023 10:00:21.131,12.50
08/06/2023 10:00:22.148,12.50
08/06/2023 10:00:23.158,12.50
08/06/2023 10:00:25.159,12.50
08/06/2023 10:00:27.161,12.50
08/06/2023 10:00:28.181,12.50
08/06/2023 10:00:29.200,12.50
08/06/2023 10:00:30.220,12.50
08/06/2023 10:00:31.239,12.50
08/06/2023 10:00:33.238,12.50
08/06/2023 10:00:35.238,12.50
08/06/2023 10:00:36.239,12.50
08/06/2023 10:00:37.259,12.50
08/06/2023 10:00:39.258,12.50
08/06/2023 10:00:41.258,12.50
08/06/2023 10:00:43.258,12.50
08/06/2023 10:00:45.258,12.50
08/06/2023 10:00:47.258,12.50
08/06/2023 10:00:49.258,12.50
08/06/2023 10:00:51.258,12.50
08/06/2023 10:00:52.268,12.50
08/06/2023 10:00:54.268,12.50
08/06/2023 10:00:56.268,12.50
08/06/2023 10:00:58.268,12.50
08/06/2023 10:00:59.269,12.50
08/06/2023 10:01:01.268,12.50
08/06/2023 10:01:03.268,12.50
08/06/2023 10:01:05.278,12.50
08/06/2023 10:01:07.278,12.50
08/06/2023 10:01:09.277,12.50
08/06/2023 10:01:11.276,12.50
08/06/2023 10:01:12.281,12.50
08/06/2023 10:01:13.298,12.50
08/06/2023 10:01:15.301,12.50
08/06/2023 10:01:16.320,12.50
08/06/2023 10:01:17.340,12.50
08/06/2023 10:01:18.359,12.50
08/06/2023 10:01:20.358,12.50
08/06/2023 10:01:22.358,12.50
08/06/2023 10:01:23.359,12.50
08/06/2023 10:01:25.358,12.50
08/06/2023 10:01:27.358,12.50
08/06/2023 10:01:28.369,12.50
08/06/2023 10:01:30.369,12.50
08/06/2023 10:01:32.368,12.50
08/06/2023 10:01:34.368,12.50
08/06/2023 10:01:36.367,12.50
08/06/2023 10:01:37.370,12.50
08/06/2023 10:01:38.388,12.50
08/06/2023 10:01:40.388,12.50
08/06/2023 10:01:42.394,12.50
08/06/2023 10:01:43.408,12.50
08/06/2023 10:01:45.408,12.50
08/06/2023 10:01:47.409,12.50
08/06/2023 10:01:49.408,12.50
08/06/2023 10:01:51.408,12.50
08/06/2023 10:01:53.408,12.50
08/06/2023 10:01:54.428,12.50
08/06/2023 10:01:56.427,12.50
08/06/2023 10:01:58.427,12.50
08/06/2023 10:02:00.428,12.50
08/06/2023 10:02:02.427,12.50
08/06/2023 10:02:04.430,12.50
08/06/2023 10:02:05.448,12.50
08/06/2023 10:02:07.449,12.50
08/06/2023 10:02:09.448,12.50
08/06/2023 10:02:11.448,12.50
08/06/2023 10:02:13.448,12.50
08/06/2023 10:02:15.457,12.50
08/06/2023 10:02:17.457,12.50
08/06/2023 10:02:18.459,12.50
08/06/2023 10:02:20.458,12.50
08/06/2023 10:02:22.458,12.50
08/06/2023 10:02:23.481,12.50
08/06/2023 10:02:24.498,12.50
08/06/2023 10:02:26.498,12.50
08/06/2023 10:02:28.497,12.50
08/06/2023 10:02:29.500,12.50
08/06/2023 10:02:30.518,12.50
08/06/2023 10:02:32.518,12.50
08/06/2023 10:02:34.518,12.50
08/06/2023 10:02:36.518,12.50
08/06/2023 10:02:38.518,12.50
08/06/2023 10:02:40.519,12.50
08/06/2023 10:02:42.519,12.50
08/06/2023 10:02:44.529,12.50
08/06/2023 10:02:46.538,12.50
08/06/2023 10:02:48.537,12.50
08/06/2023 10:02:50.537,12.50
08/06/2023 10:02:52.537,12.50
08/06/2023 10:02:54.540,12.50
08/06/2023 10:02:55.557,12.50
08/06/2023 10:02:56.559,12.50
08/06/2023 10:02:58.558,12.50
08/06/2023 10:03:00.558,12.50
08/06/2023 10:03:02.558,12.50
08/06/2023 10:03:04.558,12.50
08/06/2023 10:03:06.559,12.50
08/06/2023 10:03:08.568,12.50
08/06/2023 10:03:09.569,12.50
08/06/2023 10:03:11.568,12.50
08/06/2023 10:03:13.568,12.50
08/06/2023 10:03:15.578,12.50
08/06/2023 10:03:17.578,12.50
08/06/2023 10:03:19.578,12.50
08/06/2023 10:03:20.583,12.50
08/06/2023 10:03:21.598,12.50
08/06/2023 10:03:22.600,12.50
08/06/2023 10:03:23.620,12.50
08/06/2023 10:03:24.639,12.50
08/06/2023 10:03:25.658,12.50
08/06/2023 10:03:27.660,12.50
08/06/2023 10:03:28.678,12.50
08/06/2023 10:03:30.678,12.50
08/06/2023 10:03:32.679,12.50
08/06/2023 10:03:34.677,12.50
08/06/2023 10:03:36.694,12.50
08/06/2023 10:03:37.708,12.50
08/06/2023 10:03:39.708,12.50
08/06/2023 10:03:41.709,12.50
08/06/2023 10:03:42.728,12.50
08/06/2023 10:03:44.727,12.50
08/06/2023 10:03:46.728,12.50
08/06/2023 10:03:48.728,12.50
08/06/2023 10:03:50.727,12.50
08/06/2023 10:03:52.728,12.50
08/06/2023 10:03:53.738,12.50
08/06/2023 10:03:55.748,12.50
08/06/2023 10:03:57.748,12.50
08/06/2023 10:03:59.747,12.50
08/06/2023 10:04:01.748,12.50
08/06/2023 10:04:03.748,12.50
08/06/2023 10:04:05.757,12.50
08/06/2023 10:04:07.758,12.50
08/06/2023 10:04:09.758,12.50
08/06/2023 10:04:11.758,12.50
08/06/2023 10:04:13.758,12.50
08/06/2023 10:04:15.762,12.50
08/06/2023 10:04:16.778,12.50
08/06/2023 10:04:18.778,12.50
08/06/2023 10:04:20.777,12.50
08/06/2023 10:04:22.778,12.50
08/06/2023 10:04:24.778,12.50
08/06/2023 10:04:26.778,12.50
08/06/2023 10:04:28.777,12.50
08/06/2023 10:04:30.778,12.50
08/06/2023 10:04:31.798,12.50
08/06/2023 10:04:32.818,12.50
08/06/2023 10:04:33.841,12.50
08/06/2023 10:04:34.858,12.50
08/06/2023 10:04:36.858,12.50
08/06/2023 10:04:38.857,12.50
08/06/2023 10:04:40.857,12.50
08/06/2023 10:04:42.860,12.50
08/06/2023 10:04:43.879,12.50
08/06/2023 10:04:44.899,12.50
08/06/2023 10:04:46.908,12.50
08/06/2023 10:04:47.917,12.50
08/06/2023 10:04:49.921,12.50
08/06/2023 10:04:50.938,12.50
08/06/2023 10:04:51.944,12.50
08/06/2023 10:04:52.957,12.50
08/06/2023 10:04:54.958,12.50
08/06/2023 10:04:56.958,12.50
08/06/2023 10:04:58.957,12.50
08/06/2023 10:05:00.957,12.50
08/06/2023 10:05:02.957,12.50
08/06/2023 10:05:03.965,12.50
08/06/2023 10:05:04.978,12.50
08/06/2023 10:05:06.977,12.50
08/06/2023 10:05:08.987,12.50
08/06/2023 10:05:09.998,12.50
08/06/2023 10:05:12.000,12.50
08/06/2023 10:05:13.018,12.50
08/06/2023 10:05:15.017,12.50
08/06/2023 10:05:17.017,12.50
08/06/2023 10:05:18.039,12.50
08/06/2023 10:05:19.058,12.50
08/06/2023 10:05:21.058,12.50
08/06/2023 10:05:23.058,12.50
08/06/2023 10:05:24.059,12.50
08/06/2023 10:05:25.078,12.50
08/06/2023 10:05:27.078,12.50
08/06/2023 10:05:29.078,12.50
08/06/2023 10:05:31.077,12.50
08/06/2023 10:05:33.077,12.50
08/06/2023 10:05:35.079,12.50
08/06/2023 10:05:36.097,12.50
08/06/2023 10:05:38.097,12.50
08/06/2023 10:05:40.097,12.50
08/06/2023 10:05:42.098,12.50
08/06/2023 10:05:44.097,12.50
08/06/2023 10:05:46.097,12.50
08/06/2023 10:05:48.098,12.50
08/06/2023 10:05:49.099,12.50
08/06/2023 10:05:50.120,12.50
08/06/2023 10:05:51.138,12.50
08/06/2023 10:05:53.140,12.50
08/06/2023 10:05:54.158,12.50
08/06/2023 10:05:56.158,12.50
08/06/2023 10:05:58.158,12.50
08/06/2023 10:06:00.157,12.50
08/06/2023 10:06:02.157,12.50
08/06/2023 10:06:04.157,12.50
08/06/2023 10:06:05.158,12.50
08/06/2023 10:06:07.158,12.50
08/06/2023 10:06:09.167,12.50
08/06/2023 10:06:11.168,12.50
08/06/2023 10:06:13.168,12.50
08/06/2023 10:06:15.178,12.50
08/06/2023 10:06:17.178,12.50
08/06/2023 10:06:19.178,12.50
08/06/2023 10:06:21.177,12.50
08/06/2023 10:06:23.177,12.50
08/06/2023 10:06:25.178,12.50
08/06/2023 10:06:27.177,12.50
08/06/2023 10:06:29.177,12.50
08/06/2023 10:06:31.177,12.50
08/06/2023 10:06:33.177,12.50
08/06/2023 10:06:35.177,12.50
08/06/2023 10:06:37.178,12.50
08/06/2023 10:06:39.177,12.50
08/06/2023 10:06:41.177,12.50
08/06/2023 10:06:43.177,12.50
08/06/2023 10:06:44.187,12.50
08/06/2023 10:06:46.187,12.50
08/06/2023 10:06:48.187,12.50
08/06/2023 10:06:50.187,12.50
08/06/2023 10:06:52.187,12.50
08/06/2023 10:06:54.187,12.50
08/06/2023 10:06:55.189,12.50
08/06/2023 10:06:57.187,12.50
08/06/2023 10:06:59.186,12.50
08/06/2023 10:07:00.188,12.50
08/06/2023 10:07:02.187,12.50
08/06/2023 10:07:04.187,12.50
08/06/2023 10:07:06.187,12.50
08/06/2023 10:07:08.187,12.50
08/06/2023 10:07:10.187,12.50
08/06/2023 10:07:12.188,12.50
08/06/2023 10:07:14.186,12.50
08/06/2023 10:07:15.188,12.50
08/06/2023 10:07:17.190,12.50
08/06/2023 10:07:18.207,12.50
08/06/2023 10:07:20.208,12.50
08/06/2023 10:07:22.209,12.50
08/06/2023 10:07:24.207,12.50
08/06/2023 10:07:26.207,12.50
08/06/2023 10:07:27.209,12.50
08/06/2023 10:07:29.210,12.50
08/06/2023 10:07:30.227,12.50
08/06/2023 10:07:31.237,12.50
08/06/2023 10:07:33.237,12.50
08/06/2023 10:07:35.237,12.50
08/06/2023 10:07:37.246,12.50
08/06/2023 10:07:39.246,12.50
08/06/2023 10:07:41.248,12.50
08/06/2023 10:07:43.246,12.50
08/06/2023 10:07:45.248,12.50
08/06/2023 10:07:47.247,12.50
08/06/2023 10:07:49.247,12.50
08/06/2023 10:07:51.246,12.50
08/06/2023 10:07:53.246,12.50
08/06/2023 10:07:54.247,12.50
08/06/2023 10:07:56.247,12.50
08/06/2023 10:07:58.250,12.50
08/06/2023 10:07:59.266,12.50
08/06/2023 10:08:01.266,12.50
08/06/2023 10:08:03.267,12.50
08/06/2023 10:08:05.267,12.50
08/06/2023 10:08:07.267,12.50
08/06/2023 10:08:09.267,12.50
08/06/2023 10:08:10.269,12.50
08/06/2023 10:08:12.267,12.50
08/06/2023 10:08:14.267,12.50
08/06/2023 10:08:16.267,12.50
08/06/2023 10:08:18.268,12.50
08/06/2023 10:08:20.267,12.50
08/06/2023 10:08:21.277,12.50
08/06/2023 10:08:23.278,12.50
08/06/2023 10:08:25.276,12.50
08/06/2023 10:08:26.278,12.50
08/06/2023 10:08:28.277,12.50
08/06/2023 10:08:30.276,12.50
08/06/2023 10:08:32.277,12.50
08/06/2023 10:08:33.279,12.50
08/06/2023 10:08:34.298,12.50
08/06/2023 10:08:36.298,12.50
08/06/2023 10:08:38.298,12.50
08/06/2023 10:08:39.318,12.50
08/06/2023 10:08:40.339,12.50
08/06/2023 10:08:41.361,12.50
08/06/2023 10:08:42.378,12.50
08/06/2023 10:08:43.397,12.60
08/06/2023 10:08:44.399,12.50
08/06/2023 10:08:45.418,12.50
08/06/2023 10:08:46.427,12.50
08/06/2023 10:08:48.428,12.50
08/06/2023 10:08:50.428,12.50
08/06/2023 10:08:52.427,12.50
08/06/2023 10:08:54.426,12.50
08/06/2023 10:08:55.428,12.50
08/06/2023 10:08:56.448,12.50
08/06/2023 10:08:58.447,12.50
08/06/2023 10:09:00.447,12.50
08/06/2023 10:09:02.448,12.50
08/06/2023 10:09:04.447,12.50
08/06/2023 10:09:06.448,12.50
08/06/2023 10:09:08.447,12.50
08/06/2023 10:09:10.449,12.50
08/06/2023 10:09:11.458,12.50
08/06/2023 10:09:12.486,12.50
08/06/2023 10:09:13.497,12.50
08/06/2023 10:09:15.496,12.50
08/06/2023 10:09:16.498,12.50
08/06/2023 10:09:17.517,12.50
08/06/2023 10:09:19.518,12.50
08/06/2023 10:09:21.518,12.50
08/06/2023 10:09:23.518,12.50
08/06/2023 10:09:25.518,12.50
08/06/2023 10:09:26.528,12.50
08/06/2023 10:09:28.528,12.50
08/06/2023 10:09:30.528,12.50
08/06/2023 10:09:32.528,12.50
08/06/2023 10:09:34.527,12.50
08/06/2023 10:09:36.528,12.50
08/06/2023 10:09:37.538,12.50
08/06/2023 10:09:39.538,12.50
08/06/2023 10:09:41.538,12.50
08/06/2023 10:09:43.548,12.50
08/06/2023 10:09:44.560,12.50
08/06/2023 10:09:45.579,12.50
08/06/2023 10:09:46.598,12.50
08/06/2023 10:09:48.598,12.50
08/06/2023 10:09:50.598,12.50
08/06/2023 10:09:52.598,12.50
08/06/2023 10:09:54.598,12.50
08/06/2023 10:09:56.598,12.50
08/06/2023 10:09:58.598,12.50
08/06/2023 10:10:00.598,12.50
08/06/2023 10:10:02.598,12.50
08/06/2023 10:10:04.603,12.50
08/06/2023 10:10:05.612,12.50
08/06/2023 10:10:06.630,12.50
08/06/2023 10:10:07.648,12.50
08/06/2023 10:10:09.648,12.50
08/06/2023 10:10:11.648,12.50
08/06/2023 10:10:13.648,12.50
08/06/2023 10:10:15.648,12.50
08/06/2023 10:10:17.653,12.50
08/06/2023 10:10:18.668,12.50
08/06/2023 10:10:19.669,12.50
08/06/2023 10:10:20.689,12.50
08/06/2023 10:10:21.708,12.50
08/06/2023 10:10:23.708,12.50
08/06/2023 10:10:25.707,12.50
08/06/2023 10:10:26.718,12.50
08/06/2023 10:10:28.718,12.50
08/06/2023 10:10:30.720,12.50
08/06/2023 10:10:31.738,12.50
08/06/2023 10:10:33.738,12.50
08/06/2023 10:10:35.738,12.50
08/06/2023 10:10:37.738,12.50
08/06/2023 10:10:38.761,12.50
08/06/2023 10:10:39.777,12.50
08/06/2023 10:10:40.788,12.50
08/06/2023 10:10:41.789,12.50
08/06/2023 10:10:42.808,12.50
08/06/2023 10:10:44.808,12.50
08/06/2023 10:10:46.808,12.50
08/06/2023 10:10:48.808,12.50
08/06/2023 10:10:50.808,12.50
08/06/2023 10:10:52.808,12.50
08/06/2023 10:10:54.808,12.50
08/06/2023 10:10:56.808,12.50
08/06/2023 10:10:58.808,12.50
08/06/2023 10:11:00.808,12.50
08/06/2023 10:11:02.808,12.50
08/06/2023 10:11:03.829,12.50
08/06/2023 10:11:04.848,12.50
08/06/2023 10:11:06.848,12.50
08/06/2023 10:11:08.847,12.50
08/06/2023 10:11:09.852,12.50
08/06/2023 10:11:10.868,12.50
08/06/2023 10:11:12.868,12.50
08/06/2023 10:11:14.868,12.50
08/06/2023 10:11:16.878,12.50
08/06/2023 10:11:18.888,12.50
08/06/2023 10:11:20.888,12.50
08/06/2023 10:11:22.887,12.50
08/06/2023 10:11:23.889,12.50
08/06/2023 10:11:24.910,12.50
08/06/2023 10:11:25.928,12.50
08/06/2023 10:11:27.928,12.50
08/06/2023 10:11:29.927,12.50
08/06/2023 10:11:30.928,12.50
08/06/2023 10:11:31.949,12.50
08/06/2023 10:11:32.968,12.50
08/06/2023 10:11:33.988,12.50
08/06/2023 10:11:35.007,12.50
08/06/2023 10:11:37.008,12.50
08/06/2023 10:11:39.007,12.50
08/06/2023 10:11:40.008,12.50
08/06/2023 10:11:42.008,12.50
08/06/2023 10:11:43.024,12.50
08/06/2023 10:11:44.038,12.50
08/06/2023 10:11:46.038,12.50
08/06/2023 10:11:48.047,12.50
08/06/2023 10:11:49.048,12.50
08/06/2023 10:11:50.049,12.50
08/06/2023 10:11:51.068,12.50
08/06/2023 10:11:53.068,12.50
08/06/2023 10:11:55.068,12.50
08/06/2023 10:11:57.069,12.50
08/06/2023 10:11:58.088,12.50
08/06/2023 10:12:00.088,12.50
08/06/2023 10:12:02.089,12.50
08/06/2023 10:12:03.109,12.50
08/06/2023 10:12:04.131,12.50
08/06/2023 10:12:05.148,12.50
08/06/2023 10:12:07.148,12.50
08/06/2023 10:12:09.147,12.50
08/06/2023 10:12:11.147,12.50
08/06/2023 10:12:12.158,12.50
08/06/2023 10:12:14.160,12.50
08/06/2023 10:12:15.178,12.50
08/06/2023 10:12:17.178,12.50
08/06/2023 10:12:19.178,12.50
08/06/2023 10:12:21.178,12.50
08/06/2023 10:12:23.178,12.50
08/06/2023 10:12:24.198,12.50
08/06/2023 10:12:25.218,12.60
08/06/2023 10:12:27.218,12.50
08/06/2023 10:12:29.218,12.50
08/06/2023 10:12:31.222,12.50
08/06/2023 10:12:32.229,12.50
08/06/2023 10:12:33.239,12.50
08/06/2023 10:12:34.258,12.50
08/06/2023 10:12:36.258,12.50
08/06/2023 10:12:38.258,12.50
08/06/2023 10:12:40.268,12.50
08/06/2023 10:12:42.268,12.50
08/06/2023 10:12:44.268,12.50
08/06/2023 10:12:46.268,12.50
08/06/2023 10:12:48.268,12.50
08/06/2023 10:12:50.268,12.50
08/06/2023 10:12:52.267,12.50
08/06/2023 10:12:54.267,12.50
08/06/2023 10:12:55.268,12.50
08/06/2023 10:12:57.267,12.50
08/06/2023 10:12:59.269,12.50
08/06/2023 10:13:00.288,12.50
