'EPIC GeOHL.PID.wOP Log File

'Date,GeOHL.PID.wOP
08/06/2023 13:47:01.544,8.800
08/06/2023 13:47:02.558,8.900
08/06/2023 13:47:03.566,8.800
08/06/2023 13:47:04.581,8.800
08/06/2023 13:47:05.601,8.800
08/06/2023 13:47:06.621,8.900
08/06/2023 13:47:07.643,8.900
08/06/2023 13:47:08.652,8.800
08/06/2023 13:47:09.662,8.800
08/06/2023 13:47:10.673,8.900
08/06/2023 13:47:11.690,8.900
08/06/2023 13:47:12.693,8.800
08/06/2023 13:47:13.715,8.800
08/06/2023 13:47:14.731,8.900
08/06/2023 13:47:15.743,8.900
08/06/2023 13:47:16.766,8.800
08/06/2023 13:47:17.773,8.800
08/06/2023 13:47:18.783,8.900
08/06/2023 13:47:19.794,8.800
08/06/2023 13:47:20.814,8.800
08/06/2023 13:47:21.829,8.800
08/06/2023 13:47:22.838,8.800
08/06/2023 13:47:23.861,8.900
08/06/2023 13:47:24.879,8.800
08/06/2023 13:47:25.900,8.800
08/06/2023 13:47:26.920,8.800
08/06/2023 13:47:27.943,8.800
08/06/2023 13:47:28.960,8.800
08/06/2023 13:47:29.988,8.900
08/06/2023 13:47:31.011,8.800
08/06/2023 13:47:32.031,8.800
08/06/2023 13:47:33.052,8.800
08/06/2023 13:47:34.062,8.900
08/06/2023 13:47:35.072,8.900
08/06/2023 13:47:36.085,8.900
08/06/2023 13:47:37.092,8.900
08/06/2023 13:47:38.107,8.800
08/06/2023 13:47:39.119,8.800
08/06/2023 13:47:40.132,8.900
08/06/2023 13:47:41.144,8.800
08/06/2023 13:47:42.154,8.800
08/06/2023 13:47:43.164,8.800
08/06/2023 13:47:44.178,8.800
08/06/2023 13:47:45.186,8.900
08/06/2023 13:47:46.196,8.800
08/06/2023 13:47:47.212,8.800
08/06/2023 13:47:48.222,8.900
08/06/2023 13:47:49.244,8.900
08/06/2023 13:47:50.266,8.900
08/06/2023 13:47:51.287,8.800
08/06/2023 13:47:52.297,8.800
08/06/2023 13:47:53.308,8.900
08/06/2023 13:47:54.338,8.800
08/06/2023 13:47:55.357,8.800
08/06/2023 13:47:56.369,8.800
08/06/2023 13:47:57.391,8.900
08/06/2023 13:47:58.404,8.900
08/06/2023 13:47:59.423,8.800
08/06/2023 13:48:00.434,8.900
08/06/2023 13:48:01.446,8.900
08/06/2023 13:48:02.461,8.900
08/06/2023 13:48:03.480,8.800
08/06/2023 13:48:04.497,8.800
08/06/2023 13:48:05.508,8.900
08/06/2023 13:48:06.526,8.900
08/06/2023 13:48:07.549,8.800
08/06/2023 13:48:08.566,8.800
08/06/2023 13:48:09.579,8.800
08/06/2023 13:48:11.591,8.900
08/06/2023 13:48:12.607,8.800
08/06/2023 13:48:13.618,8.800
08/06/2023 13:48:14.629,8.900
08/06/2023 13:48:15.647,8.900
08/06/2023 13:48:16.655,8.800
08/06/2023 13:48:18.656,8.900
08/06/2023 13:48:19.670,8.800
08/06/2023 13:48:20.682,8.800
08/06/2023 13:48:21.696,8.800
08/06/2023 13:48:23.706,8.800
08/06/2023 13:48:25.719,8.800
08/06/2023 13:48:26.730,8.900
08/06/2023 13:48:28.731,8.800
08/06/2023 13:48:29.741,8.800
08/06/2023 13:48:30.761,8.800
08/06/2023 13:48:32.762,8.900
08/06/2023 13:48:34.765,8.800
08/06/2023 13:48:36.768,8.900
08/06/2023 13:48:37.779,8.800
08/06/2023 13:48:38.795,8.800
08/06/2023 13:48:39.806,8.800
08/06/2023 13:48:40.825,8.900
08/06/2023 13:48:42.840,8.800
08/06/2023 13:48:43.849,8.800
08/06/2023 13:48:44.851,8.800
08/06/2023 13:48:45.854,8.900
08/06/2023 13:48:46.865,8.800
08/06/2023 13:48:47.874,8.800
08/06/2023 13:48:48.876,8.900
08/06/2023 13:48:49.888,8.800
08/06/2023 13:48:50.899,8.800
08/06/2023 13:48:51.903,8.800
08/06/2023 13:48:52.920,8.900
08/06/2023 13:48:53.938,8.800
08/06/2023 13:48:54.951,8.800
08/06/2023 13:48:55.961,8.800
08/06/2023 13:48:56.989,8.900
08/06/2023 13:48:58.011,8.900
08/06/2023 13:48:59.015,8.900
08/06/2023 13:49:00.028,8.800
08/06/2023 13:49:01.030,8.800
08/06/2023 13:49:02.042,8.900
08/06/2023 13:49:03.061,8.900
08/06/2023 13:49:04.062,8.800
08/06/2023 13:49:05.072,8.800
08/06/2023 13:49:07.075,8.900
08/06/2023 13:49:09.075,8.800
08/06/2023 13:49:11.092,8.800
08/06/2023 13:49:12.110,8.900
08/06/2023 13:49:13.112,8.900
08/06/2023 13:49:14.123,8.800
08/06/2023 13:49:16.133,8.800
08/06/2023 13:49:18.133,8.900
08/06/2023 13:49:19.136,8.800
08/06/2023 13:49:21.136,8.800
08/06/2023 13:49:23.135,8.900
08/06/2023 13:49:25.135,8.900
08/06/2023 13:49:26.145,8.900
08/06/2023 13:49:27.156,8.800
08/06/2023 13:49:28.167,8.800
08/06/2023 13:49:29.189,8.800
08/06/2023 13:49:30.206,8.900
08/06/2023 13:49:31.217,8.900
08/06/2023 13:49:32.236,8.800
08/06/2023 13:49:33.246,8.800
08/06/2023 13:49:34.249,8.800
08/06/2023 13:49:36.261,8.800
08/06/2023 13:49:37.262,8.900
08/06/2023 13:49:38.273,8.900
08/06/2023 13:49:39.284,8.800
08/06/2023 13:49:40.293,8.800
08/06/2023 13:49:41.295,8.800
08/06/2023 13:49:42.304,8.900
08/06/2023 13:49:43.330,8.900
08/06/2023 13:49:44.339,8.800
08/06/2023 13:49:45.346,8.900
08/06/2023 13:49:46.353,8.800
08/06/2023 13:49:47.374,8.800
08/06/2023 13:49:48.387,8.800
08/06/2023 13:49:50.388,8.900
08/06/2023 13:49:52.391,8.800
08/06/2023 13:49:53.403,8.900
08/06/2023 13:49:54.411,8.800
08/06/2023 13:49:55.412,8.800
08/06/2023 13:49:56.421,8.900
08/06/2023 13:49:57.431,8.900
08/06/2023 13:49:58.444,8.900
08/06/2023 13:49:59.462,8.900
08/06/2023 13:50:00.479,8.800
08/06/2023 13:50:01.480,8.900
08/06/2023 13:50:02.481,8.900
08/06/2023 13:50:03.484,8.800
08/06/2023 13:50:04.496,8.800
08/06/2023 13:50:06.499,8.900
08/06/2023 13:50:07.506,8.900
08/06/2023 13:50:08.507,8.900
08/06/2023 13:50:09.514,8.900
08/06/2023 13:50:10.533,8.800
08/06/2023 13:50:12.544,8.900
08/06/2023 13:50:13.554,8.800
08/06/2023 13:50:14.558,8.800
08/06/2023 13:50:15.559,8.900
08/06/2023 13:50:16.571,8.800
08/06/2023 13:50:17.584,8.900
08/06/2023 13:50:18.595,8.900
08/06/2023 13:50:19.614,8.900
08/06/2023 13:50:20.627,8.800
08/06/2023 13:50:21.641,8.900
08/06/2023 13:50:22.652,8.800
08/06/2023 13:50:23.663,8.900
08/06/2023 13:50:24.668,8.900
08/06/2023 13:50:25.669,8.800
08/06/2023 13:50:27.672,8.900
08/06/2023 13:50:28.681,8.900
08/06/2023 13:50:29.684,8.800
08/06/2023 13:50:30.685,8.800
08/06/2023 13:50:31.687,8.900
08/06/2023 13:50:32.706,8.900
08/06/2023 13:50:33.713,8.800
08/06/2023 13:50:34.715,8.800
08/06/2023 13:50:35.727,8.900
08/06/2023 13:50:36.738,8.800
08/06/2023 13:50:38.747,8.800
08/06/2023 13:50:39.762,8.900
08/06/2023 13:50:41.762,8.800
08/06/2023 13:50:42.766,8.900
08/06/2023 13:50:43.775,8.900
08/06/2023 13:50:44.782,8.800
08/06/2023 13:50:45.800,8.800
08/06/2023 13:50:46.822,8.900
08/06/2023 13:50:47.840,8.900
08/06/2023 13:50:48.853,8.800
08/06/2023 13:50:49.854,8.800
08/06/2023 13:50:50.870,8.900
08/06/2023 13:50:52.872,8.800
08/06/2023 13:50:53.881,8.900
08/06/2023 13:50:54.883,8.800
08/06/2023 13:50:55.886,8.800
08/06/2023 13:50:56.905,8.900
08/06/2023 13:50:57.915,8.800
08/06/2023 13:50:58.924,8.800
08/06/2023 13:50:59.948,8.800
08/06/2023 13:51:00.972,8.900
08/06/2023 13:51:01.980,8.900
08/06/2023 13:51:02.983,8.800
08/06/2023 13:51:03.996,8.800
08/06/2023 13:51:05.015,8.800
08/06/2023 13:51:07.018,8.900
08/06/2023 13:51:08.036,8.800
08/06/2023 13:51:10.040,8.800
08/06/2023 13:51:11.052,8.800
08/06/2023 13:51:12.061,8.800
08/06/2023 13:51:13.065,8.900
08/06/2023 13:51:14.094,8.800
08/06/2023 13:51:15.102,8.800
08/06/2023 13:51:16.104,8.900
08/06/2023 13:51:17.110,8.900
08/06/2023 13:51:18.121,8.800
08/06/2023 13:51:19.123,8.800
08/06/2023 13:51:21.133,8.800
08/06/2023 13:51:22.153,8.800
08/06/2023 13:51:23.164,8.900
08/06/2023 13:51:24.183,8.900
08/06/2023 13:51:25.191,8.800
08/06/2023 13:51:27.192,8.900
08/06/2023 13:51:28.193,8.800
08/06/2023 13:51:29.198,8.900
08/06/2023 13:51:30.209,8.800
08/06/2023 13:51:31.230,8.900
08/06/2023 13:51:33.231,8.800
08/06/2023 13:51:34.243,8.800
08/06/2023 13:51:35.253,8.900
08/06/2023 13:51:36.270,8.900
08/06/2023 13:51:37.280,8.800
08/06/2023 13:51:39.285,8.900
08/06/2023 13:51:41.286,8.800
08/06/2023 13:51:42.295,8.800
08/06/2023 13:51:44.296,8.900
08/06/2023 13:51:46.306,8.900
08/06/2023 13:51:48.314,8.800
08/06/2023 13:51:49.324,8.900
08/06/2023 13:51:50.326,8.900
08/06/2023 13:51:51.344,8.800
08/06/2023 13:51:52.356,8.800
08/06/2023 13:51:53.372,8.900
08/06/2023 13:51:54.381,8.900
08/06/2023 13:51:55.391,8.800
08/06/2023 13:51:56.394,8.900
08/06/2023 13:51:57.402,8.900
08/06/2023 13:51:59.413,8.800
08/06/2023 13:52:01.413,8.900
08/06/2023 13:52:02.415,8.800
08/06/2023 13:52:03.434,8.800
08/06/2023 13:52:04.445,8.900
08/06/2023 13:52:06.445,8.800
08/06/2023 13:52:07.459,8.800
08/06/2023 13:52:08.465,8.800
08/06/2023 13:52:10.469,8.800
08/06/2023 13:52:11.478,8.800
08/06/2023 13:52:12.487,8.800
08/06/2023 13:52:14.502,8.900
08/06/2023 13:52:15.510,8.800
08/06/2023 13:52:16.530,8.900
08/06/2023 13:52:17.543,8.900
08/06/2023 13:52:18.556,8.800
08/06/2023 13:52:19.586,8.800
08/06/2023 13:52:20.593,8.900
08/06/2023 13:52:21.608,8.900
08/06/2023 13:52:22.625,8.900
08/06/2023 13:52:24.632,8.900
08/06/2023 13:52:25.635,8.900
08/06/2023 13:52:26.638,8.800
08/06/2023 13:52:27.655,8.800
08/06/2023 13:52:28.666,8.900
08/06/2023 13:52:29.685,8.900
08/06/2023 13:52:31.689,8.800
08/06/2023 13:52:32.698,8.800
08/06/2023 13:52:33.713,8.900
08/06/2023 13:52:34.734,8.800
08/06/2023 13:52:35.748,8.800
08/06/2023 13:52:36.768,8.800
08/06/2023 13:52:37.780,8.900
08/06/2023 13:52:38.785,8.900
08/06/2023 13:52:39.795,8.800
08/06/2023 13:52:40.797,8.800
08/06/2023 13:52:41.815,8.900
08/06/2023 13:52:42.822,8.900
08/06/2023 13:52:43.824,8.900
08/06/2023 13:52:44.846,8.800
08/06/2023 13:52:45.859,8.800
08/06/2023 13:52:46.877,8.900
08/06/2023 13:52:47.897,8.900
08/06/2023 13:52:48.922,8.800
08/06/2023 13:52:49.925,8.900
08/06/2023 13:52:51.925,8.800
08/06/2023 13:52:52.933,8.800
08/06/2023 13:52:53.954,8.800
08/06/2023 13:52:55.956,8.800
08/06/2023 13:52:56.961,8.900
08/06/2023 13:52:57.980,8.900
08/06/2023 13:52:58.990,8.800
08/06/2023 13:53:00.010,8.800
08/06/2023 13:53:01.012,8.900
08/06/2023 13:53:02.030,8.900
08/06/2023 13:53:03.032,8.800
08/06/2023 13:53:05.031,8.900
08/06/2023 13:53:06.050,8.900
08/06/2023 13:53:07.068,8.800
08/06/2023 13:53:08.078,8.800
08/06/2023 13:53:09.100,8.900
08/06/2023 13:53:10.111,8.900
08/06/2023 13:53:11.137,8.900
08/06/2023 13:53:12.140,8.800
08/06/2023 13:53:14.155,8.900
08/06/2023 13:53:15.156,8.800
08/06/2023 13:53:16.158,8.800
08/06/2023 13:53:17.169,8.900
08/06/2023 13:53:18.172,8.900
08/06/2023 13:53:19.184,8.800
08/06/2023 13:53:20.187,8.800
08/06/2023 13:53:21.189,8.900
08/06/2023 13:53:22.200,8.900
08/06/2023 13:53:24.203,8.800
08/06/2023 13:53:25.220,8.900
08/06/2023 13:53:27.220,8.800
08/06/2023 13:53:29.232,8.900
08/06/2023 13:53:31.231,8.800
08/06/2023 13:53:32.234,8.800
08/06/2023 13:53:33.251,8.800
08/06/2023 13:53:34.265,8.900
08/06/2023 13:53:35.279,8.800
08/06/2023 13:53:37.283,8.800
08/06/2023 13:53:38.296,8.900
08/06/2023 13:53:39.300,8.900
08/06/2023 13:53:40.302,8.800
08/06/2023 13:53:41.323,8.800
08/06/2023 13:53:42.336,8.900
08/06/2023 13:53:43.343,8.900
08/06/2023 13:53:44.354,8.800
08/06/2023 13:53:45.356,8.800
08/06/2023 13:53:46.373,8.800
08/06/2023 13:53:47.375,8.900
08/06/2023 13:53:49.381,8.800
08/06/2023 13:53:51.383,8.900
08/06/2023 13:53:53.402,8.800
08/06/2023 13:53:54.409,8.800
08/06/2023 13:53:55.422,8.900
08/06/2023 13:53:56.424,8.900
08/06/2023 13:53:57.434,8.800
08/06/2023 13:53:58.458,8.800
08/06/2023 13:53:59.469,8.900
08/06/2023 13:54:00.486,8.900
08/06/2023 13:54:01.492,8.900
08/06/2023 13:54:02.512,8.800
08/06/2023 13:54:03.513,8.800
08/06/2023 13:54:04.515,8.800
08/06/2023 13:54:05.533,8.900
08/06/2023 13:54:07.546,8.800
08/06/2023 13:54:08.566,8.800
08/06/2023 13:54:09.574,8.900
08/06/2023 13:54:10.580,8.900
08/06/2023 13:54:11.588,8.800
08/06/2023 13:54:12.611,8.800
08/06/2023 13:54:13.623,8.900
08/06/2023 13:54:15.641,8.800
08/06/2023 13:54:16.653,8.900
08/06/2023 13:54:17.665,8.800
08/06/2023 13:54:19.664,8.800
08/06/2023 13:54:20.666,8.900
08/06/2023 13:54:21.685,8.800
08/06/2023 13:54:22.687,8.800
08/06/2023 13:54:24.686,8.900
08/06/2023 13:54:25.689,8.900
08/06/2023 13:54:26.700,8.800
08/06/2023 13:54:27.710,8.800
08/06/2023 13:54:28.730,8.900
08/06/2023 13:54:29.735,8.900
08/06/2023 13:54:30.753,8.800
08/06/2023 13:54:31.757,8.800
08/06/2023 13:54:32.761,8.900
08/06/2023 13:54:33.763,8.900
08/06/2023 13:54:34.778,8.800
08/06/2023 13:54:35.790,8.800
08/06/2023 13:54:36.793,8.800
08/06/2023 13:54:37.803,8.900
08/06/2023 13:54:38.811,8.900
08/06/2023 13:54:39.821,8.800
08/06/2023 13:54:40.823,8.800
08/06/2023 13:54:41.840,8.800
08/06/2023 13:54:42.859,8.900
08/06/2023 13:54:43.860,8.900
08/06/2023 13:54:44.871,8.800
08/06/2023 13:54:45.882,8.800
08/06/2023 13:54:46.884,8.800
08/06/2023 13:54:48.885,8.800
08/06/2023 13:54:49.904,8.800
08/06/2023 13:54:50.911,8.800
08/06/2023 13:54:52.915,8.800
08/06/2023 13:54:53.923,8.900
08/06/2023 13:54:54.933,8.800
08/06/2023 13:54:55.935,8.900
08/06/2023 13:54:56.954,8.800
08/06/2023 13:54:58.958,8.900
08/06/2023 13:54:59.970,8.800
08/06/2023 13:55:00.983,8.900
08/06/2023 13:55:02.994,8.800
08/06/2023 13:55:03.997,8.800
08/06/2023 13:55:05.000,8.900
08/06/2023 13:55:07.001,8.800
08/06/2023 13:55:08.002,8.800
08/06/2023 13:55:10.001,8.900
08/06/2023 13:55:11.002,8.800
08/06/2023 13:55:12.014,8.800
08/06/2023 13:55:13.025,8.900
08/06/2023 13:55:14.046,8.800
08/06/2023 13:55:15.066,8.800
08/06/2023 13:55:16.075,8.800
08/06/2023 13:55:17.083,8.800
08/06/2023 13:55:18.095,8.800
08/06/2023 13:55:19.104,8.900
08/06/2023 13:55:20.123,8.900
08/06/2023 13:55:22.123,8.800
08/06/2023 13:55:24.137,8.800
08/06/2023 13:55:25.149,8.800
08/06/2023 13:55:26.167,8.800
08/06/2023 13:55:27.180,8.800
08/06/2023 13:55:28.202,8.900
08/06/2023 13:55:29.221,8.800
08/06/2023 13:55:30.222,8.800
08/06/2023 13:55:31.225,8.900
08/06/2023 13:55:32.235,8.800
08/06/2023 13:55:34.236,8.800
08/06/2023 13:55:36.236,8.900
08/06/2023 13:55:37.239,8.800
08/06/2023 13:55:38.262,8.800
08/06/2023 13:55:39.284,8.800
08/06/2023 13:55:40.298,8.900
08/06/2023 13:55:42.308,8.800
08/06/2023 13:55:43.312,8.800
08/06/2023 13:55:44.321,8.800
08/06/2023 13:55:46.322,8.900
08/06/2023 13:55:47.341,8.800
08/06/2023 13:55:48.351,8.800
08/06/2023 13:55:50.355,8.900
08/06/2023 13:55:51.369,8.900
08/06/2023 13:55:52.379,8.800
08/06/2023 13:55:54.380,8.900
08/06/2023 13:55:56.381,8.800
08/06/2023 13:55:57.383,8.800
08/06/2023 13:55:58.392,8.800
08/06/2023 13:55:59.408,8.900
08/06/2023 13:56:00.427,8.800
08/06/2023 13:56:01.440,8.800
08/06/2023 13:56:02.448,8.800
08/06/2023 13:56:03.451,8.800
08/06/2023 13:56:04.465,8.800
08/06/2023 13:56:06.465,8.800
08/06/2023 13:56:08.481,8.800
08/06/2023 13:56:09.490,8.800
08/06/2023 13:56:10.502,8.900
08/06/2023 13:56:11.504,8.900
08/06/2023 13:56:12.526,8.800
08/06/2023 13:56:13.529,8.800
08/06/2023 13:56:15.546,8.800
08/06/2023 13:56:16.562,8.800
08/06/2023 13:56:17.573,8.800
08/06/2023 13:56:18.581,8.800
08/06/2023 13:56:19.585,8.800
08/06/2023 13:56:20.605,8.800
08/06/2023 13:56:21.611,8.800
08/06/2023 13:56:22.619,8.900
08/06/2023 13:56:23.620,8.800
08/06/2023 13:56:25.636,8.800
08/06/2023 13:56:27.636,8.800
08/06/2023 13:56:28.649,8.800
08/06/2023 13:56:29.659,8.800
08/06/2023 13:56:30.666,8.800
08/06/2023 13:56:31.685,8.800
08/06/2023 13:56:32.689,8.800
08/06/2023 13:56:33.700,8.800
08/06/2023 13:56:34.713,8.800
08/06/2023 13:56:35.715,8.900
08/06/2023 13:56:37.721,8.800
08/06/2023 13:56:38.737,8.800
08/06/2023 13:56:39.746,8.900
08/06/2023 13:56:41.745,8.900
08/06/2023 13:56:42.760,8.900
08/06/2023 13:56:43.776,8.900
08/06/2023 13:56:44.787,8.900
08/06/2023 13:56:46.798,8.900
08/06/2023 13:56:48.800,8.800
08/06/2023 13:56:49.804,8.800
08/06/2023 13:56:50.822,8.900
08/06/2023 13:56:51.824,8.900
08/06/2023 13:56:53.824,8.800
08/06/2023 13:56:55.825,8.900
08/06/2023 13:56:57.828,8.800
08/06/2023 13:56:58.844,8.800
08/06/2023 13:56:59.850,8.900
08/06/2023 13:57:01.852,8.800
08/06/2023 13:57:03.857,8.800
08/06/2023 13:57:04.859,8.900
08/06/2023 13:57:06.859,8.800
08/06/2023 13:57:07.868,8.800
08/06/2023 13:57:08.881,8.900
08/06/2023 13:57:09.901,8.800
08/06/2023 13:57:10.915,8.800
08/06/2023 13:57:11.933,8.800
08/06/2023 13:57:12.945,8.800
08/06/2023 13:57:13.950,8.800
08/06/2023 13:57:14.959,8.800
08/06/2023 13:57:15.969,8.900
08/06/2023 13:57:17.968,8.800
08/06/2023 13:57:18.972,8.800
08/06/2023 13:57:20.983,8.900
08/06/2023 13:57:22.997,8.800
08/06/2023 13:57:24.010,8.800
08/06/2023 13:57:25.013,8.900
08/06/2023 13:57:26.037,8.800
08/06/2023 13:57:27.053,8.800
08/06/2023 13:57:28.065,8.800
08/06/2023 13:57:29.076,8.900
08/06/2023 13:57:30.091,8.900
08/06/2023 13:57:32.101,8.800
08/06/2023 13:57:33.103,8.800
08/06/2023 13:57:34.106,8.900
08/06/2023 13:57:35.116,8.800
08/06/2023 13:57:36.130,8.800
08/06/2023 13:57:37.139,8.900
08/06/2023 13:57:38.159,8.900
08/06/2023 13:57:39.182,8.800
08/06/2023 13:57:41.184,8.800
08/06/2023 13:57:42.194,8.900
08/06/2023 13:57:43.196,8.900
08/06/2023 13:57:44.214,8.800
08/06/2023 13:57:45.215,8.800
08/06/2023 13:57:46.227,8.800
08/06/2023 13:57:47.247,8.800
08/06/2023 13:57:48.268,8.900
08/06/2023 13:57:49.283,8.900
08/06/2023 13:57:50.294,8.800
08/06/2023 13:57:51.296,8.800
08/06/2023 13:57:52.305,8.800
08/06/2023 13:57:53.308,8.900
08/06/2023 13:57:54.326,8.800
08/06/2023 13:57:56.335,8.800
08/06/2023 13:57:57.355,8.800
08/06/2023 13:57:58.360,8.800
08/06/2023 13:57:59.370,8.800
08/06/2023 13:58:00.387,8.900
08/06/2023 13:58:01.404,8.800
08/06/2023 13:58:02.405,8.800
08/06/2023 13:58:04.421,8.900
08/06/2023 13:58:05.428,8.900
08/06/2023 13:58:06.452,8.800
08/06/2023 13:58:07.455,8.800
08/06/2023 13:58:08.463,8.900
08/06/2023 13:58:09.481,8.900
08/06/2023 13:58:10.490,8.900
08/06/2023 13:58:11.506,8.800
08/06/2023 13:58:12.511,8.800
08/06/2023 13:58:13.523,8.900
08/06/2023 13:58:14.539,8.900
08/06/2023 13:58:15.559,8.800
08/06/2023 13:58:16.568,8.800
08/06/2023 13:58:17.588,8.800
08/06/2023 13:58:18.590,8.900
08/06/2023 13:58:19.597,8.900
08/06/2023 13:58:20.608,8.800
08/06/2023 13:58:21.611,8.800
08/06/2023 13:58:22.612,8.800
08/06/2023 13:58:23.618,8.800
08/06/2023 13:58:24.620,8.900
08/06/2023 13:58:25.637,8.800
08/06/2023 13:58:26.654,8.800
08/06/2023 13:58:27.673,8.800
08/06/2023 13:58:28.687,8.800
08/06/2023 13:58:29.690,8.900
08/06/2023 13:58:31.696,8.800
08/06/2023 13:58:33.696,8.800
08/06/2023 13:58:34.702,8.900
08/06/2023 13:58:35.704,8.800
08/06/2023 13:58:36.714,8.800
08/06/2023 13:58:38.716,8.900
08/06/2023 13:58:39.732,8.900
08/06/2023 13:58:40.736,8.800
08/06/2023 13:58:41.747,8.800
08/06/2023 13:58:43.748,8.900
08/06/2023 13:58:44.754,8.900
08/06/2023 13:58:45.756,8.800
08/06/2023 13:58:46.759,8.800
08/06/2023 13:58:48.764,8.800
08/06/2023 13:58:50.768,8.800
08/06/2023 13:58:51.775,8.800
08/06/2023 13:58:52.778,8.900
08/06/2023 13:58:53.798,8.800
08/06/2023 13:58:54.810,8.800
08/06/2023 13:58:55.825,8.800
08/06/2023 13:58:56.841,8.900
08/06/2023 13:58:57.843,8.900
08/06/2023 13:58:58.852,8.900
08/06/2023 13:58:59.855,8.800
08/06/2023 13:59:00.859,8.900
08/06/2023 13:59:01.870,8.800
08/06/2023 13:59:03.872,8.800
08/06/2023 13:59:05.872,8.800
08/06/2023 13:59:06.887,8.900
08/06/2023 13:59:08.890,8.800
08/06/2023 13:59:09.892,8.900
08/06/2023 13:59:11.901,8.800
08/06/2023 13:59:13.902,8.800
08/06/2023 13:59:15.910,8.900
08/06/2023 13:59:16.926,8.800
08/06/2023 13:59:17.943,8.800
08/06/2023 13:59:18.949,8.800
08/06/2023 13:59:20.960,8.900
08/06/2023 13:59:21.980,8.800
08/06/2023 13:59:22.983,8.800
08/06/2023 13:59:23.996,8.900
08/06/2023 13:59:25.022,8.900
08/06/2023 13:59:26.046,8.800
08/06/2023 13:59:27.056,8.800
08/06/2023 13:59:28.069,8.800
08/06/2023 13:59:29.079,8.900
08/06/2023 13:59:30.104,8.900
08/06/2023 13:59:31.107,8.900
08/06/2023 13:59:32.123,8.900
08/06/2023 13:59:33.132,8.900
08/06/2023 13:59:34.134,8.800
08/06/2023 13:59:35.136,8.800
08/06/2023 13:59:36.153,8.800
08/06/2023 13:59:37.172,8.900
08/06/2023 13:59:38.180,8.800
08/06/2023 13:59:39.183,8.800
08/06/2023 13:59:40.187,8.900
08/06/2023 13:59:41.197,8.800
08/06/2023 13:59:42.217,8.900
08/06/2023 13:59:43.219,8.900
08/06/2023 13:59:44.231,8.900
08/06/2023 13:59:45.250,8.800
08/06/2023 13:59:46.264,8.900
08/06/2023 13:59:47.280,8.900
08/06/2023 13:59:48.290,8.900
08/06/2023 13:59:49.301,8.800
08/06/2023 13:59:50.312,8.800
08/06/2023 13:59:51.339,8.900
08/06/2023 13:59:52.351,8.800
08/06/2023 13:59:53.357,8.900
08/06/2023 13:59:54.366,8.900
08/06/2023 13:59:55.389,8.800
08/06/2023 13:59:56.399,8.800
08/06/2023 13:59:57.401,8.900
08/06/2023 13:59:58.412,8.800
08/06/2023 13:59:59.418,8.800
08/06/2023 14:00:00.419,8.800
08/06/2023 14:00:01.442,8.800
08/06/2023 14:00:02.452,8.800
08/06/2023 14:00:04.453,8.900
08/06/2023 14:00:05.469,8.800
08/06/2023 14:00:06.499,8.800
08/06/2023 14:00:08.500,8.900
08/06/2023 14:00:09.506,8.900
08/06/2023 14:00:10.512,8.800
08/06/2023 14:00:11.517,8.800
08/06/2023 14:00:13.526,8.800
08/06/2023 14:00:14.529,8.800
08/06/2023 14:00:15.551,8.800
08/06/2023 14:00:16.562,8.800
08/06/2023 14:00:17.573,8.900
08/06/2023 14:00:18.575,8.900
08/06/2023 14:00:19.579,8.800
08/06/2023 14:00:20.592,8.800
08/06/2023 14:00:21.604,8.800
08/06/2023 14:00:22.612,8.900
08/06/2023 14:00:24.625,8.800
08/06/2023 14:00:26.624,8.900
08/06/2023 14:00:27.636,8.900
08/06/2023 14:00:28.650,8.900
08/06/2023 14:00:29.656,8.800
08/06/2023 14:00:31.666,8.900
08/06/2023 14:00:32.668,8.800
08/06/2023 14:00:34.684,8.800
08/06/2023 14:00:35.704,8.800
08/06/2023 14:00:36.716,8.900
08/06/2023 14:00:38.716,8.800
08/06/2023 14:00:39.717,8.800
08/06/2023 14:00:41.718,8.800
08/06/2023 14:00:42.725,8.800
08/06/2023 14:00:44.727,8.800
08/06/2023 14:00:45.746,8.900
08/06/2023 14:00:46.747,8.900
08/06/2023 14:00:47.758,8.800
08/06/2023 14:00:49.761,8.900
08/06/2023 14:00:50.766,8.800
08/06/2023 14:00:51.777,8.800
08/06/2023 14:00:52.788,8.800
08/06/2023 14:00:53.795,8.900
08/06/2023 14:00:54.802,8.900
08/06/2023 14:00:55.817,8.800
08/06/2023 14:00:56.821,8.800
08/06/2023 14:00:57.823,8.800
08/06/2023 14:00:58.824,8.900
08/06/2023 14:00:59.839,8.900
08/06/2023 14:01:01.840,8.900
08/06/2023 14:01:03.840,8.900
08/06/2023 14:01:04.847,8.800
08/06/2023 14:01:05.858,8.800
08/06/2023 14:01:06.894,8.800
08/06/2023 14:01:07.903,8.900
08/06/2023 14:01:08.907,8.800
08/06/2023 14:01:09.916,8.800
08/06/2023 14:01:10.923,8.900
08/06/2023 14:01:11.933,8.900
08/06/2023 14:01:12.935,8.900
08/06/2023 14:01:13.943,8.800
08/06/2023 14:01:14.953,8.800
08/06/2023 14:01:15.956,8.900
08/06/2023 14:01:16.960,8.900
08/06/2023 14:01:17.984,8.800
08/06/2023 14:01:18.998,8.800
08/06/2023 14:01:20.015,8.900
08/06/2023 14:01:22.018,8.800
08/06/2023 14:01:23.037,8.900
08/06/2023 14:01:24.039,8.800
08/06/2023 14:01:25.044,8.900
