'EPIC QMB.PID.MV Log File

'Date,QMB.PID.MV
08/06/2023 14:57:09.527,27.00
08/06/2023 14:57:11.538,27.10
08/06/2023 14:57:12.547,27.00
08/06/2023 14:57:13.559,27.10
08/06/2023 14:57:14.570,27.10
08/06/2023 14:57:15.590,27.10
08/06/2023 14:57:16.597,27.10
08/06/2023 14:57:18.598,27.10
08/06/2023 14:57:19.599,27.10
08/06/2023 14:57:21.604,27.10
08/06/2023 14:57:22.612,27.10
08/06/2023 14:57:23.613,27.10
08/06/2023 14:57:24.627,27.10
08/06/2023 14:57:25.637,27.10
08/06/2023 14:57:26.647,27.10
08/06/2023 14:57:27.657,27.10
08/06/2023 14:57:29.670,27.10
08/06/2023 14:57:30.690,27.10
08/06/2023 14:57:31.701,27.00
08/06/2023 14:57:33.710,27.10
08/06/2023 14:57:34.712,27.10
08/06/2023 14:57:35.718,27.10
08/06/2023 14:57:36.729,27.10
08/06/2023 14:57:37.739,27.00
08/06/2023 14:57:38.748,27.10
08/06/2023 14:57:39.750,27.10
08/06/2023 14:57:40.760,27.10
08/06/2023 14:57:41.763,27.10
08/06/2023 14:57:42.776,27.10
08/06/2023 14:57:43.799,27.10
08/06/2023 14:57:44.811,27.10
08/06/2023 14:57:45.821,27.10
08/06/2023 14:57:47.823,27.10
08/06/2023 14:57:48.829,27.10
08/06/2023 14:57:49.841,27.10
08/06/2023 14:57:50.845,27.10
08/06/2023 14:57:52.853,27.10
08/06/2023 14:57:53.858,27.10
08/06/2023 14:57:54.868,27.10
08/06/2023 14:57:55.878,27.10
08/06/2023 14:57:56.892,27.10
08/06/2023 14:57:57.907,27.10
08/06/2023 14:57:58.916,27.10
08/06/2023 14:57:59.918,27.10
08/06/2023 14:58:00.936,27.10
08/06/2023 14:58:02.941,27.10
08/06/2023 14:58:03.949,27.10
08/06/2023 14:58:04.951,27.10
08/06/2023 14:58:05.954,27.10
08/06/2023 14:58:07.969,27.10
08/06/2023 14:58:08.982,27.10
08/06/2023 14:58:09.999,27.10
08/06/2023 14:58:11.004,27.10
08/06/2023 14:58:12.009,27.10
08/06/2023 14:58:14.015,27.10
08/06/2023 14:58:16.026,27.10
08/06/2023 14:58:17.039,27.10
08/06/2023 14:58:18.060,27.10
08/06/2023 14:58:20.063,27.10
08/06/2023 14:58:21.074,27.10
08/06/2023 14:58:22.078,27.10
08/06/2023 14:58:23.098,27.10
08/06/2023 14:58:24.111,27.10
08/06/2023 14:58:25.122,27.10
08/06/2023 14:58:26.124,27.10
08/06/2023 14:58:28.133,27.10
08/06/2023 14:58:29.134,27.10
08/06/2023 14:58:31.149,27.10
08/06/2023 14:58:32.176,27.10
08/06/2023 14:58:33.190,27.10
08/06/2023 14:58:34.197,27.10
08/06/2023 14:58:35.209,27.10
08/06/2023 14:58:36.217,27.10
08/06/2023 14:58:37.228,27.10
08/06/2023 14:58:38.239,27.10
08/06/2023 14:58:39.250,27.10
08/06/2023 14:58:40.261,27.10
08/06/2023 14:58:41.265,27.10
08/06/2023 14:58:42.280,27.10
08/06/2023 14:58:44.289,27.10
08/06/2023 14:58:45.292,27.10
08/06/2023 14:58:47.297,27.10
08/06/2023 14:58:48.303,27.10
08/06/2023 14:58:49.322,27.10
08/06/2023 14:58:50.336,27.10
08/06/2023 14:58:51.341,27.10
08/06/2023 14:58:52.343,27.10
08/06/2023 14:58:54.345,27.10
08/06/2023 14:58:56.360,27.10
08/06/2023 14:58:57.371,27.10
08/06/2023 14:58:58.382,27.10
08/06/2023 14:59:00.383,27.10
08/06/2023 14:59:01.385,27.10
08/06/2023 14:59:03.387,27.10
08/06/2023 14:59:04.398,27.10
08/06/2023 14:59:05.408,27.10
08/06/2023 14:59:06.420,27.10
08/06/2023 14:59:07.438,27.10
08/06/2023 14:59:08.452,27.10
08/06/2023 14:59:09.464,27.10
08/06/2023 14:59:10.467,27.10
08/06/2023 14:59:11.481,27.10
08/06/2023 14:59:12.486,27.10
08/06/2023 14:59:14.490,27.10
08/06/2023 14:59:15.505,27.10
08/06/2023 14:59:17.506,27.10
08/06/2023 14:59:18.510,27.10
08/06/2023 14:59:19.534,27.10
08/06/2023 14:59:20.544,27.10
08/06/2023 14:59:21.556,27.10
08/06/2023 14:59:22.572,27.10
08/06/2023 14:59:23.594,27.10
08/06/2023 14:59:24.605,27.10
08/06/2023 14:59:25.620,27.10
08/06/2023 14:59:26.639,27.10
08/06/2023 14:59:27.652,27.10
08/06/2023 14:59:28.669,27.10
08/06/2023 14:59:29.672,27.10
08/06/2023 14:59:30.685,27.10
08/06/2023 14:59:31.695,27.10
08/06/2023 14:59:33.700,27.10
08/06/2023 14:59:34.703,27.10
08/06/2023 14:59:35.715,27.10
08/06/2023 14:59:36.734,27.10
08/06/2023 14:59:37.753,27.10
08/06/2023 14:59:38.775,27.10
08/06/2023 14:59:39.798,27.10
08/06/2023 14:59:40.802,27.10
08/06/2023 14:59:41.811,27.10
08/06/2023 14:59:42.831,27.10
08/06/2023 14:59:43.835,27.10
08/06/2023 14:59:44.858,27.10
08/06/2023 14:59:46.860,27.10
08/06/2023 14:59:47.873,27.10
08/06/2023 14:59:49.873,27.10
08/06/2023 14:59:50.885,27.10
08/06/2023 14:59:51.899,27.10
08/06/2023 14:59:52.910,27.10
08/06/2023 14:59:53.921,27.10
08/06/2023 14:59:54.925,27.10
08/06/2023 14:59:55.935,27.10
08/06/2023 14:59:57.945,27.10
08/06/2023 14:59:58.946,27.10
08/06/2023 14:59:59.955,27.10
08/06/2023 15:00:00.980,27.10
08/06/2023 15:00:01.991,27.10
08/06/2023 15:00:03.013,27.10
08/06/2023 15:00:04.017,27.10
08/06/2023 15:00:05.036,27.10
08/06/2023 15:00:07.039,27.10
08/06/2023 15:00:08.052,27.10
08/06/2023 15:00:09.073,27.10
08/06/2023 15:00:10.082,27.10
08/06/2023 15:00:12.086,27.10
08/06/2023 15:00:13.091,27.10
08/06/2023 15:00:14.098,27.10
08/06/2023 15:00:15.112,27.10
08/06/2023 15:00:16.119,27.10
08/06/2023 15:00:17.122,27.10
08/06/2023 15:00:18.130,27.10
08/06/2023 15:00:19.134,27.10
08/06/2023 15:00:20.143,27.10
08/06/2023 15:00:22.149,27.10
08/06/2023 15:00:23.151,27.10
08/06/2023 15:00:24.162,27.10
08/06/2023 15:00:25.185,27.10
08/06/2023 15:00:26.201,27.10
08/06/2023 15:00:27.210,27.10
08/06/2023 15:00:28.240,27.10
08/06/2023 15:00:29.250,27.10
08/06/2023 15:00:31.252,27.10
08/06/2023 15:00:32.282,27.10
08/06/2023 15:00:33.290,27.10
08/06/2023 15:00:34.293,27.10
08/06/2023 15:00:35.302,27.10
08/06/2023 15:00:36.312,27.10
08/06/2023 15:00:37.314,27.10
08/06/2023 15:00:38.325,27.10
08/06/2023 15:00:39.336,27.10
08/06/2023 15:00:40.348,27.10
08/06/2023 15:00:41.367,27.10
08/06/2023 15:00:42.378,27.10
08/06/2023 15:00:43.393,27.10
08/06/2023 15:00:44.413,27.10
08/06/2023 15:00:45.434,27.10
08/06/2023 15:00:46.448,27.10
08/06/2023 15:00:47.462,27.10
08/06/2023 15:00:48.472,27.10
08/06/2023 15:00:49.480,27.10
08/06/2023 15:00:50.485,27.10
08/06/2023 15:00:51.494,27.10
08/06/2023 15:00:52.516,27.10
08/06/2023 15:00:53.522,27.10
08/06/2023 15:00:54.554,27.10
08/06/2023 15:00:55.576,27.10
08/06/2023 15:00:56.597,27.10
08/06/2023 15:00:57.604,27.10
08/06/2023 15:00:58.605,27.10
08/06/2023 15:00:59.614,27.10
08/06/2023 15:01:00.627,27.10
08/06/2023 15:01:01.637,27.10
08/06/2023 15:01:03.648,27.10
08/06/2023 15:01:04.659,27.10
08/06/2023 15:01:05.672,27.10
08/06/2023 15:01:06.683,27.10
08/06/2023 15:01:07.685,27.10
08/06/2023 15:01:08.686,27.10
08/06/2023 15:01:10.687,27.10
08/06/2023 15:01:11.700,27.10
08/06/2023 15:01:12.716,27.10
08/06/2023 15:01:13.734,27.10
08/06/2023 15:01:14.746,27.10
08/06/2023 15:01:15.748,27.10
08/06/2023 15:01:16.759,27.10
08/06/2023 15:01:17.774,27.10
08/06/2023 15:01:19.778,27.10
08/06/2023 15:01:20.787,27.10
08/06/2023 15:01:21.789,27.10
08/06/2023 15:01:22.803,27.10
08/06/2023 15:01:23.813,27.10
08/06/2023 15:01:24.827,27.10
08/06/2023 15:01:25.838,27.10
08/06/2023 15:01:26.845,27.10
08/06/2023 15:01:27.857,27.10
08/06/2023 15:01:28.866,27.10
08/06/2023 15:01:29.896,27.10
08/06/2023 15:01:30.908,27.10
08/06/2023 15:01:31.921,27.10
08/06/2023 15:01:32.940,27.10
08/06/2023 15:01:33.942,27.10
08/06/2023 15:01:34.946,27.10
08/06/2023 15:01:36.948,27.10
08/06/2023 15:01:37.961,27.10
08/06/2023 15:01:38.969,27.10
08/06/2023 15:01:40.976,27.10
08/06/2023 15:01:42.977,27.10
08/06/2023 15:01:43.979,27.10
08/06/2023 15:01:44.992,27.10
08/06/2023 15:01:46.011,27.10
08/06/2023 15:01:47.027,27.10
08/06/2023 15:01:48.028,27.10
08/06/2023 15:01:49.034,27.10
08/06/2023 15:01:50.041,27.10
08/06/2023 15:01:51.051,27.10
08/06/2023 15:01:52.061,27.10
08/06/2023 15:01:53.084,27.10
08/06/2023 15:01:54.102,27.10
08/06/2023 15:01:55.114,27.10
08/06/2023 15:01:56.127,27.10
08/06/2023 15:01:57.137,27.10
08/06/2023 15:01:59.140,27.10
08/06/2023 15:02:00.151,27.10
08/06/2023 15:02:01.161,27.10
08/06/2023 15:02:02.171,27.10
08/06/2023 15:02:03.183,27.10
08/06/2023 15:02:04.194,27.10
08/06/2023 15:02:05.210,27.10
08/06/2023 15:02:06.220,27.10
08/06/2023 15:02:07.228,27.10
08/06/2023 15:02:08.242,27.10
08/06/2023 15:02:09.271,27.10
08/06/2023 15:02:10.280,27.10
08/06/2023 15:02:11.291,27.10
08/06/2023 15:02:13.294,27.10
08/06/2023 15:02:14.296,27.10
08/06/2023 15:02:15.316,27.10
08/06/2023 15:02:16.326,27.10
08/06/2023 15:02:17.349,27.10
08/06/2023 15:02:18.358,27.10
08/06/2023 15:02:19.370,27.10
08/06/2023 15:02:20.373,27.10
08/06/2023 15:02:22.373,27.10
08/06/2023 15:02:23.384,27.10
08/06/2023 15:02:24.393,27.10
08/06/2023 15:02:26.392,27.10
08/06/2023 15:02:28.394,27.10
08/06/2023 15:02:29.405,27.10
08/06/2023 15:02:30.408,27.10
08/06/2023 15:02:31.425,27.10
08/06/2023 15:02:33.429,27.10
08/06/2023 15:02:34.442,27.10
08/06/2023 15:02:35.452,27.10
08/06/2023 15:02:36.474,27.10
08/06/2023 15:02:37.487,27.10
08/06/2023 15:02:38.501,27.10
08/06/2023 15:02:39.516,27.10
08/06/2023 15:02:40.522,27.10
08/06/2023 15:02:41.543,27.10
08/06/2023 15:02:43.543,27.10
08/06/2023 15:02:44.555,27.10
08/06/2023 15:02:45.586,27.10
08/06/2023 15:02:46.594,27.10
08/06/2023 15:02:47.604,27.10
08/06/2023 15:02:48.613,27.10
08/06/2023 15:02:50.613,27.10
08/06/2023 15:02:51.624,27.10
08/06/2023 15:02:53.634,27.10
08/06/2023 15:02:54.645,27.10
08/06/2023 15:02:56.645,27.10
08/06/2023 15:02:57.656,27.10
08/06/2023 15:02:58.657,27.10
08/06/2023 15:02:59.667,27.10
08/06/2023 15:03:01.669,27.10
08/06/2023 15:03:02.688,27.10
08/06/2023 15:03:03.696,27.10
08/06/2023 15:03:04.718,27.10
08/06/2023 15:03:05.729,27.10
08/06/2023 15:03:06.749,27.10
08/06/2023 15:03:07.758,27.10
08/06/2023 15:03:08.764,27.10
08/06/2023 15:03:09.778,27.10
08/06/2023 15:03:10.799,27.10
08/06/2023 15:03:11.818,27.10
08/06/2023 15:03:12.829,27.10
08/06/2023 15:03:13.839,27.10
08/06/2023 15:03:15.844,27.10
08/06/2023 15:03:16.850,27.10
08/06/2023 15:03:17.853,27.10
08/06/2023 15:03:18.866,27.10
08/06/2023 15:03:19.877,27.10
08/06/2023 15:03:20.887,27.10
08/06/2023 15:03:22.889,27.10
08/06/2023 15:03:23.898,27.10
08/06/2023 15:03:25.911,27.10
08/06/2023 15:03:26.921,27.10
08/06/2023 15:03:27.939,27.10
08/06/2023 15:03:28.949,27.10
08/06/2023 15:03:29.960,27.10
08/06/2023 15:03:30.969,27.10
08/06/2023 15:03:31.981,27.10
08/06/2023 15:03:32.999,27.10
08/06/2023 15:03:35.009,27.10
08/06/2023 15:03:37.013,27.10
08/06/2023 15:03:38.024,27.10
08/06/2023 15:03:39.044,27.10
08/06/2023 15:03:40.045,27.10
08/06/2023 15:03:41.056,27.10
08/06/2023 15:03:42.059,27.10
08/06/2023 15:03:43.069,27.10
08/06/2023 15:03:44.094,27.10
08/06/2023 15:03:45.108,27.10
08/06/2023 15:03:46.121,27.10
08/06/2023 15:03:48.125,27.10
08/06/2023 15:03:49.134,27.10
08/06/2023 15:03:50.136,27.10
08/06/2023 15:03:52.135,27.10
08/06/2023 15:03:53.138,27.10
08/06/2023 15:03:54.148,27.10
08/06/2023 15:03:55.170,27.10
08/06/2023 15:03:56.189,27.10
08/06/2023 15:03:57.202,27.10
08/06/2023 15:03:58.231,27.10
08/06/2023 15:03:59.242,27.10
08/06/2023 15:04:00.260,27.10
08/06/2023 15:04:01.264,27.10
08/06/2023 15:04:02.268,27.10
08/06/2023 15:04:04.283,27.10
08/06/2023 15:04:06.281,27.10
08/06/2023 15:04:07.283,27.10
08/06/2023 15:04:08.295,27.10
08/06/2023 15:04:10.310,27.10
08/06/2023 15:04:11.320,27.10
08/06/2023 15:04:13.320,27.10
08/06/2023 15:04:15.320,27.10
08/06/2023 15:04:16.325,27.10
08/06/2023 15:04:17.345,27.10
08/06/2023 15:04:18.354,27.10
08/06/2023 15:04:20.358,27.10
08/06/2023 15:04:21.376,27.10
08/06/2023 15:04:22.394,27.10
08/06/2023 15:04:24.394,27.10
08/06/2023 15:04:25.404,27.10
08/06/2023 15:04:26.420,27.10
08/06/2023 15:04:27.421,27.10
08/06/2023 15:04:28.435,27.10
08/06/2023 15:04:29.446,27.10
08/06/2023 15:04:30.465,27.10
08/06/2023 15:04:32.472,27.10
08/06/2023 15:04:33.479,27.10
08/06/2023 15:04:34.488,27.10
08/06/2023 15:04:35.489,27.10
08/06/2023 15:04:37.493,27.10
08/06/2023 15:04:38.512,27.10
08/06/2023 15:04:39.514,27.10
08/06/2023 15:04:41.515,27.10
08/06/2023 15:04:42.534,27.10
08/06/2023 15:04:44.534,27.10
08/06/2023 15:04:45.543,27.10
08/06/2023 15:04:46.552,27.10
08/06/2023 15:04:47.562,27.10
08/06/2023 15:04:48.584,27.10
08/06/2023 15:04:49.602,27.10
08/06/2023 15:04:50.609,27.10
08/06/2023 15:04:52.612,27.10
08/06/2023 15:04:53.616,27.10
08/06/2023 15:04:54.630,27.10
08/06/2023 15:04:55.631,27.10
08/06/2023 15:04:56.640,27.10
08/06/2023 15:04:57.642,27.10
08/06/2023 15:04:58.660,27.10
08/06/2023 15:04:59.672,27.10
08/06/2023 15:05:00.690,27.10
08/06/2023 15:05:02.694,27.10
08/06/2023 15:05:03.705,27.10
08/06/2023 15:05:04.724,27.10
08/06/2023 15:05:05.737,27.10
08/06/2023 15:05:06.749,27.10
08/06/2023 15:05:07.750,27.10
08/06/2023 15:05:08.762,27.10
08/06/2023 15:05:10.763,27.10
08/06/2023 15:05:11.783,27.10
08/06/2023 15:05:12.798,27.10
08/06/2023 15:05:13.809,27.10
08/06/2023 15:05:14.825,27.10
08/06/2023 15:05:15.846,27.10
08/06/2023 15:05:16.864,27.10
08/06/2023 15:05:17.876,27.10
08/06/2023 15:05:18.884,27.10
08/06/2023 15:05:20.891,27.10
08/06/2023 15:05:22.891,27.10
08/06/2023 15:05:23.906,27.10
08/06/2023 15:05:25.908,27.10
08/06/2023 15:05:26.914,27.10
08/06/2023 15:05:28.916,27.10
08/06/2023 15:05:29.925,27.10
08/06/2023 15:05:30.935,27.10
08/06/2023 15:05:32.943,27.10
08/06/2023 15:05:33.945,27.10
08/06/2023 15:05:35.964,27.10
08/06/2023 15:05:36.983,27.10
08/06/2023 15:05:38.988,27.10
08/06/2023 15:05:39.992,27.10
08/06/2023 15:05:41.013,27.10
08/06/2023 15:05:42.015,27.10
08/06/2023 15:05:43.025,27.10
08/06/2023 15:05:44.042,27.10
08/06/2023 15:05:45.059,27.10
08/06/2023 15:05:46.078,27.10
08/06/2023 15:05:47.087,27.10
08/06/2023 15:05:49.088,27.10
08/06/2023 15:05:51.098,27.10
08/06/2023 15:05:52.101,27.10
08/06/2023 15:05:53.111,27.10
08/06/2023 15:05:54.129,27.10
08/06/2023 15:05:55.140,27.10
08/06/2023 15:05:57.152,27.10
08/06/2023 15:05:59.151,27.10
08/06/2023 15:06:00.159,27.10
08/06/2023 15:06:01.305,27.10
08/06/2023 15:06:02.394,27.10
08/06/2023 15:06:03.404,27.10
08/06/2023 15:06:04.422,27.10
08/06/2023 15:06:05.423,27.10
08/06/2023 15:06:07.422,27.10
08/06/2023 15:06:09.423,27.10
08/06/2023 15:06:11.422,27.10
08/06/2023 15:06:13.421,27.10
08/06/2023 15:06:14.427,27.10
08/06/2023 15:06:15.442,27.10
08/06/2023 15:06:17.442,27.10
08/06/2023 15:06:19.442,27.10
08/06/2023 15:06:21.442,27.10
08/06/2023 15:06:22.464,27.10
08/06/2023 15:06:23.482,27.10
08/06/2023 15:06:25.482,27.10
08/06/2023 15:06:27.481,27.10
08/06/2023 15:06:28.493,27.10
08/06/2023 15:06:29.509,27.10
08/06/2023 15:06:30.527,27.10
08/06/2023 15:06:32.530,27.10
08/06/2023 15:06:33.549,27.10
08/06/2023 15:06:34.574,27.10
08/06/2023 15:06:35.589,27.10
08/06/2023 15:06:36.608,27.10
08/06/2023 15:06:38.609,27.10
08/06/2023 15:06:39.629,27.10
08/06/2023 15:06:40.663,27.10
08/06/2023 15:06:41.671,27.10
08/06/2023 15:06:42.689,27.10
08/06/2023 15:06:43.709,27.10
08/06/2023 15:06:44.728,27.10
08/06/2023 15:06:46.731,27.10
08/06/2023 15:06:47.747,27.10
08/06/2023 15:06:49.747,27.10
08/06/2023 15:06:50.749,27.10
08/06/2023 15:06:51.768,27.10
08/06/2023 15:06:53.769,27.10
08/06/2023 15:06:54.789,27.10
08/06/2023 15:06:55.809,27.10
08/06/2023 15:06:56.829,27.10
08/06/2023 15:06:57.848,27.10
08/06/2023 15:06:59.849,27.10
08/06/2023 15:07:01.848,27.10
08/06/2023 15:07:03.847,27.10
08/06/2023 15:07:04.868,27.10
08/06/2023 15:07:05.890,27.10
08/06/2023 15:07:06.915,27.10
08/06/2023 15:07:07.927,27.10
08/06/2023 15:07:08.928,27.10
08/06/2023 15:07:10.928,27.10
08/06/2023 15:07:12.927,27.10
08/06/2023 15:07:14.929,27.10
08/06/2023 15:07:15.936,27.10
08/06/2023 15:07:16.949,27.10
08/06/2023 15:07:17.968,27.10
08/06/2023 15:07:19.967,27.10
08/06/2023 15:07:20.969,27.10
08/06/2023 15:07:22.967,27.10
08/06/2023 15:07:23.970,27.10
08/06/2023 15:07:24.991,27.10
08/06/2023 15:07:26.009,27.10
08/06/2023 15:07:27.027,27.10
08/06/2023 15:07:29.030,27.10
08/06/2023 15:07:30.046,27.10
08/06/2023 15:07:32.046,27.10
08/06/2023 15:07:34.046,27.10
08/06/2023 15:07:36.048,27.10
08/06/2023 15:07:38.046,27.10
08/06/2023 15:07:40.046,27.10
08/06/2023 15:07:42.046,27.10
08/06/2023 15:07:44.046,27.10
08/06/2023 15:07:46.046,27.10
08/06/2023 15:07:48.046,27.10
08/06/2023 15:07:50.047,27.10
08/06/2023 15:07:52.046,27.10
08/06/2023 15:07:54.047,27.10
08/06/2023 15:07:56.046,27.10
08/06/2023 15:07:58.046,27.10
08/06/2023 15:07:59.047,27.10
08/06/2023 15:08:01.046,27.10
08/06/2023 15:08:03.046,27.10
08/06/2023 15:08:05.049,27.10
08/06/2023 15:08:07.049,27.10
08/06/2023 15:08:08.069,27.10
08/06/2023 15:08:09.090,27.10
08/06/2023 15:08:10.108,27.10
08/06/2023 15:08:11.128,27.10
08/06/2023 15:08:13.128,27.10
08/06/2023 15:08:14.129,27.10
08/06/2023 15:08:15.149,27.10
08/06/2023 15:08:16.168,27.10
08/06/2023 15:08:18.169,27.10
08/06/2023 15:08:19.188,27.10
08/06/2023 15:08:21.189,27.10
08/06/2023 15:08:22.207,27.10
08/06/2023 15:08:23.208,27.10
08/06/2023 15:08:25.208,27.10
08/06/2023 15:08:27.208,27.10
08/06/2023 15:08:29.207,27.10
08/06/2023 15:08:30.213,27.10
08/06/2023 15:08:31.230,27.10
08/06/2023 15:08:32.247,27.10
08/06/2023 15:08:33.249,27.10
08/06/2023 15:08:35.247,27.10
08/06/2023 15:08:36.248,27.10
08/06/2023 15:08:38.247,27.10
08/06/2023 15:08:40.248,27.10
08/06/2023 15:08:42.247,27.10
08/06/2023 15:08:44.247,27.10
08/06/2023 15:08:46.246,27.10
08/06/2023 15:08:47.247,27.10
08/06/2023 15:08:48.257,27.10
08/06/2023 15:08:49.271,27.10
08/06/2023 15:08:50.289,27.10
08/06/2023 15:08:51.309,27.10
08/06/2023 15:08:52.327,27.10
08/06/2023 15:08:54.328,27.10
08/06/2023 15:08:56.327,27.10
08/06/2023 15:08:57.328,27.10
08/06/2023 15:08:59.328,27.10
08/06/2023 15:09:01.328,27.10
08/06/2023 15:09:03.327,27.10
08/06/2023 15:09:04.328,27.10
08/06/2023 15:09:06.327,27.10
08/06/2023 15:09:07.328,27.10
08/06/2023 15:09:09.330,27.10
08/06/2023 15:09:10.347,27.10
08/06/2023 15:09:12.347,27.10
08/06/2023 15:09:13.349,27.10
08/06/2023 15:09:14.368,27.10
08/06/2023 15:09:16.367,27.10
08/06/2023 15:09:18.367,27.10
08/06/2023 15:09:20.367,27.10
08/06/2023 15:09:22.368,27.10
08/06/2023 15:09:24.372,27.10
08/06/2023 15:09:25.389,27.10
08/06/2023 15:09:26.408,27.10
08/06/2023 15:09:28.408,27.10
08/06/2023 15:09:29.427,27.10
08/06/2023 15:09:31.428,27.10
08/06/2023 15:09:33.427,27.10
08/06/2023 15:09:35.427,27.10
08/06/2023 15:09:36.432,27.10
08/06/2023 15:09:37.456,27.10
08/06/2023 15:09:38.467,27.10
08/06/2023 15:09:40.468,27.10
08/06/2023 15:09:42.467,27.10
08/06/2023 15:09:44.468,27.10
08/06/2023 15:09:45.469,27.10
08/06/2023 15:09:46.487,27.10
08/06/2023 15:09:48.488,27.10
08/06/2023 15:09:50.488,27.10
08/06/2023 15:09:52.488,27.10
08/06/2023 15:09:54.487,27.10
08/06/2023 15:09:56.486,27.10
08/06/2023 15:09:57.487,27.10
08/06/2023 15:09:59.487,27.10
08/06/2023 15:10:00.488,27.10
08/06/2023 15:10:01.491,27.10
08/06/2023 15:10:02.508,27.10
08/06/2023 15:10:03.519,27.10
08/06/2023 15:10:04.536,27.10
08/06/2023 15:10:05.547,27.10
08/06/2023 15:10:06.561,27.10
08/06/2023 15:10:07.574,27.10
08/06/2023 15:10:09.577,27.10
08/06/2023 15:10:10.597,27.10
08/06/2023 15:10:11.615,27.10
08/06/2023 15:10:12.634,27.10
08/06/2023 15:10:14.635,27.10
08/06/2023 15:10:15.654,27.10
08/06/2023 15:10:17.654,27.10
08/06/2023 15:10:19.654,27.10
08/06/2023 15:10:20.655,27.10
08/06/2023 15:10:21.674,27.10
08/06/2023 15:10:22.676,27.10
08/06/2023 15:10:23.702,27.10
08/06/2023 15:10:24.714,27.10
08/06/2023 15:10:26.715,27.10
08/06/2023 15:10:27.735,27.10
08/06/2023 15:10:29.733,27.10
08/06/2023 15:10:31.734,27.10
08/06/2023 15:10:32.754,27.10
08/06/2023 15:10:33.755,27.10
08/06/2023 15:10:34.774,27.10
08/06/2023 15:10:36.776,27.10
08/06/2023 15:10:37.797,27.10
08/06/2023 15:10:38.825,27.10
08/06/2023 15:10:39.835,27.10
08/06/2023 15:10:40.856,27.10
08/06/2023 15:10:41.874,27.10
08/06/2023 15:10:43.875,27.10
08/06/2023 15:10:44.896,27.10
08/06/2023 15:10:45.914,27.10
08/06/2023 15:10:47.914,27.10
08/06/2023 15:10:49.913,27.10
08/06/2023 15:10:50.915,27.10
08/06/2023 15:10:51.934,27.10
08/06/2023 15:10:52.936,27.10
08/06/2023 15:10:53.954,27.10
08/06/2023 15:10:54.975,27.10
08/06/2023 15:10:55.995,27.10
08/06/2023 15:10:57.014,27.10
08/06/2023 15:10:59.015,27.10
08/06/2023 15:11:00.034,27.10
08/06/2023 15:11:02.034,27.10
08/06/2023 15:11:04.034,27.10
08/06/2023 15:11:06.033,27.10
08/06/2023 15:11:08.033,27.10
08/06/2023 15:11:10.034,27.10
08/06/2023 15:11:12.033,27.10
08/06/2023 15:11:13.036,27.10
08/06/2023 15:11:14.054,27.10
08/06/2023 15:11:16.055,27.10
08/06/2023 15:11:17.074,27.10
08/06/2023 15:11:19.074,27.10
08/06/2023 15:11:21.074,27.10
08/06/2023 15:11:23.076,27.10
08/06/2023 15:11:24.094,27.10
08/06/2023 15:11:26.094,27.10
08/06/2023 15:11:28.093,27.10
08/06/2023 15:11:29.095,27.10
08/06/2023 15:11:30.114,27.10
08/06/2023 15:11:31.145,27.10
08/06/2023 15:11:32.154,27.10
08/06/2023 15:11:34.153,27.10
08/06/2023 15:11:36.153,27.10
08/06/2023 15:11:38.154,27.10
08/06/2023 15:11:40.153,27.10
08/06/2023 15:11:42.153,27.10
08/06/2023 15:11:43.154,27.10
08/06/2023 15:11:45.153,27.10
08/06/2023 15:11:46.157,27.10
08/06/2023 15:11:47.175,27.10
08/06/2023 15:11:48.197,27.10
08/06/2023 15:11:49.218,27.10
08/06/2023 15:11:50.234,27.10
08/06/2023 15:11:52.233,27.10
08/06/2023 15:11:54.233,27.10
08/06/2023 15:11:55.235,27.10
08/06/2023 15:11:56.254,27.10
08/06/2023 15:11:58.254,27.10
08/06/2023 15:12:00.254,27.10
08/06/2023 15:12:02.254,27.10
08/06/2023 15:12:04.254,27.10
08/06/2023 15:12:05.263,27.10
08/06/2023 15:12:06.274,27.10
08/06/2023 15:12:08.276,27.10
08/06/2023 15:12:09.294,27.10
08/06/2023 15:12:10.314,27.10
08/06/2023 15:12:11.334,27.10
08/06/2023 15:12:12.357,27.10
08/06/2023 15:12:13.375,27.10
08/06/2023 15:12:14.397,27.10
08/06/2023 15:12:15.414,27.10
08/06/2023 15:12:16.434,27.10
08/06/2023 15:12:17.454,27.10
08/06/2023 15:12:18.474,27.10
08/06/2023 15:12:19.502,27.10
08/06/2023 15:12:20.513,27.10
08/06/2023 15:12:21.535,27.10
08/06/2023 15:12:22.556,27.10
08/06/2023 15:12:23.576,27.10
08/06/2023 15:12:24.594,27.10
08/06/2023 15:12:25.615,27.20
08/06/2023 15:12:26.634,27.10
08/06/2023 15:12:27.654,27.10
08/06/2023 15:12:28.674,27.10
08/06/2023 15:12:29.695,27.10
08/06/2023 15:12:30.714,27.10
08/06/2023 15:12:31.734,27.10
08/06/2023 15:12:32.756,27.10
08/06/2023 15:12:33.778,27.10
08/06/2023 15:12:34.796,27.10
08/06/2023 15:12:35.814,27.10
08/06/2023 15:12:36.834,27.10
08/06/2023 15:12:37.855,27.20
08/06/2023 15:12:38.875,27.10
08/06/2023 15:12:39.894,27.10
08/06/2023 15:12:40.915,27.10
08/06/2023 15:12:41.935,27.10
08/06/2023 15:12:42.957,27.10
08/06/2023 15:12:43.974,27.10
08/06/2023 15:12:44.998,27.10
08/06/2023 15:12:46.015,27.10
