'EPIC Ba.PID.OP Log File

'Date,Ba.PID.OP
08/06/2023 13:47:59.425,2.900
08/06/2023 13:48:00.436,2.900
08/06/2023 13:48:01.448,2.900
08/06/2023 13:48:02.463,2.900
08/06/2023 13:48:03.481,2.900
08/06/2023 13:48:04.499,2.900
08/06/2023 13:48:05.510,2.900
08/06/2023 13:48:06.528,2.900
08/06/2023 13:48:07.551,2.900
08/06/2023 13:48:08.568,2.900
08/06/2023 13:48:09.581,2.900
08/06/2023 13:48:11.593,2.900
08/06/2023 13:48:12.608,2.900
08/06/2023 13:48:13.619,2.900
08/06/2023 13:48:14.633,2.900
08/06/2023 13:48:15.648,2.900
08/06/2023 13:48:16.656,2.900
08/06/2023 13:48:18.658,2.900
08/06/2023 13:48:19.671,2.900
08/06/2023 13:48:20.683,2.900
08/06/2023 13:48:21.697,2.900
08/06/2023 13:48:23.707,2.900
08/06/2023 13:48:25.720,2.900
08/06/2023 13:48:26.731,2.900
08/06/2023 13:48:28.732,2.900
08/06/2023 13:48:29.742,2.900
08/06/2023 13:48:30.762,2.900
08/06/2023 13:48:32.764,2.900
08/06/2023 13:48:34.766,2.900
08/06/2023 13:48:36.769,2.900
08/06/2023 13:48:37.780,2.900
08/06/2023 13:48:38.796,2.900
08/06/2023 13:48:39.808,2.900
08/06/2023 13:48:40.826,2.900
08/06/2023 13:48:42.841,2.900
08/06/2023 13:48:43.850,2.900
08/06/2023 13:48:44.853,2.900
08/06/2023 13:48:45.855,2.900
08/06/2023 13:48:46.866,2.900
08/06/2023 13:48:47.875,2.900
08/06/2023 13:48:48.877,2.900
08/06/2023 13:48:49.889,2.900
08/06/2023 13:48:50.900,2.900
08/06/2023 13:48:51.905,2.900
08/06/2023 13:48:52.922,2.900
08/06/2023 13:48:53.939,2.900
08/06/2023 13:48:54.953,2.900
08/06/2023 13:48:55.962,2.900
08/06/2023 13:48:56.992,2.900
08/06/2023 13:48:58.013,2.900
08/06/2023 13:48:59.016,2.900
08/06/2023 13:49:00.029,2.900
08/06/2023 13:49:01.031,2.900
08/06/2023 13:49:02.043,2.900
08/06/2023 13:49:03.062,2.900
08/06/2023 13:49:04.063,2.900
08/06/2023 13:49:05.073,2.900
08/06/2023 13:49:07.076,2.900
08/06/2023 13:49:09.076,2.900
08/06/2023 13:49:11.094,2.900
08/06/2023 13:49:12.111,2.900
08/06/2023 13:49:13.113,2.900
08/06/2023 13:49:14.124,2.900
08/06/2023 13:49:16.134,2.900
08/06/2023 13:49:18.134,2.900
08/06/2023 13:49:19.137,2.900
08/06/2023 13:49:21.137,2.900
08/06/2023 13:49:23.136,2.900
08/06/2023 13:49:25.136,2.900
08/06/2023 13:49:26.146,2.900
08/06/2023 13:49:27.157,2.900
08/06/2023 13:49:28.171,2.900
08/06/2023 13:49:29.191,2.900
08/06/2023 13:49:30.207,2.900
08/06/2023 13:49:31.218,2.900
08/06/2023 13:49:32.238,2.900
08/06/2023 13:49:33.248,2.900
08/06/2023 13:49:34.250,2.900
08/06/2023 13:49:36.262,2.900
08/06/2023 13:49:37.263,2.900
08/06/2023 13:49:38.274,2.900
08/06/2023 13:49:39.285,2.900
08/06/2023 13:49:40.294,2.900
08/06/2023 13:49:41.296,2.900
08/06/2023 13:49:42.307,2.900
08/06/2023 13:49:43.331,2.900
08/06/2023 13:49:44.340,2.900
08/06/2023 13:49:45.347,2.900
08/06/2023 13:49:46.355,2.900
08/06/2023 13:49:47.375,2.900
08/06/2023 13:49:48.388,2.900
08/06/2023 13:49:50.389,2.900
08/06/2023 13:49:52.392,2.900
08/06/2023 13:49:53.404,2.900
08/06/2023 13:49:54.412,2.900
08/06/2023 13:49:55.413,2.900
08/06/2023 13:49:56.422,2.900
08/06/2023 13:49:57.432,2.900
08/06/2023 13:49:58.446,2.900
08/06/2023 13:49:59.463,2.900
08/06/2023 13:50:00.480,2.900
08/06/2023 13:50:01.481,2.900
08/06/2023 13:50:02.482,2.900
08/06/2023 13:50:03.486,2.900
08/06/2023 13:50:04.498,2.900
08/06/2023 13:50:06.500,2.900
08/06/2023 13:50:07.507,2.900
08/06/2023 13:50:08.509,2.900
08/06/2023 13:50:09.515,2.900
08/06/2023 13:50:10.534,2.900
08/06/2023 13:50:12.546,2.900
08/06/2023 13:50:13.556,2.900
08/06/2023 13:50:14.559,2.900
08/06/2023 13:50:15.560,2.900
08/06/2023 13:50:16.575,2.900
08/06/2023 13:50:17.585,2.900
08/06/2023 13:50:18.599,2.900
08/06/2023 13:50:19.615,2.900
08/06/2023 13:50:20.628,2.900
08/06/2023 13:50:21.642,2.900
08/06/2023 13:50:22.653,2.900
08/06/2023 13:50:23.665,2.900
08/06/2023 13:50:24.669,2.900
08/06/2023 13:50:25.671,2.900
08/06/2023 13:50:27.673,2.900
08/06/2023 13:50:28.682,2.900
08/06/2023 13:50:29.685,2.900
08/06/2023 13:50:30.686,2.900
08/06/2023 13:50:31.688,2.900
08/06/2023 13:50:32.707,2.900
08/06/2023 13:50:33.714,2.900
08/06/2023 13:50:34.717,2.900
08/06/2023 13:50:35.729,2.900
08/06/2023 13:50:36.739,2.900
08/06/2023 13:50:38.749,2.900
08/06/2023 13:50:39.763,2.900
08/06/2023 13:50:41.763,2.900
08/06/2023 13:50:42.767,2.900
08/06/2023 13:50:43.776,2.900
08/06/2023 13:50:44.785,2.900
08/06/2023 13:50:45.801,2.900
08/06/2023 13:50:46.823,2.900
08/06/2023 13:50:47.841,2.900
08/06/2023 13:50:48.855,2.900
08/06/2023 13:50:49.856,2.900
08/06/2023 13:50:50.871,2.900
08/06/2023 13:50:52.873,2.900
08/06/2023 13:50:53.882,2.900
08/06/2023 13:50:54.885,2.900
08/06/2023 13:50:55.887,2.900
08/06/2023 13:50:56.906,2.900
08/06/2023 13:50:57.916,2.900
08/06/2023 13:50:58.928,2.900
08/06/2023 13:50:59.949,2.900
08/06/2023 13:51:00.973,2.900
08/06/2023 13:51:01.981,2.900
08/06/2023 13:51:02.984,2.900
08/06/2023 13:51:03.997,2.900
08/06/2023 13:51:05.016,2.900
08/06/2023 13:51:07.019,2.900
08/06/2023 13:51:08.037,2.900
08/06/2023 13:51:10.041,2.900
08/06/2023 13:51:11.054,2.900
08/06/2023 13:51:12.062,2.900
08/06/2023 13:51:13.067,2.900
08/06/2023 13:51:14.095,2.900
08/06/2023 13:51:15.103,2.900
08/06/2023 13:51:16.105,2.900
08/06/2023 13:51:17.112,2.900
08/06/2023 13:51:18.122,2.900
08/06/2023 13:51:19.124,2.900
08/06/2023 13:51:21.134,2.900
08/06/2023 13:51:22.155,2.900
08/06/2023 13:51:23.165,2.900
08/06/2023 13:51:24.184,2.900
08/06/2023 13:51:25.193,2.900
08/06/2023 13:51:27.193,2.900
08/06/2023 13:51:28.194,2.900
08/06/2023 13:51:29.200,2.900
08/06/2023 13:51:30.210,2.900
08/06/2023 13:51:31.231,2.900
08/06/2023 13:51:33.232,2.900
08/06/2023 13:51:34.244,2.900
08/06/2023 13:51:35.254,2.900
08/06/2023 13:51:36.271,2.900
08/06/2023 13:51:37.281,2.900
08/06/2023 13:51:39.287,2.900
08/06/2023 13:51:41.287,2.900
08/06/2023 13:51:42.296,2.900
08/06/2023 13:51:44.297,2.900
08/06/2023 13:51:46.307,2.900
08/06/2023 13:51:48.315,2.900
08/06/2023 13:51:49.325,2.900
08/06/2023 13:51:50.329,2.900
08/06/2023 13:51:51.345,2.900
08/06/2023 13:51:52.359,2.900
08/06/2023 13:51:53.373,2.900
08/06/2023 13:51:54.382,2.900
08/06/2023 13:51:55.392,2.900
08/06/2023 13:51:56.395,2.900
08/06/2023 13:51:57.404,2.900
08/06/2023 13:51:59.414,2.900
08/06/2023 13:52:01.414,2.900
08/06/2023 13:52:02.416,2.900
08/06/2023 13:52:03.435,2.900
08/06/2023 13:52:04.446,2.900
08/06/2023 13:52:06.446,2.900
08/06/2023 13:52:07.460,2.900
08/06/2023 13:52:08.466,2.900
08/06/2023 13:52:10.471,2.900
08/06/2023 13:52:11.479,2.900
08/06/2023 13:52:12.488,2.900
08/06/2023 13:52:14.503,2.900
08/06/2023 13:52:15.511,2.900
08/06/2023 13:52:16.531,2.900
08/06/2023 13:52:17.545,2.900
08/06/2023 13:52:18.558,2.900
08/06/2023 13:52:19.588,2.900
08/06/2023 13:52:20.594,2.900
08/06/2023 13:52:21.609,2.900
08/06/2023 13:52:22.626,2.900
08/06/2023 13:52:24.634,2.900
08/06/2023 13:52:25.636,2.900
08/06/2023 13:52:26.640,2.900
08/06/2023 13:52:27.656,2.900
08/06/2023 13:52:28.667,2.900
08/06/2023 13:52:29.686,2.900
08/06/2023 13:52:31.690,2.900
08/06/2023 13:52:32.699,2.900
08/06/2023 13:52:33.714,2.900
08/06/2023 13:52:34.735,2.900
08/06/2023 13:52:35.749,2.900
08/06/2023 13:52:36.769,2.900
08/06/2023 13:52:37.781,2.900
08/06/2023 13:52:38.786,2.900
08/06/2023 13:52:39.796,2.900
08/06/2023 13:52:40.798,2.900
08/06/2023 13:52:41.816,2.900
08/06/2023 13:52:42.823,2.900
08/06/2023 13:52:43.826,2.900
08/06/2023 13:52:44.849,2.900
08/06/2023 13:52:45.860,2.900
08/06/2023 13:52:46.878,2.900
08/06/2023 13:52:47.899,2.900
08/06/2023 13:52:48.923,2.900
08/06/2023 13:52:49.926,2.900
08/06/2023 13:52:51.926,2.900
08/06/2023 13:52:52.934,2.900
08/06/2023 13:52:53.955,2.900
08/06/2023 13:52:55.957,2.900
08/06/2023 13:52:56.962,2.900
08/06/2023 13:52:57.981,2.900
08/06/2023 13:52:58.992,2.900
08/06/2023 13:53:00.011,2.900
08/06/2023 13:53:01.013,2.900
08/06/2023 13:53:02.031,2.900
08/06/2023 13:53:03.033,2.900
08/06/2023 13:53:05.032,2.900
08/06/2023 13:53:06.052,2.900
08/06/2023 13:53:07.069,2.900
08/06/2023 13:53:08.082,2.900
08/06/2023 13:53:09.101,2.900
08/06/2023 13:53:10.112,2.900
08/06/2023 13:53:11.138,2.900
08/06/2023 13:53:12.141,2.900
08/06/2023 13:53:14.156,2.900
08/06/2023 13:53:15.157,2.900
08/06/2023 13:53:16.159,2.900
08/06/2023 13:53:17.170,2.900
08/06/2023 13:53:18.173,2.900
08/06/2023 13:53:19.185,2.900
08/06/2023 13:53:20.188,2.900
08/06/2023 13:53:21.190,2.900
08/06/2023 13:53:22.201,2.900
08/06/2023 13:53:24.206,2.900
08/06/2023 13:53:25.221,2.900
08/06/2023 13:53:27.221,2.900
08/06/2023 13:53:29.233,2.900
08/06/2023 13:53:31.233,2.900
08/06/2023 13:53:32.235,2.900
08/06/2023 13:53:33.252,2.900
08/06/2023 13:53:34.267,2.900
08/06/2023 13:53:35.280,2.900
08/06/2023 13:53:37.284,2.900
08/06/2023 13:53:38.297,2.900
08/06/2023 13:53:39.301,2.900
08/06/2023 13:53:40.303,2.900
08/06/2023 13:53:41.324,2.900
08/06/2023 13:53:42.337,2.900
08/06/2023 13:53:43.345,2.900
08/06/2023 13:53:44.355,2.900
08/06/2023 13:53:45.357,2.900
08/06/2023 13:53:46.374,2.900
08/06/2023 13:53:47.376,2.900
08/06/2023 13:53:49.382,2.900
08/06/2023 13:53:51.384,2.900
08/06/2023 13:53:53.403,2.900
08/06/2023 13:53:54.411,2.900
08/06/2023 13:53:55.423,2.900
08/06/2023 13:53:56.425,2.900
08/06/2023 13:53:57.436,2.900
08/06/2023 13:53:58.459,2.900
08/06/2023 13:53:59.470,2.900
08/06/2023 13:54:00.487,2.900
08/06/2023 13:54:01.493,2.900
08/06/2023 13:54:02.513,2.900
08/06/2023 13:54:04.516,2.900
08/06/2023 13:54:05.535,2.900
08/06/2023 13:54:07.548,2.900
08/06/2023 13:54:08.567,2.900
08/06/2023 13:54:09.576,2.900
08/06/2023 13:54:10.581,2.900
08/06/2023 13:54:11.589,2.900
08/06/2023 13:54:12.612,2.900
08/06/2023 13:54:13.624,2.900
08/06/2023 13:54:15.642,2.900
08/06/2023 13:54:16.654,2.900
08/06/2023 13:54:17.666,2.900
08/06/2023 13:54:19.666,2.900
08/06/2023 13:54:20.667,2.900
08/06/2023 13:54:21.687,2.900
08/06/2023 13:54:22.688,2.900
08/06/2023 13:54:24.687,2.900
08/06/2023 13:54:25.690,2.900
08/06/2023 13:54:26.702,2.900
08/06/2023 13:54:27.711,2.900
08/06/2023 13:54:28.731,2.900
08/06/2023 13:54:29.737,2.900
08/06/2023 13:54:30.754,2.900
08/06/2023 13:54:31.759,2.900
08/06/2023 13:54:32.762,2.900
08/06/2023 13:54:33.765,2.900
08/06/2023 13:54:34.779,2.900
08/06/2023 13:54:35.791,2.900
08/06/2023 13:54:36.794,2.900
08/06/2023 13:54:37.804,2.900
08/06/2023 13:54:38.812,2.900
08/06/2023 13:54:39.822,2.900
08/06/2023 13:54:40.825,2.900
08/06/2023 13:54:41.843,2.900
08/06/2023 13:54:42.860,2.900
08/06/2023 13:54:44.872,2.900
08/06/2023 13:54:45.883,2.900
08/06/2023 13:54:46.885,2.900
08/06/2023 13:54:48.886,2.900
08/06/2023 13:54:49.905,2.900
08/06/2023 13:54:50.912,2.900
08/06/2023 13:54:52.916,2.900
08/06/2023 13:54:53.924,2.900
08/06/2023 13:54:54.934,2.900
08/06/2023 13:54:55.936,2.900
08/06/2023 13:54:56.955,2.900
08/06/2023 13:54:58.959,2.900
08/06/2023 13:54:59.971,2.900
08/06/2023 13:55:00.985,2.900
08/06/2023 13:55:02.995,2.900
08/06/2023 13:55:03.998,2.900
08/06/2023 13:55:05.001,2.900
08/06/2023 13:55:07.002,2.900
08/06/2023 13:55:08.003,2.900
08/06/2023 13:55:10.002,2.900
08/06/2023 13:55:11.003,2.900
08/06/2023 13:55:12.015,2.900
08/06/2023 13:55:13.028,2.900
08/06/2023 13:55:14.047,2.900
08/06/2023 13:55:15.067,2.900
08/06/2023 13:55:16.076,2.900
08/06/2023 13:55:17.084,2.900
08/06/2023 13:55:18.096,2.900
08/06/2023 13:55:19.106,2.900
08/06/2023 13:55:20.124,2.900
08/06/2023 13:55:22.124,2.900
08/06/2023 13:55:24.138,2.900
08/06/2023 13:55:25.150,2.900
08/06/2023 13:55:26.169,2.900
08/06/2023 13:55:27.181,2.900
08/06/2023 13:55:28.203,2.900
08/06/2023 13:55:29.222,2.900
08/06/2023 13:55:30.223,2.900
08/06/2023 13:55:31.226,2.900
08/06/2023 13:55:32.236,2.900
08/06/2023 13:55:34.238,2.900
08/06/2023 13:55:36.237,2.900
08/06/2023 13:55:37.240,2.900
08/06/2023 13:55:38.266,2.900
08/06/2023 13:55:39.285,2.900
08/06/2023 13:55:40.299,2.900
08/06/2023 13:55:42.309,2.900
08/06/2023 13:55:43.313,2.900
08/06/2023 13:55:44.322,2.900
08/06/2023 13:55:46.323,2.900
08/06/2023 13:55:47.343,2.900
08/06/2023 13:55:48.352,2.900
08/06/2023 13:55:50.356,2.900
08/06/2023 13:55:51.370,2.900
08/06/2023 13:55:52.381,2.900
08/06/2023 13:55:54.382,2.900
08/06/2023 13:55:56.382,2.900
08/06/2023 13:55:57.384,2.900
08/06/2023 13:55:58.395,2.900
08/06/2023 13:55:59.409,2.900
08/06/2023 13:56:00.429,2.900
08/06/2023 13:56:01.441,2.900
08/06/2023 13:56:02.450,2.900
08/06/2023 13:56:03.452,2.900
08/06/2023 13:56:04.466,2.900
08/06/2023 13:56:06.467,2.900
08/06/2023 13:56:08.483,2.900
08/06/2023 13:56:09.491,2.900
08/06/2023 13:56:10.503,2.900
08/06/2023 13:56:11.508,2.900
08/06/2023 13:56:12.527,2.900
08/06/2023 13:56:13.530,2.900
08/06/2023 13:56:15.548,2.900
08/06/2023 13:56:16.563,2.900
08/06/2023 13:56:17.574,2.900
08/06/2023 13:56:18.582,2.900
08/06/2023 13:56:19.586,2.900
08/06/2023 13:56:20.607,2.900
08/06/2023 13:56:21.612,2.900
08/06/2023 13:56:22.620,2.900
08/06/2023 13:56:23.622,2.900
08/06/2023 13:56:25.637,2.900
08/06/2023 13:56:27.637,2.900
08/06/2023 13:56:28.650,2.900
08/06/2023 13:56:29.660,2.900
08/06/2023 13:56:30.667,2.900
08/06/2023 13:56:31.686,2.900
08/06/2023 13:56:32.690,2.900
08/06/2023 13:56:33.701,2.900
08/06/2023 13:56:34.715,2.900
08/06/2023 13:56:35.717,2.900
08/06/2023 13:56:37.724,2.900
08/06/2023 13:56:38.739,2.900
08/06/2023 13:56:39.747,2.900
08/06/2023 13:56:41.746,2.900
08/06/2023 13:56:42.761,2.900
08/06/2023 13:56:43.777,2.900
08/06/2023 13:56:44.788,2.900
08/06/2023 13:56:46.799,2.900
08/06/2023 13:56:48.801,2.900
08/06/2023 13:56:49.806,2.900
08/06/2023 13:56:50.823,2.900
08/06/2023 13:56:51.825,2.900
08/06/2023 13:56:53.825,2.900
08/06/2023 13:56:55.827,2.900
08/06/2023 13:56:57.830,2.900
08/06/2023 13:56:58.845,2.900
08/06/2023 13:56:59.851,2.900
08/06/2023 13:57:01.853,2.900
08/06/2023 13:57:03.858,2.900
08/06/2023 13:57:04.861,2.900
08/06/2023 13:57:06.860,2.900
08/06/2023 13:57:07.869,2.900
08/06/2023 13:57:08.883,2.900
08/06/2023 13:57:09.902,2.900
08/06/2023 13:57:10.916,2.900
08/06/2023 13:57:11.935,2.900
08/06/2023 13:57:12.946,2.900
08/06/2023 13:57:13.951,2.900
08/06/2023 13:57:14.960,2.900
08/06/2023 13:57:15.970,2.900
08/06/2023 13:57:17.969,2.900
08/06/2023 13:57:18.973,2.900
08/06/2023 13:57:20.984,2.900
08/06/2023 13:57:22.998,2.900
08/06/2023 13:57:24.011,2.900
08/06/2023 13:57:25.014,2.900
08/06/2023 13:57:26.038,2.900
08/06/2023 13:57:27.055,2.900
08/06/2023 13:57:28.067,2.900
08/06/2023 13:57:29.077,2.900
08/06/2023 13:57:30.092,2.900
08/06/2023 13:57:32.103,2.800
08/06/2023 13:57:33.104,2.900
08/06/2023 13:57:34.107,2.900
08/06/2023 13:57:35.119,2.900
08/06/2023 13:57:36.131,2.900
08/06/2023 13:57:37.140,2.900
08/06/2023 13:57:38.160,2.900
08/06/2023 13:57:39.184,2.900
08/06/2023 13:57:41.185,2.900
08/06/2023 13:57:42.195,2.900
08/06/2023 13:57:43.197,2.900
08/06/2023 13:57:44.215,2.900
08/06/2023 13:57:45.216,2.900
08/06/2023 13:57:46.228,2.800
08/06/2023 13:57:47.248,2.900
08/06/2023 13:57:48.269,2.900
08/06/2023 13:57:49.284,2.900
08/06/2023 13:57:50.295,2.900
08/06/2023 13:57:51.297,2.900
08/06/2023 13:57:52.306,2.900
08/06/2023 13:57:53.309,2.900
08/06/2023 13:57:54.327,2.900
08/06/2023 13:57:56.336,2.900
08/06/2023 13:57:57.356,2.900
08/06/2023 13:57:58.361,2.900
08/06/2023 13:57:59.371,2.900
08/06/2023 13:58:00.388,2.900
08/06/2023 13:58:01.405,2.900
08/06/2023 13:58:02.406,2.900
08/06/2023 13:58:04.422,2.900
08/06/2023 13:58:05.430,2.900
08/06/2023 13:58:06.453,2.900
08/06/2023 13:58:07.456,2.900
08/06/2023 13:58:08.464,2.900
08/06/2023 13:58:09.482,2.900
08/06/2023 13:58:10.492,2.900
08/06/2023 13:58:11.507,2.900
08/06/2023 13:58:12.515,2.900
08/06/2023 13:58:13.525,2.900
08/06/2023 13:58:14.540,2.900
08/06/2023 13:58:15.560,2.900
08/06/2023 13:58:16.569,2.900
08/06/2023 13:58:17.589,2.900
08/06/2023 13:58:18.591,2.900
08/06/2023 13:58:19.598,2.900
08/06/2023 13:58:20.609,2.900
08/06/2023 13:58:21.612,2.900
08/06/2023 13:58:22.614,2.900
08/06/2023 13:58:23.619,2.900
08/06/2023 13:58:24.621,2.900
08/06/2023 13:58:25.638,2.900
08/06/2023 13:58:26.655,2.900
08/06/2023 13:58:27.675,2.900
08/06/2023 13:58:28.688,2.900
08/06/2023 13:58:29.692,2.900
08/06/2023 13:58:31.697,2.900
08/06/2023 13:58:33.697,2.900
08/06/2023 13:58:34.703,2.900
08/06/2023 13:58:35.705,2.900
08/06/2023 13:58:36.715,2.900
08/06/2023 13:58:38.717,2.900
08/06/2023 13:58:39.734,2.900
08/06/2023 13:58:40.738,2.900
08/06/2023 13:58:41.748,2.900
08/06/2023 13:58:43.749,2.900
08/06/2023 13:58:44.756,2.900
08/06/2023 13:58:45.757,2.900
08/06/2023 13:58:46.760,2.900
08/06/2023 13:58:48.765,2.900
08/06/2023 13:58:50.769,2.900
08/06/2023 13:58:51.776,2.900
08/06/2023 13:58:52.779,2.900
08/06/2023 13:58:53.799,2.900
08/06/2023 13:58:54.811,2.900
08/06/2023 13:58:55.826,2.900
08/06/2023 13:58:56.842,2.900
08/06/2023 13:58:57.846,2.900
08/06/2023 13:58:58.853,2.900
08/06/2023 13:58:59.856,2.900
08/06/2023 13:59:00.860,2.900
08/06/2023 13:59:01.871,2.900
08/06/2023 13:59:03.873,2.900
08/06/2023 13:59:05.873,2.900
08/06/2023 13:59:06.888,2.900
08/06/2023 13:59:08.891,2.900
08/06/2023 13:59:09.893,2.900
08/06/2023 13:59:11.902,2.900
08/06/2023 13:59:13.903,2.900
08/06/2023 13:59:15.911,2.900
08/06/2023 13:59:16.927,2.900
08/06/2023 13:59:17.944,2.900
08/06/2023 13:59:18.950,2.900
08/06/2023 13:59:20.961,2.900
08/06/2023 13:59:21.981,2.900
08/06/2023 13:59:22.985,2.900
08/06/2023 13:59:23.998,2.900
08/06/2023 13:59:25.023,2.900
08/06/2023 13:59:26.048,2.900
08/06/2023 13:59:27.060,2.900
08/06/2023 13:59:28.070,2.900
08/06/2023 13:59:29.080,2.900
08/06/2023 13:59:30.105,2.900
08/06/2023 13:59:31.108,2.900
08/06/2023 13:59:32.124,2.900
08/06/2023 13:59:33.133,2.900
08/06/2023 13:59:34.135,2.900
08/06/2023 13:59:35.137,2.900
08/06/2023 13:59:36.154,2.900
08/06/2023 13:59:37.173,2.900
08/06/2023 13:59:38.181,2.900
08/06/2023 13:59:39.185,2.900
08/06/2023 13:59:40.188,2.900
08/06/2023 13:59:41.198,2.900
08/06/2023 13:59:42.218,2.900
08/06/2023 13:59:43.220,2.900
08/06/2023 13:59:44.232,2.900
08/06/2023 13:59:45.251,2.900
08/06/2023 13:59:46.265,2.900
08/06/2023 13:59:47.282,2.900
08/06/2023 13:59:48.294,2.900
08/06/2023 13:59:49.302,2.900
08/06/2023 13:59:50.313,2.900
08/06/2023 13:59:51.340,2.900
08/06/2023 13:59:52.352,2.900
08/06/2023 13:59:53.358,2.900
08/06/2023 13:59:54.368,2.900
08/06/2023 13:59:55.390,2.900
08/06/2023 13:59:56.400,2.900
08/06/2023 13:59:57.402,2.900
08/06/2023 13:59:58.413,2.900
08/06/2023 13:59:59.419,2.900
08/06/2023 14:00:00.421,2.900
08/06/2023 14:00:01.443,2.900
08/06/2023 14:00:02.453,2.900
08/06/2023 14:00:04.454,2.900
08/06/2023 14:00:05.470,2.900
08/06/2023 14:00:06.500,2.900
08/06/2023 14:00:08.501,2.900
08/06/2023 14:00:09.507,2.900
08/06/2023 14:00:10.513,2.900
08/06/2023 14:00:11.518,2.900
08/06/2023 14:00:13.527,2.900
08/06/2023 14:00:14.533,2.900
08/06/2023 14:00:15.552,2.900
08/06/2023 14:00:16.563,2.900
08/06/2023 14:00:17.574,2.900
08/06/2023 14:00:18.576,2.900
08/06/2023 14:00:19.580,2.900
08/06/2023 14:00:20.593,2.900
08/06/2023 14:00:21.605,2.900
08/06/2023 14:00:22.613,2.900
08/06/2023 14:00:24.626,2.900
08/06/2023 14:00:26.627,2.900
08/06/2023 14:00:27.637,2.900
08/06/2023 14:00:28.651,2.900
08/06/2023 14:00:29.657,2.900
08/06/2023 14:00:31.668,2.900
08/06/2023 14:00:32.670,2.900
08/06/2023 14:00:34.685,2.900
08/06/2023 14:00:35.705,2.900
08/06/2023 14:00:36.717,2.900
08/06/2023 14:00:38.717,2.900
08/06/2023 14:00:39.718,2.900
08/06/2023 14:00:41.720,2.900
08/06/2023 14:00:42.726,2.900
08/06/2023 14:00:44.729,2.900
08/06/2023 14:00:45.747,2.900
08/06/2023 14:00:46.748,2.900
08/06/2023 14:00:47.759,2.900
08/06/2023 14:00:49.762,2.900
08/06/2023 14:00:50.768,2.900
08/06/2023 14:00:51.778,2.900
08/06/2023 14:00:52.789,2.900
08/06/2023 14:00:53.796,2.900
08/06/2023 14:00:54.803,2.900
08/06/2023 14:00:55.818,2.900
08/06/2023 14:00:56.823,2.900
08/06/2023 14:00:57.824,2.900
08/06/2023 14:00:58.825,2.900
08/06/2023 14:00:59.840,2.900
08/06/2023 14:01:01.841,2.900
08/06/2023 14:01:03.841,2.900
08/06/2023 14:01:04.848,2.900
08/06/2023 14:01:05.861,2.900
08/06/2023 14:01:06.895,2.900
08/06/2023 14:01:07.904,2.900
08/06/2023 14:01:08.908,2.900
08/06/2023 14:01:09.917,2.900
08/06/2023 14:01:10.924,2.900
08/06/2023 14:01:11.934,2.900
08/06/2023 14:01:12.936,2.900
08/06/2023 14:01:13.944,2.900
08/06/2023 14:01:14.954,2.900
08/06/2023 14:01:15.957,2.900
08/06/2023 14:01:16.964,2.900
08/06/2023 14:01:17.985,2.900
08/06/2023 14:01:19.000,2.900
08/06/2023 14:01:20.016,2.900
08/06/2023 14:01:22.019,2.900
08/06/2023 14:01:23.038,2.900
08/06/2023 14:01:24.041,2.900
08/06/2023 14:01:25.045,2.900
08/06/2023 14:01:26.055,2.900
08/06/2023 14:01:27.070,2.900
08/06/2023 14:01:28.075,2.900
08/06/2023 14:01:29.079,2.900
08/06/2023 14:01:30.085,2.900
08/06/2023 14:01:31.117,2.900
08/06/2023 14:01:32.129,2.900
08/06/2023 14:01:33.141,2.900
08/06/2023 14:01:34.149,2.900
08/06/2023 14:01:35.171,2.900
08/06/2023 14:01:36.180,2.900
08/06/2023 14:01:37.197,2.900
08/06/2023 14:01:38.208,2.900
08/06/2023 14:01:39.209,2.900
08/06/2023 14:01:40.221,2.900
08/06/2023 14:01:41.233,2.900
08/06/2023 14:01:42.247,2.900
08/06/2023 14:01:43.266,2.900
08/06/2023 14:01:44.275,2.900
08/06/2023 14:01:45.279,2.900
08/06/2023 14:01:46.297,2.900
08/06/2023 14:01:48.311,2.900
08/06/2023 14:01:49.313,2.900
08/06/2023 14:01:50.323,2.900
08/06/2023 14:01:51.325,2.900
08/06/2023 14:01:52.344,2.900
08/06/2023 14:01:53.354,2.900
08/06/2023 14:01:54.359,2.900
08/06/2023 14:01:56.363,2.900
08/06/2023 14:01:57.378,2.900
08/06/2023 14:01:58.385,2.900
08/06/2023 14:01:59.387,2.900
08/06/2023 14:02:00.394,2.900
08/06/2023 14:02:01.399,2.900
08/06/2023 14:02:02.420,2.900
08/06/2023 14:02:04.420,2.900
08/06/2023 14:02:06.423,2.900
08/06/2023 14:02:07.434,2.900
08/06/2023 14:02:08.446,2.900
08/06/2023 14:02:09.469,2.900
08/06/2023 14:02:10.486,2.900
08/06/2023 14:02:11.503,2.900
08/06/2023 14:02:12.511,2.900
08/06/2023 14:02:14.513,2.900
08/06/2023 14:02:15.520,2.900
08/06/2023 14:02:16.531,2.900
08/06/2023 14:02:18.533,2.900
08/06/2023 14:02:19.552,2.900
08/06/2023 14:02:20.564,2.900
08/06/2023 14:02:21.578,2.900
08/06/2023 14:02:22.586,2.900
08/06/2023 14:02:23.607,2.900
08/06/2023 14:02:24.620,2.900
08/06/2023 14:02:25.638,2.900
08/06/2023 14:02:27.641,2.900
08/06/2023 14:02:28.657,2.900
08/06/2023 14:02:29.659,2.900
08/06/2023 14:02:30.674,2.900
08/06/2023 14:02:31.700,2.900
08/06/2023 14:02:32.701,2.900
