'EPIC Ga.PID.wOP Log File

'Date,Ga.PID.wOP
08/06/2023 12:12:43.839,5.900
08/06/2023 12:12:44.860,5.900
08/06/2023 12:12:45.880,5.900
08/06/2023 12:12:46.906,5.900
08/06/2023 12:12:47.919,5.900
08/06/2023 12:12:48.939,6.000
08/06/2023 12:12:49.960,5.900
08/06/2023 12:12:50.980,5.900
08/06/2023 12:12:52.000,6.000
08/06/2023 12:12:53.019,5.900
08/06/2023 12:12:54.039,5.900
08/06/2023 12:12:55.059,5.800
08/06/2023 12:12:56.079,5.900
08/06/2023 12:12:57.101,5.900
08/06/2023 12:12:58.120,5.900
08/06/2023 12:12:59.139,5.900
08/06/2023 12:13:00.159,5.900
08/06/2023 12:13:01.161,5.800
08/06/2023 12:13:02.180,5.900
08/06/2023 12:13:03.199,5.900
08/06/2023 12:13:04.219,5.900
08/06/2023 12:13:05.240,5.900
08/06/2023 12:13:06.260,5.900
08/06/2023 12:13:07.279,6.000
08/06/2023 12:13:08.310,6.000
08/06/2023 12:13:09.320,5.900
08/06/2023 12:13:10.340,5.900
08/06/2023 12:13:11.358,5.900
08/06/2023 12:13:13.358,5.900
08/06/2023 12:13:15.358,6.000
08/06/2023 12:13:16.359,6.000
08/06/2023 12:13:18.358,6.000
08/06/2023 12:13:20.358,6.000
08/06/2023 12:13:22.358,6.000
08/06/2023 12:13:24.358,6.000
08/06/2023 12:13:26.359,5.900
08/06/2023 12:13:27.379,6.000
08/06/2023 12:13:28.401,6.000
08/06/2023 12:13:29.422,6.000
08/06/2023 12:13:30.442,5.900
08/06/2023 12:13:31.462,6.000
08/06/2023 12:13:32.481,5.800
08/06/2023 12:13:33.500,5.900
08/06/2023 12:13:34.519,6.000
08/06/2023 12:13:35.547,5.900
08/06/2023 12:13:36.560,5.900
08/06/2023 12:13:37.580,5.900
08/06/2023 12:13:38.600,5.900
08/06/2023 12:13:39.619,5.900
08/06/2023 12:13:40.641,6.000
08/06/2023 12:13:41.659,6.000
08/06/2023 12:13:42.680,6.000
08/06/2023 12:13:43.700,6.000
08/06/2023 12:13:44.721,5.900
08/06/2023 12:13:45.741,5.900
08/06/2023 12:13:46.761,5.900
08/06/2023 12:13:47.781,6.000
08/06/2023 12:13:48.800,6.000
08/06/2023 12:13:49.827,6.000
08/06/2023 12:13:50.840,5.900
08/06/2023 12:13:51.859,6.000
08/06/2023 12:13:52.880,6.000
08/06/2023 12:13:53.899,6.000
08/06/2023 12:13:54.920,5.900
08/06/2023 12:13:55.939,5.900
08/06/2023 12:13:56.962,6.000
08/06/2023 12:13:57.983,6.000
08/06/2023 12:13:58.999,6.000
08/06/2023 12:14:00.019,6.000
08/06/2023 12:14:01.041,5.900
08/06/2023 12:14:02.060,5.900
08/06/2023 12:14:03.079,5.900
08/06/2023 12:14:04.108,5.900
08/06/2023 12:14:05.119,5.900
08/06/2023 12:14:06.141,5.900
08/06/2023 12:14:07.161,5.800
08/06/2023 12:14:08.180,5.900
08/06/2023 12:14:09.200,5.900
08/06/2023 12:14:10.220,6.000
08/06/2023 12:14:11.240,5.900
08/06/2023 12:14:12.260,6.000
08/06/2023 12:14:13.280,6.000
08/06/2023 12:14:14.301,5.900
08/06/2023 12:14:15.319,6.000
08/06/2023 12:14:16.339,6.000
08/06/2023 12:14:17.358,5.900
08/06/2023 12:14:18.359,5.900
08/06/2023 12:14:20.358,6.000
08/06/2023 12:14:22.366,6.000
08/06/2023 12:14:23.380,6.000
08/06/2023 12:14:24.399,5.900
08/06/2023 12:14:25.419,6.000
08/06/2023 12:14:26.439,5.900
08/06/2023 12:14:27.460,6.000
08/06/2023 12:14:28.479,5.900
08/06/2023 12:14:29.500,6.000
08/06/2023 12:14:30.519,6.000
08/06/2023 12:14:31.539,6.000
08/06/2023 12:14:32.563,5.900
08/06/2023 12:14:33.579,6.000
08/06/2023 12:14:34.608,6.000
08/06/2023 12:14:35.620,6.000
08/06/2023 12:14:36.639,6.000
08/06/2023 12:14:37.659,6.000
08/06/2023 12:14:38.680,5.900
08/06/2023 12:14:39.701,6.000
08/06/2023 12:14:40.720,5.900
08/06/2023 12:14:41.740,6.000
08/06/2023 12:14:42.759,5.900
08/06/2023 12:14:43.780,6.000
08/06/2023 12:14:44.800,6.000
08/06/2023 12:14:45.820,5.900
08/06/2023 12:14:46.841,6.000
08/06/2023 12:14:47.860,5.900
08/06/2023 12:14:48.882,5.900
08/06/2023 12:14:49.900,5.900
08/06/2023 12:14:50.920,5.900
08/06/2023 12:14:51.940,6.000
08/06/2023 12:14:52.960,5.900
08/06/2023 12:14:53.979,5.900
08/06/2023 12:14:55.000,5.900
08/06/2023 12:14:56.020,5.900
08/06/2023 12:14:57.040,6.000
08/06/2023 12:14:58.060,5.900
08/06/2023 12:14:59.080,6.000
08/06/2023 12:15:00.099,6.000
08/06/2023 12:15:01.120,5.900
08/06/2023 12:15:02.141,5.900
08/06/2023 12:15:03.170,6.000
08/06/2023 12:15:04.179,5.900
08/06/2023 12:15:05.200,5.900
08/06/2023 12:15:06.220,5.900
08/06/2023 12:15:07.239,6.000
08/06/2023 12:15:08.259,5.900
08/06/2023 12:15:09.280,5.900
08/06/2023 12:15:10.299,5.900
08/06/2023 12:15:11.323,5.900
08/06/2023 12:15:12.339,6.000
08/06/2023 12:15:13.358,5.900
08/06/2023 12:15:15.358,6.000
08/06/2023 12:15:17.358,6.000
08/06/2023 12:15:19.358,5.900
08/06/2023 12:15:21.358,6.000
08/06/2023 12:15:23.357,5.900
08/06/2023 12:15:24.358,6.000
08/06/2023 12:15:26.358,6.000
08/06/2023 12:15:28.358,5.900
08/06/2023 12:15:29.360,6.000
08/06/2023 12:15:30.378,5.900
08/06/2023 12:15:31.379,5.900
08/06/2023 12:15:33.401,5.900
08/06/2023 12:15:34.420,5.900
08/06/2023 12:15:35.439,5.900
08/06/2023 12:15:36.469,5.900
08/06/2023 12:15:37.480,5.900
08/06/2023 12:15:38.499,5.900
08/06/2023 12:15:39.519,6.000
08/06/2023 12:15:40.539,5.900
08/06/2023 12:15:41.559,5.900
08/06/2023 12:15:42.579,6.000
08/06/2023 12:15:43.601,5.900
08/06/2023 12:15:44.619,5.900
08/06/2023 12:15:45.639,6.000
08/06/2023 12:15:46.659,5.900
08/06/2023 12:15:47.679,6.000
08/06/2023 12:15:48.702,6.000
08/06/2023 12:15:49.730,5.900
08/06/2023 12:15:50.739,5.900
08/06/2023 12:15:51.760,6.000
08/06/2023 12:15:52.780,6.000
08/06/2023 12:15:53.799,5.900
08/06/2023 12:15:54.819,6.000
08/06/2023 12:15:55.839,5.900
08/06/2023 12:15:56.860,5.900
08/06/2023 12:15:57.883,6.000
08/06/2023 12:15:58.901,5.900
08/06/2023 12:15:59.924,5.900
08/06/2023 12:16:00.939,5.900
08/06/2023 12:16:01.960,5.900
08/06/2023 12:16:02.980,6.000
08/06/2023 12:16:04.000,5.800
08/06/2023 12:16:05.019,5.900
08/06/2023 12:16:06.047,6.000
08/06/2023 12:16:07.059,5.900
08/06/2023 12:16:08.080,5.900
08/06/2023 12:16:09.099,5.900
08/06/2023 12:16:10.122,6.000
08/06/2023 12:16:11.139,5.900
08/06/2023 12:16:12.160,5.900
08/06/2023 12:16:13.179,6.000
08/06/2023 12:16:14.199,5.900
08/06/2023 12:16:15.220,5.900
08/06/2023 12:16:16.240,6.000
08/06/2023 12:16:17.260,6.000
08/06/2023 12:16:18.280,6.000
08/06/2023 12:16:19.299,6.000
08/06/2023 12:16:20.319,5.900
08/06/2023 12:16:21.340,6.000
08/06/2023 12:16:22.357,5.900
08/06/2023 12:16:24.358,6.000
08/06/2023 12:16:26.357,5.900
08/06/2023 12:16:27.358,5.900
08/06/2023 12:16:29.358,6.000
08/06/2023 12:16:31.358,6.000
08/06/2023 12:16:32.365,5.900
08/06/2023 12:16:33.379,6.000
08/06/2023 12:16:34.400,6.000
08/06/2023 12:16:35.419,6.000
08/06/2023 12:16:36.439,5.900
08/06/2023 12:16:37.461,6.000
08/06/2023 12:16:38.479,5.900
08/06/2023 12:16:39.502,5.900
08/06/2023 12:16:40.519,6.000
08/06/2023 12:16:41.540,6.000
08/06/2023 12:16:42.561,5.900
08/06/2023 12:16:43.579,6.000
08/06/2023 12:16:44.600,6.000
08/06/2023 12:16:45.628,6.000
08/06/2023 12:16:46.639,6.000
08/06/2023 12:16:47.659,6.000
08/06/2023 12:16:48.680,6.000
08/06/2023 12:16:49.700,6.000
08/06/2023 12:16:50.719,5.900
08/06/2023 12:16:51.740,6.000
08/06/2023 12:16:52.759,5.900
08/06/2023 12:16:53.779,6.000
08/06/2023 12:16:54.799,5.900
08/06/2023 12:16:55.820,6.000
08/06/2023 12:16:56.842,5.900
08/06/2023 12:16:57.860,5.900
08/06/2023 12:16:58.879,5.900
08/06/2023 12:16:59.899,6.000
08/06/2023 12:17:00.920,5.900
08/06/2023 12:17:01.939,6.000
08/06/2023 12:17:02.968,6.000
08/06/2023 12:17:03.979,5.900
08/06/2023 12:17:05.002,5.900
08/06/2023 12:17:06.019,5.900
08/06/2023 12:17:07.040,5.900
08/06/2023 12:17:08.060,5.900
08/06/2023 12:17:09.080,6.000
08/06/2023 12:17:10.099,6.000
08/06/2023 12:17:11.119,5.900
08/06/2023 12:17:12.140,6.000
08/06/2023 12:17:13.160,5.900
08/06/2023 12:17:14.180,5.900
08/06/2023 12:17:15.201,5.900
08/06/2023 12:17:16.221,6.000
08/06/2023 12:17:17.240,5.900
08/06/2023 12:17:19.239,5.900
08/06/2023 12:17:21.239,5.900
08/06/2023 12:17:23.239,5.800
08/06/2023 12:17:25.240,6.000
08/06/2023 12:17:27.239,6.000
08/06/2023 12:17:28.241,5.900
08/06/2023 12:17:29.260,5.900
08/06/2023 12:17:30.280,5.900
08/06/2023 12:17:32.278,5.900
08/06/2023 12:17:33.279,5.900
08/06/2023 12:17:35.280,5.900
08/06/2023 12:17:37.281,5.900
08/06/2023 12:17:38.300,5.900
08/06/2023 12:17:39.324,5.900
08/06/2023 12:17:40.340,5.900
08/06/2023 12:17:42.338,5.900
08/06/2023 12:17:43.339,5.900
08/06/2023 12:17:44.340,5.900
08/06/2023 12:17:46.360,5.900
08/06/2023 12:17:48.357,5.900
08/06/2023 12:17:49.358,5.900
08/06/2023 12:17:51.357,5.900
08/06/2023 12:17:53.357,5.900
08/06/2023 12:17:55.357,5.900
08/06/2023 12:17:57.358,5.900
08/06/2023 12:17:59.357,5.900
08/06/2023 12:18:01.357,5.900
08/06/2023 12:18:02.358,5.900
08/06/2023 12:18:04.362,5.900
08/06/2023 12:18:05.379,5.900
08/06/2023 12:18:06.380,5.900
08/06/2023 12:18:08.380,5.900
08/06/2023 12:18:10.380,6.000
08/06/2023 12:18:12.379,6.000
08/06/2023 12:18:14.379,6.000
08/06/2023 12:18:15.380,6.000
08/06/2023 12:18:17.380,5.900
08/06/2023 12:18:18.400,6.000
08/06/2023 12:18:19.422,6.000
08/06/2023 12:18:20.439,6.000
08/06/2023 12:18:22.613,6.000
08/06/2023 12:18:23.641,6.000
08/06/2023 12:18:24.659,6.000
08/06/2023 12:18:26.659,5.900
08/06/2023 12:18:28.659,6.000
08/06/2023 12:18:30.659,6.000
08/06/2023 12:18:31.660,6.000
08/06/2023 12:18:32.680,6.000
08/06/2023 12:18:33.701,6.000
08/06/2023 12:18:34.720,6.000
08/06/2023 12:18:36.719,6.000
08/06/2023 12:18:37.740,6.000
08/06/2023 12:18:38.760,5.900
08/06/2023 12:18:40.760,5.900
08/06/2023 12:18:41.779,5.900
08/06/2023 12:18:42.781,5.900
08/06/2023 12:18:43.799,5.900
08/06/2023 12:18:45.799,5.900
08/06/2023 12:18:47.799,5.900
08/06/2023 12:18:49.799,5.900
08/06/2023 12:18:51.800,5.800
08/06/2023 12:18:52.819,5.800
08/06/2023 12:18:54.819,5.900
08/06/2023 12:18:55.820,5.900
08/06/2023 12:18:57.819,6.000
08/06/2023 12:18:59.819,5.900
08/06/2023 12:19:00.823,5.900
08/06/2023 12:19:01.840,5.900
08/06/2023 12:19:02.859,5.900
08/06/2023 12:19:03.879,5.900
08/06/2023 12:19:04.882,6.000
08/06/2023 12:19:05.900,5.900
08/06/2023 12:19:07.898,5.900
08/06/2023 12:19:08.899,5.900
08/06/2023 12:19:10.899,6.000
08/06/2023 12:19:11.902,6.000
08/06/2023 12:19:12.920,6.000
08/06/2023 12:19:14.920,6.000
08/06/2023 12:19:15.922,6.000
08/06/2023 12:19:16.940,5.900
08/06/2023 12:19:17.960,5.900
08/06/2023 12:19:18.981,6.000
08/06/2023 12:19:20.002,6.100
08/06/2023 12:19:21.011,5.900
08/06/2023 12:19:22.029,6.000
08/06/2023 12:19:23.030,6.000
08/06/2023 12:19:25.029,5.900
08/06/2023 12:19:27.030,6.000
08/06/2023 12:19:29.030,5.900
08/06/2023 12:19:31.031,5.900
08/06/2023 12:19:32.039,5.900
08/06/2023 12:19:33.060,5.900
08/06/2023 12:19:34.070,5.900
08/06/2023 12:19:35.089,6.000
08/06/2023 12:19:36.090,6.000
08/06/2023 12:19:37.099,5.900
08/06/2023 12:19:38.121,5.900
08/06/2023 12:19:39.156,6.000
08/06/2023 12:19:40.159,5.900
08/06/2023 12:19:41.160,5.900
08/06/2023 12:19:42.170,5.900
08/06/2023 12:19:43.180,5.900
08/06/2023 12:19:45.179,5.900
08/06/2023 12:19:47.187,5.900
08/06/2023 12:19:48.199,5.900
08/06/2023 12:19:50.200,6.000
08/06/2023 12:19:52.199,5.900
08/06/2023 12:19:54.201,5.900
08/06/2023 12:19:55.219,6.000
08/06/2023 12:19:57.219,5.900
08/06/2023 12:19:59.220,5.900
08/06/2023 12:20:01.219,5.900
08/06/2023 12:20:02.223,5.900
08/06/2023 12:20:03.239,6.000
08/06/2023 12:20:05.240,5.900
08/06/2023 12:20:06.241,6.000
08/06/2023 12:20:07.259,6.000
08/06/2023 12:20:09.259,6.000
08/06/2023 12:20:11.260,6.000
08/06/2023 12:20:12.279,6.000
08/06/2023 12:20:14.279,6.000
08/06/2023 12:20:15.280,6.000
08/06/2023 12:20:17.279,6.000
08/06/2023 12:20:19.280,5.900
08/06/2023 12:20:20.284,6.000
08/06/2023 12:20:21.299,5.900
08/06/2023 12:20:23.299,5.900
08/06/2023 12:20:25.298,6.000
08/06/2023 12:20:27.298,5.900
08/06/2023 12:20:28.299,5.900
08/06/2023 12:20:29.307,5.900
08/06/2023 12:20:30.318,5.900
08/06/2023 12:20:31.339,6.000
08/06/2023 12:20:32.358,5.900
08/06/2023 12:20:34.357,6.000
08/06/2023 12:20:36.359,6.000
08/06/2023 12:20:37.361,5.900
08/06/2023 12:20:38.380,5.900
08/06/2023 12:20:39.400,6.000
08/06/2023 12:20:40.420,6.000
08/06/2023 12:20:41.438,6.000
08/06/2023 12:20:42.439,6.000
08/06/2023 12:20:43.440,6.000
08/06/2023 12:20:45.440,5.900
08/06/2023 12:20:47.439,5.900
08/06/2023 12:20:48.440,6.000
08/06/2023 12:20:50.440,5.900
08/06/2023 12:20:52.439,5.900
08/06/2023 12:20:54.439,5.900
08/06/2023 12:20:56.439,5.900
08/06/2023 12:20:58.439,5.900
08/06/2023 12:20:59.441,5.900
08/06/2023 12:21:00.458,6.000
08/06/2023 12:21:01.460,5.900
08/06/2023 12:21:02.479,5.900
08/06/2023 12:21:04.479,5.900
08/06/2023 12:21:06.478,5.900
08/06/2023 12:21:07.479,5.800
08/06/2023 12:21:08.481,6.000
08/06/2023 12:21:09.502,6.000
08/06/2023 12:21:10.521,5.900
08/06/2023 12:21:11.540,5.800
08/06/2023 12:21:12.560,5.900
08/06/2023 12:21:14.559,5.900
08/06/2023 12:21:16.560,5.900
08/06/2023 12:21:17.580,6.000
08/06/2023 12:21:18.599,6.000
08/06/2023 12:21:20.599,5.900
08/06/2023 12:21:21.609,6.000
08/06/2023 12:21:22.621,5.900
08/06/2023 12:21:23.639,6.000
08/06/2023 12:21:25.642,6.000
08/06/2023 12:21:26.662,6.000
08/06/2023 12:21:27.678,5.900
08/06/2023 12:21:29.680,6.000
08/06/2023 12:21:31.679,5.900
08/06/2023 12:21:33.679,5.900
08/06/2023 12:21:35.679,5.900
08/06/2023 12:21:37.681,5.900
08/06/2023 12:21:38.698,6.100
08/06/2023 12:21:40.700,5.900
08/06/2023 12:21:41.719,5.900
08/06/2023 12:21:42.739,6.000
08/06/2023 12:21:43.740,5.900
08/06/2023 12:21:45.740,5.900
08/06/2023 12:21:47.738,5.900
08/06/2023 12:21:48.740,6.000
08/06/2023 12:21:50.740,5.900
08/06/2023 12:21:52.739,5.900
08/06/2023 12:21:54.739,6.000
08/06/2023 12:21:56.738,5.900
08/06/2023 12:21:58.738,5.900
08/06/2023 12:21:59.741,6.000
08/06/2023 12:22:00.760,6.000
08/06/2023 12:22:02.759,5.900
08/06/2023 12:22:04.759,5.900
08/06/2023 12:22:06.759,5.900
08/06/2023 12:22:07.760,5.900
08/06/2023 12:22:08.778,6.000
08/06/2023 12:22:09.779,5.900
08/06/2023 12:22:11.779,5.900
08/06/2023 12:22:12.790,5.900
08/06/2023 12:22:13.798,6.000
08/06/2023 12:22:15.799,6.000
08/06/2023 12:22:17.799,5.900
08/06/2023 12:22:19.799,5.900
08/06/2023 12:22:21.799,5.900
08/06/2023 12:22:23.799,6.000
08/06/2023 12:22:25.799,6.000
08/06/2023 12:22:27.799,6.000
08/06/2023 12:22:29.799,6.000
08/06/2023 12:22:31.799,5.900
08/06/2023 12:22:32.801,6.000
08/06/2023 12:22:33.819,5.900
08/06/2023 12:22:35.819,5.900
08/06/2023 12:22:37.818,5.900
08/06/2023 12:22:38.819,6.000
08/06/2023 12:22:39.820,5.900
08/06/2023 12:22:40.839,5.900
08/06/2023 12:22:41.840,6.000
08/06/2023 12:22:43.863,6.000
08/06/2023 12:22:44.879,6.000
08/06/2023 12:22:45.881,6.000
08/06/2023 12:22:46.907,6.000
08/06/2023 12:22:47.918,6.000
08/06/2023 12:22:49.920,6.000
08/06/2023 12:22:50.942,6.000
08/06/2023 12:22:51.959,6.100
08/06/2023 12:22:53.958,5.900
08/06/2023 12:22:54.959,5.900
08/06/2023 12:22:56.958,5.900
08/06/2023 12:22:57.980,6.000
08/06/2023 12:22:59.978,6.000
08/06/2023 12:23:00.979,5.900
08/06/2023 12:23:02.979,6.000
08/06/2023 12:23:04.979,6.000
08/06/2023 12:23:06.979,5.900
08/06/2023 12:23:08.979,6.000
08/06/2023 12:23:10.979,6.100
08/06/2023 12:23:12.986,5.900
08/06/2023 12:23:14.002,5.900
08/06/2023 12:23:15.018,6.000
08/06/2023 12:23:16.019,5.900
08/06/2023 12:23:18.020,6.000
08/06/2023 12:23:19.039,6.000
08/06/2023 12:23:21.039,5.900
08/06/2023 12:23:23.038,5.900
08/06/2023 12:23:24.040,6.000
08/06/2023 12:23:25.058,6.000
08/06/2023 12:23:26.059,5.900
08/06/2023 12:23:28.078,6.000
08/06/2023 12:23:29.101,6.000
08/06/2023 12:23:30.119,5.900
08/06/2023 12:23:32.122,6.000
08/06/2023 12:23:33.141,5.900
08/06/2023 12:23:34.160,6.000
08/06/2023 12:23:35.179,6.000
08/06/2023 12:23:37.178,6.000
08/06/2023 12:23:38.182,6.000
08/06/2023 12:23:39.201,6.000
08/06/2023 12:23:40.218,5.900
08/06/2023 12:23:42.220,5.900
08/06/2023 12:23:43.239,5.900
08/06/2023 12:23:44.249,5.900
08/06/2023 12:23:45.259,6.000
08/06/2023 12:23:47.258,5.900
08/06/2023 12:23:49.258,5.900
08/06/2023 12:23:50.259,5.800
08/06/2023 12:23:52.260,5.900
08/06/2023 12:23:53.281,5.900
08/06/2023 12:23:54.302,5.900
08/06/2023 12:23:55.319,6.000
08/06/2023 12:23:57.322,5.900
08/06/2023 12:23:58.339,5.900
08/06/2023 12:23:59.340,5.900
08/06/2023 12:24:00.359,5.900
08/06/2023 12:24:01.360,5.900
08/06/2023 12:24:03.360,6.000
08/06/2023 12:24:04.377,5.900
08/06/2023 12:24:06.377,5.900
08/06/2023 12:24:08.377,5.900
08/06/2023 12:24:10.377,6.000
08/06/2023 12:24:12.377,5.900
08/06/2023 12:24:14.378,6.000
08/06/2023 12:24:16.377,6.000
08/06/2023 12:24:18.377,6.000
08/06/2023 12:24:20.377,6.000
08/06/2023 12:24:22.377,6.000
08/06/2023 12:24:24.377,6.000
08/06/2023 12:24:26.377,5.900
08/06/2023 12:24:28.379,6.000
08/06/2023 12:24:30.377,5.900
08/06/2023 12:24:32.377,6.000
08/06/2023 12:24:34.377,6.000
08/06/2023 12:24:36.377,5.900
08/06/2023 12:24:38.378,5.900
08/06/2023 12:24:40.377,6.000
08/06/2023 12:24:41.378,5.900
08/06/2023 12:24:43.377,5.900
08/06/2023 12:24:44.378,5.900
08/06/2023 12:24:46.377,6.000
08/06/2023 12:24:47.378,5.900
08/06/2023 12:24:49.377,5.900
08/06/2023 12:24:51.377,5.900
08/06/2023 12:24:52.378,6.000
08/06/2023 12:24:54.377,5.900
08/06/2023 12:24:56.377,5.900
08/06/2023 12:24:58.377,5.900
08/06/2023 12:25:00.377,5.900
08/06/2023 12:25:01.378,6.000
08/06/2023 12:25:03.377,5.900
08/06/2023 12:25:05.377,6.000
08/06/2023 12:25:07.376,6.000
08/06/2023 12:25:08.377,6.000
08/06/2023 12:25:10.377,6.000
08/06/2023 12:25:11.379,5.900
08/06/2023 12:25:12.399,6.000
08/06/2023 12:25:13.400,5.900
08/06/2023 12:25:14.424,5.900
08/06/2023 12:25:15.438,6.000
08/06/2023 12:25:17.440,5.900
08/06/2023 12:25:18.459,6.000
08/06/2023 12:25:20.459,6.000
08/06/2023 12:25:22.461,6.000
08/06/2023 12:25:23.479,5.900
08/06/2023 12:25:25.479,5.900
08/06/2023 12:25:27.478,5.900
08/06/2023 12:25:28.479,6.000
08/06/2023 12:25:30.480,6.000
08/06/2023 12:25:32.479,6.000
08/06/2023 12:25:34.479,5.900
08/06/2023 12:25:35.502,5.900
08/06/2023 12:25:36.520,5.900
08/06/2023 12:25:37.539,5.900
08/06/2023 12:25:39.538,5.900
08/06/2023 12:25:40.539,6.000
08/06/2023 12:25:41.559,6.000
08/06/2023 12:25:43.558,6.000
08/06/2023 12:25:44.562,5.900
08/06/2023 12:25:45.578,6.000
08/06/2023 12:25:46.579,5.900
08/06/2023 12:25:47.599,6.000
08/06/2023 12:25:49.598,5.900
08/06/2023 12:25:51.599,6.000
08/06/2023 12:25:53.598,6.000
08/06/2023 12:25:54.599,6.000
08/06/2023 12:25:55.600,6.000
08/06/2023 12:25:56.621,6.000
08/06/2023 12:25:57.639,6.000
08/06/2023 12:25:59.638,6.000
08/06/2023 12:26:00.640,5.900
08/06/2023 12:26:01.658,5.900
08/06/2023 12:26:02.678,5.900
08/06/2023 12:26:04.679,5.900
08/06/2023 12:26:06.680,5.900
08/06/2023 12:26:07.699,6.000
08/06/2023 12:26:09.699,6.000
08/06/2023 12:26:11.700,5.900
08/06/2023 12:26:12.718,6.000
08/06/2023 12:26:14.718,5.900
08/06/2023 12:26:16.718,6.000
08/06/2023 12:26:18.718,6.000
08/06/2023 12:26:19.719,5.900
08/06/2023 12:26:21.718,5.900
08/06/2023 12:26:22.721,5.900
08/06/2023 12:26:23.739,5.900
08/06/2023 12:26:25.740,5.900
08/06/2023 12:26:26.759,6.000
08/06/2023 12:26:28.760,6.000
08/06/2023 12:26:30.759,5.900
08/06/2023 12:26:32.759,5.900
08/06/2023 12:26:34.758,6.000
08/06/2023 12:26:36.762,6.000
08/06/2023 12:26:37.779,5.900
08/06/2023 12:26:39.779,6.000
08/06/2023 12:26:40.780,6.000
08/06/2023 12:26:41.799,5.900
08/06/2023 12:26:43.798,6.000
08/06/2023 12:26:45.799,6.000
08/06/2023 12:26:46.822,5.900
08/06/2023 12:26:47.849,6.000
08/06/2023 12:26:48.858,6.000
08/06/2023 12:26:49.862,6.000
08/06/2023 12:26:50.878,5.900
08/06/2023 12:26:51.879,6.000
08/06/2023 12:26:53.879,5.900
08/06/2023 12:26:54.881,6.000
08/06/2023 12:26:55.900,6.000
08/06/2023 12:26:56.918,6.000
08/06/2023 12:26:57.919,5.900
08/06/2023 12:26:59.920,6.000
08/06/2023 12:27:00.938,6.000
08/06/2023 12:27:02.939,6.000
08/06/2023 12:27:04.938,6.000
08/06/2023 12:27:05.939,5.900
08/06/2023 12:27:07.939,5.900
08/06/2023 12:27:09.938,5.900
08/06/2023 12:27:11.939,5.900
08/06/2023 12:27:12.959,5.900
08/06/2023 12:27:13.961,6.000
08/06/2023 12:27:14.979,5.900
08/06/2023 12:27:16.002,5.900
08/06/2023 12:27:17.019,6.000
08/06/2023 12:27:19.018,5.900
08/06/2023 12:27:20.019,6.000
08/06/2023 12:27:22.019,6.000
08/06/2023 12:27:23.022,5.900
08/06/2023 12:27:24.039,6.000
08/06/2023 12:27:26.040,6.000
08/06/2023 12:27:27.059,6.000
08/06/2023 12:27:29.059,6.000
08/06/2023 12:27:31.058,5.900
08/06/2023 12:27:32.059,5.900
08/06/2023 12:27:33.061,5.900
08/06/2023 12:27:34.083,6.000
08/06/2023 12:27:35.098,6.000
08/06/2023 12:27:36.106,6.000
08/06/2023 12:27:37.120,5.900
08/06/2023 12:27:38.142,5.900
08/06/2023 12:27:39.158,5.900
08/06/2023 12:27:41.158,6.000
08/06/2023 12:27:43.158,6.000
08/06/2023 12:27:45.160,6.000
08/06/2023 12:27:46.178,5.900
08/06/2023 12:27:48.179,6.000
08/06/2023 12:27:50.178,5.900
08/06/2023 12:27:52.178,5.900
08/06/2023 12:27:54.179,6.000
08/06/2023 12:27:56.179,6.000
08/06/2023 12:27:58.187,6.000
08/06/2023 12:27:59.199,5.900
08/06/2023 12:28:01.199,6.000
08/06/2023 12:28:03.198,5.900
08/06/2023 12:28:05.198,5.900
08/06/2023 12:28:07.199,6.000
08/06/2023 12:28:08.219,5.900
08/06/2023 12:28:09.238,5.900
08/06/2023 12:28:10.258,5.900
08/06/2023 12:28:12.260,6.000
08/06/2023 12:28:13.279,5.900
08/06/2023 12:28:14.299,5.900
08/06/2023 12:28:16.298,5.900
08/06/2023 12:28:18.299,6.000
08/06/2023 12:28:20.298,6.000
08/06/2023 12:28:21.299,6.000
08/06/2023 12:28:23.299,6.000
08/06/2023 12:28:25.298,6.000
08/06/2023 12:28:27.299,6.000
08/06/2023 12:28:28.302,6.000
08/06/2023 12:28:29.319,6.000
08/06/2023 12:28:30.339,6.000
08/06/2023 12:28:31.360,6.000
08/06/2023 12:28:32.376,5.900
08/06/2023 12:28:33.399,5.900
08/06/2023 12:28:35.399,5.900
08/06/2023 12:28:37.399,5.900
08/06/2023 12:28:39.398,6.000
08/06/2023 12:28:41.399,5.900
08/06/2023 12:28:43.398,5.900
08/06/2023 12:28:45.399,5.900
08/06/2023 12:28:47.399,5.900
08/06/2023 12:28:49.398,5.900
08/06/2023 12:28:51.398,5.900
08/06/2023 12:28:52.401,5.900
08/06/2023 12:28:53.418,5.900
08/06/2023 12:28:55.418,6.000
08/06/2023 12:28:56.419,6.000
08/06/2023 12:28:58.418,6.000
08/06/2023 12:29:00.419,5.900
08/06/2023 12:29:02.418,6.000
08/06/2023 12:29:04.418,6.000
08/06/2023 12:29:05.420,6.000
08/06/2023 12:29:06.441,6.000
08/06/2023 12:29:07.471,5.900
08/06/2023 12:29:08.479,6.000
08/06/2023 12:29:09.498,5.900
08/06/2023 12:29:11.498,6.000
08/06/2023 12:29:13.498,6.000
08/06/2023 12:29:14.499,6.000
08/06/2023 12:29:16.499,5.900
08/06/2023 12:29:18.498,5.900
08/06/2023 12:29:19.518,5.900
08/06/2023 12:29:20.542,5.900
08/06/2023 12:29:21.558,5.900
08/06/2023 12:29:23.559,5.900
08/06/2023 12:29:24.578,6.000
